provider,plz,weekly_parcels,n_stops,area_km2,hub_dist_km,b2c_share,parcels_per_stop,parcels_per_km2,schedule_size,schedule_weekdays,schedule_idx,ml_cost_eur,avg_wait_d,max_wait_d,service_penalty_eur
UPS,30890,1795,246,102.53407734275534,22.83,0.20835654596100278,7.296747967479675,17.506374919624005,3,"Mon,Wed,Fri",6,3233.0763355404188,0.5,1.0,448.75
UPS,30900,2208,296,173.55971997363926,10.9,0.17617753623188406,7.45945945945946,12.721845831137301,3,"Tue,Thu,Sat",13,3656.4500740515496,0.5,1.0,552.0
UPS,30916,4019,236,59.876286869182046,7.96,0.18711122169693953,17.029661016949152,67.12173065742583,4,"Mon,Wed,Fri,Sat",25,5314.474222804377,0.3333333333333333,1.0,669.8333333333333
UPS,30926,1634,194,53.8021301528445,13.64,0.16401468788249693,8.422680412371134,30.370544723006866,3,"Tue,Thu,Sat",13,2701.5601140347812,0.5,1.0,408.5
UPS,30938,3590,195,153.22446344831192,13.43,0.18161559888579387,18.41025641025641,23.42967904215266,4,"Mon,Wed,Thu,Fri",23,5203.535420662716,0.3333333333333333,1.0,598.3333333333333
UPS,30952,1329,163,37.755537878390655,17.72,0.18058690744920994,8.153374233128835,35.200134197019395,3,"Mon,Wed,Fri",6,2423.71026586925,0.5,1.0,332.25
UPS,30966,1386,136,31.832385676522556,18.2,0.1919191919191919,10.191176470588236,43.54056318883511,2,"Mon,Thu",0,2140.279030683273,1.0,2.0,693.0
UPS,30974,1072,134,53.82702268136371,24.68,0.21828358208955223,8.0,19.915647319857314,2,"Mon,Thu",0,1744.885889475651,1.0,2.0,536.0
UPS,30982,878,141,66.6831619829418,24.88,0.16856492027334852,6.226950354609929,13.166742156357266,2,"Tue,Fri",1,1533.1522114999148,1.0,2.0,439.0
UPS,30989,1191,160,43.13135688268341,18.29,0.235936188077246,7.44375,27.613320935844904,3,"Tue,Thu,Sat",13,2168.593390760962,0.5,1.0,297.75
UPS,31275,2904,339,129.47251256919432,21.19,0.20764462809917356,8.56637168141593,22.42947126285209,3,"Mon,Wed,Fri",6,4691.425346017861,0.5,1.0,726.0
UPS,31303,1804,259,112.90680951768702,19.35,0.2139689578713969,6.9652509652509655,15.977778556548449,3,"Mon,Wed,Fri",6,3226.791117865897,0.5,1.0,451.0
UPS,31311,1062,195,139.34872865781722,29.65,0.13653483992467044,5.446153846153846,7.621167485552252,2,"Mon,Thu",0,2105.9171080967367,1.0,2.0,531.0
UPS,31319,1055,153,101.18549289373648,22.42,0.2132701421800948,6.895424836601308,10.42639581849886,3,"Mon,Wed,Fri",6,2237.4217673893963,0.5,1.0,263.75
UPS,31515,3281,321,125.18180774883541,23.29,0.17433709234989334,10.221183800623052,26.209878727610274,3,"Tue,Thu,Sat",13,5052.876602466283,0.5,1.0,820.25
UPS,31535,2571,322,357.6158854957556,20.99,0.19564371839751069,7.984472049689441,7.189277949540399,2,"Wed,Sat",2,4026.9654328207644,1.0,2.0,1285.5
UPS,31832,1605,251,159.38246951696127,30.54,0.20373831775700935,6.394422310756972,10.070116273541602,2,"Wed,Sat",2,2917.195621516572,1.0,2.0,802.5
