provider,plz,weekly_parcels,n_stops_per_day,parcels_per_stop,hub_dist_km,area_km2,daily_cost_eur,knee_size,knee_wait_d,knee_saving_pct,max_saving_pct,raumtyp_3
FedEx,30559,3144.0,229.5,2.2832244008714597,15.2,34.15472344529856,5375.733073538704,4,0.3333333333333333,14.606627611622427,25.897643993138825,suburban
FedEx,30625,2229.0,258.6666666666667,1.4362113402061856,12.66,12.254281076148747,3602.9465575642243,5,0.16666666666666666,9.616183373129536,18.17150646858229,urban
FedEx,30655,2242.0,258.8333333333333,1.443657437218287,11.41,15.85072399205562,3651.3066283117864,4,0.3333333333333333,13.235100022201477,19.760025544060817,suburban
FedEx,30657,3429.0,152.0,3.7598684210526314,8.22,12.670949194485747,4510.957538899967,3,0.6666666666666666,6.331196578143239,18.91410174354268,rural
FedEx,30823,878.0,123.0,1.1897018970189701,8.07,12.528872220645557,2013.2163655803622,4,0.3333333333333333,19.549941271350452,32.63560275899378,suburban
FedEx,30827,2757.0,299.3333333333333,1.5350779510022272,7.42,67.00018830712914,4491.66174623818,3,0.6666666666666666,21.528563536217042,24.872201194803125,suburban
FedEx,30853,3029.0,321.3333333333333,1.571058091286307,4.82,12.833286131520445,4558.287686101956,4,0.3333333333333333,15.669775562369166,26.45226958998315,suburban
FedEx,30855,9970.0,678.5,2.449029722426922,1.5,59.06346106841505,11164.944696921486,4,0.3333333333333333,6.405419433646836,12.362976009065491,suburban
FedEx,30880,3498.0,349.8333333333333,1.6665078608861363,22.05,33.960996603727956,6033.650689518244,2,1.0,16.90861873697571,21.06015754757054,suburban
FedEx,30890,1281.0,172.16666666666666,1.240077444336883,20.22,102.53407734275534,3937.614024274669,3,0.5,35.57022880881131,46.378656123199846,rural
FedEx,30900,1597.0,214.16666666666666,1.2428015564202335,10.92,173.55971997363926,4467.0239843658765,3,0.5,38.20435493761565,43.869477286911646,rural
FedEx,30916,3245.0,346.5,1.560846560846561,11.65,59.876286869182046,5459.16940205895,4,0.3333333333333333,16.6026574601852,25.532549762885832,suburban
FedEx,30926,1266.0,137.33333333333334,1.5364077669902914,10.98,53.8021301528445,3230.0558047592294,4,0.3333333333333333,26.301628917661333,44.658913757867495,rural
FedEx,30938,3131.0,196.33333333333334,2.6578947368421053,16.47,153.22446344831192,5737.710883078335,3,0.5,20.322945037782503,26.051662009475272,rural
FedEx,30952,979.0,138.0,1.182367149758454,17.01,37.755537878390655,2694.734755168253,3,0.6666666666666666,32.964045331383446,39.96607034898295,suburban
FedEx,30966,1063.0,116.66666666666667,1.5185714285714285,18.53,31.832385676522556,2504.2719321468335,2,1.0,27.490036651409415,35.98345967873005,rural
FedEx,30974,802.0,91.33333333333333,1.4635036496350364,23.36,53.82702268136371,2454.671117478426,4,0.5,11.63041749162928,43.682556026392305,rural
FedEx,30982,618.0,90.16666666666667,1.1423290203327172,25.47,66.6831619829418,2716.2138956601093,4,0.3333333333333333,29.32618735150256,46.89439501322028,rural
FedEx,30989,876.0,121.83333333333333,1.198358413132695,16.61,43.13135688268341,2473.2391948618315,3,0.6666666666666666,30.7205121607088,36.970733410130705,rural
FedEx,31275,2133.0,287.1666666666667,1.2379570516540916,24.61,129.47251256919432,5422.493872435705,3,0.5,27.130470500747606,37.200735857455015,suburban
FedEx,31303,1243.0,184.33333333333334,1.123869801084991,23.03,112.90680951768702,3973.889348501275,3,0.5,34.29838542593698,46.60993758942951,rural
FedEx,31311,675.0,92.5,1.2162162162162162,33.34,139.34872865781722,3062.8021398398528,4,0.3333333333333333,23.819215771885915,48.982711920366235,rural
FedEx,31319,751.0,110.83333333333333,1.1293233082706766,25.21,101.18549289373648,2817.067630852216,4,0.3333333333333333,18.537952305577104,45.73490162192419,rural
FedEx,31515,2478.0,308.5,1.3387358184764993,19.63,125.18180774883541,5470.280769208987,3,0.5,25.223627870191926,35.79753748545211,rural
FedEx,31535,2005.0,271.3333333333333,1.2315724815724816,17.87,357.6158854957556,6228.495098699879,3,0.5,32.470063176292825,45.61951640757412,rural
FedEx,31832,1068.0,146.83333333333334,1.2122587968217935,29.81,159.38246951696127,4547.708372184966,3,0.5,41.874088684816506,49.449190964944464,rural
