penalty_eur_per_day,provider,plz,schedule_size,base_cost_eur,wait_days_avg,weekly_parcels,penalty_cost_eur,combined_cost_eur
0.25,UPS,30855,6,12308.304707064348,0.0,11475,0.0,12308.304707064348
0.25,UPS,30880,6,6984.527492927398,0.0,4190,0.0,6984.527492927398
0.25,UPS,30890,3,4085.718953567879,0.45069637883008357,1795,202.25,4287.968953567879
0.25,UPS,30900,4,4558.294904190638,0.30480072463768115,2208,168.25,4726.544904190638
0.25,UPS,30916,6,5894.597782277826,0.0,4019,0.0,5894.597782277826
0.25,UPS,30926,3,3528.88881010675,0.48225214198286415,1634,197.0,3725.88881010675
0.25,UPS,30938,6,5900.509623828604,0.0,3590,0.0,5900.509623828604
0.25,UPS,30952,4,3269.7490770827258,0.3370955605718585,1329,112.0,3381.7490770827258
0.25,UPS,30966,4,3159.8685935552508,0.3246753246753247,1386,112.5,3272.3685935552508
0.25,UPS,30974,6,2944.0941408457325,0.0,1072,0.0,2944.0941408457325
0.25,UPS,30982,4,2865.1131731050095,0.3724373576309795,878,81.75,2946.8631731050095
0.25,UPS,30989,5,2990.270545648429,0.18052057094878254,1191,53.75,3044.020545648429
0.25,UPS,31275,3,5594.498564312445,0.5633608815426997,2904,409.0,6003.498564312445
0.25,UPS,31303,3,4084.521643592849,0.4445676274944568,1804,200.5,4285.021643592849
0.25,UPS,31311,2,3379.042672652408,0.876647834274953,1062,232.75,3611.792672652408
0.25,UPS,31319,3,2971.539780759282,0.6075829383886255,1055,160.24999999999997,3131.789780759282
0.25,UPS,31515,4,6050.2335717463975,0.33556842426089606,3281,275.25,6325.4835717463975
0.25,UPS,31535,2,5424.313851059647,0.9618825359782186,2571,618.25,6042.563851059647
0.25,UPS,31832,2,4251.337264191236,0.9077881619937694,1605,364.25,4615.587264191236
0.5,Amazon,30159,6,11687.758591886499,0.0,9019,0.0,11687.758591886499
0.5,Amazon,30161,6,6198.076199381901,0.0,4512,0.0,6198.076199381901
0.5,Amazon,30163,6,5887.274416922319,0.0,4469,0.0,5887.274416922319
0.5,Amazon,30165,6,4696.3632925800775,0.0,3574,0.0,4696.3632925800775
0.5,Amazon,30167,6,7124.980941103149,0.0,5730,0.0,7124.980941103149
0.5,Amazon,30173,6,5184.403263125373,0.0,3759,0.0,5184.403263125373
0.5,Amazon,30177,6,4295.3755099319715,0.0,2906,0.0,4295.3755099319715
0.5,Amazon,30179,5,4082.3187234518277,0.15569938870909744,2781,216.5,4298.818723451828
0.5,Amazon,30419,6,8685.332684443236,0.0,6859,0.0,8685.332684443236
0.5,Amazon,30449,6,6930.958642387422,0.0,5275,0.0,6930.958642387422
0.5,Amazon,30453,6,4953.369950665476,0.0,3593,0.0,4953.369950665476
0.5,Amazon,30455,6,4733.969914501729,0.0,3165,0.0,4733.969914501729
0.5,Amazon,30457,6,4861.272760888753,0.0,3134,0.0,4861.272760888753
0.5,Amazon,30459,6,4721.113690320388,0.0,3087,0.0,4721.113690320388
0.5,Amazon,30519,6,7989.408733574742,0.0,5508,0.0,7989.408733574742
0.5,Amazon,30539,6,5232.56483537078,0.0,3516,0.0,5232.56483537078
0.5,Amazon,30559,6,7936.80103693811,0.0,5369,0.0,7936.80103693811
0.5,Amazon,30625,6,4833.5787808117675,0.0,3180,0.0,4833.5787808117675
0.5,Amazon,30627,6,3579.2895236259706,0.0,2090,0.0,3579.2895236259706
0.5,Amazon,30629,6,4483.669440977608,0.0,2757,0.0,4483.669440977608
0.5,Amazon,30655,6,5134.034576870573,0.0,3642,0.0,5134.034576870573
0.5,Amazon,30657,6,5211.641795669652,0.0,3559,0.0,5211.641795669652
0.5,Amazon,30659,6,4808.930135185106,0.0,3002,0.0,4808.930135185106
0.5,Amazon,30823,6,5492.8333908221575,0.0,4370,0.0,5492.8333908221575
0.5,Amazon,30826,6,5309.400426435489,0.0,3852,0.0,5309.400426435489
0.5,Amazon,30827,6,4406.282253025094,0.0,3498,0.0,4406.282253025094
0.5,Amazon,30851,6,4461.2266132019995,0.0,3032,0.0,4461.2266132019995
0.5,Amazon,30853,6,4295.473522234693,0.0,2911,0.0,4295.473522234693
0.5,Amazon,30855,6,16425.713131956443,0.0,13592,0.0,16425.713131956443
0.5,Amazon,30880,6,10836.49486333059,0.0,6971,0.0,10836.49486333059
0.5,Amazon,30890,6,9949.99293278101,0.0,6502,0.0,9949.99293278101
0.5,Amazon,30900,5,11081.084764325018,0.16334183290835458,6667,544.5,11625.584764325018
0.5,Amazon,30916,5,9369.187418719126,0.17748215444516546,6164,547.0,9916.187418719126
0.5,Amazon,30926,6,8780.42111083368,0.0,6338,0.0,8780.42111083368
0.5,Amazon,30938,5,8419.497467113692,0.17764195583596215,5072,450.5,8869.997467113692
0.5,Amazon,30952,6,6792.522249966714,0.0,4476,0.0,6792.522249966714
0.5,Amazon,30966,6,6753.487289755222,0.0,4221,0.0,6753.487289755222
0.5,Amazon,30974,6,5185.498167842292,0.0,2971,0.0,5185.498167842292
0.5,Amazon,30982,6,5545.048582884666,0.0,3044,0.0,5545.048582884666
0.5,Amazon,30989,6,5239.8327189564525,0.0,3112,0.0,5239.8327189564525
0.5,Amazon,31275,6,14011.694458512184,0.0,8588,0.0,14011.694458512184
0.5,Amazon,31303,4,9325.717489260694,0.27015363369583983,5793,782.5000000000001,10108.217489260694
0.5,Amazon,31311,4,7992.976851285296,0.269609079445145,3965,534.5,8527.476851285297
0.5,Amazon,31319,6,9006.598190484336,0.0,5228,0.0,9006.598190484336
0.5,Amazon,31515,6,12109.355310297444,0.0,8733,0.0,12109.355310297444
0.5,Amazon,31535,6,14649.713985934406,0.0,8625,0.0,14649.713985934406
0.5,Amazon,31832,5,10142.975138162083,0.1128796194657885,5466,308.5,10451.475138162083
0.5,DHL,30159,6,21425.132453693925,0.0,23058,0.0,21425.132453693925
0.5,DHL,30161,6,10896.842490106472,0.0,11554,0.0,10896.842490106472
0.5,DHL,30163,6,9949.803363797471,0.0,10484,0.0,9949.803363797471
0.5,DHL,30165,6,8802.876567972335,0.0,8599,0.0,8802.876567972335
0.5,DHL,30167,6,13153.912834635783,0.0,13892,0.0,13153.912834635783
0.5,DHL,30169,6,5443.510365830029,0.0,5294,0.0,5443.510365830029
0.5,DHL,30173,6,9027.275959686367,0.0,8547,0.0,9027.275959686367
0.5,DHL,30177,6,6801.611388745387,0.0,6260,0.0,6801.611388745387
0.5,DHL,30179,6,7025.737693154014,0.0,6322,0.0,7025.737693154014
0.5,DHL,30419,6,15488.762582133773,0.0,14775,0.0,15488.762582133773
0.5,DHL,30449,6,7469.2241491514915,0.0,7431,0.0,7469.2241491514915
0.5,DHL,30453,6,8951.952033907073,0.0,8150,0.0,8951.952033907073
0.5,DHL,30455,6,7533.4371442876145,0.0,6748,0.0,7533.4371442876145
0.5,DHL,30457,6,7270.894456096109,0.0,6736,0.0,7270.894456096109
0.5,DHL,30459,6,6651.002162382179,0.0,6561,0.0,6651.002162382179
0.5,DHL,30519,6,13272.168787294228,0.0,12645,0.0,13272.168787294228
0.5,DHL,30539,6,9349.501232628127,0.0,8372,0.0,9349.501232628127
0.5,DHL,30559,6,12373.65925832722,0.0,12320,0.0,12373.65925832722
0.5,DHL,30625,6,8096.802842174482,0.0,7084,0.0,8096.802842174482
0.5,DHL,30627,6,5606.363090833329,0.0,4809,0.0,5606.363090833329
0.5,DHL,30629,6,6766.974846046077,0.0,5907,0.0,6766.974846046077
0.5,DHL,30655,6,8869.786833512764,0.0,7945,0.0,8869.786833512764
0.5,DHL,30657,6,9992.167827012736,0.0,9056,0.0,9992.167827012736
0.5,DHL,30659,6,7898.329610710899,0.0,6829,0.0,7898.329610710899
0.5,DHL,30823,6,10208.877886178407,0.0,9437,0.0,10208.877886178407
0.5,DHL,30826,6,9412.56972551855,0.0,8281,0.0,9412.56972551855
0.5,DHL,30827,6,8625.617953447312,0.0,8048,0.0,8625.617953447312
0.5,DHL,30851,6,7140.564548697186,0.0,6654,0.0,7140.564548697186
0.5,DHL,30853,6,7954.150022203881,0.0,7164,0.0,7954.150022203881
0.5,DHL,30855,6,32552.34432866005,0.0,32854,0.0,32552.34432866005
0.5,DHL,30880,6,18007.36898635567,0.0,16161,0.0,18007.36898635567
0.5,DHL,30890,6,15947.754646399117,0.0,13989,0.0,15947.754646399117
0.5,DHL,30900,6,18229.388928763692,0.0,14609,0.0,18229.388928763692
0.5,DHL,30916,6,17734.269551035948,0.0,14499,0.0,17734.269551035948
0.5,DHL,30926,6,14434.82758928225,0.0,13519,0.0,14434.82758928225
0.5,DHL,30938,6,14554.779241554967,0.0,12030,0.0,14554.779241554967
0.5,DHL,30952,6,11365.430112451975,0.0,9709,0.0,11365.430112451975
0.5,DHL,30966,6,10624.352717702506,0.0,9182,0.0,10624.352717702506
0.5,DHL,30974,6,7703.025014293544,0.0,6515,0.0,7703.025014293544
0.5,DHL,30982,6,8234.46117714012,0.0,6551,0.0,8234.46117714012
0.5,DHL,30989,6,8649.900505408892,0.0,6841,0.0,8649.900505408892
0.5,DHL,31275,6,20741.197757085225,0.0,18743,0.0,20741.197757085225
0.5,DHL,31303,6,13739.115623819012,0.0,12605,0.0,13739.115623819012
0.5,DHL,31311,6,10648.959166588764,0.0,8577,0.0,10648.959166588764
0.5,DHL,31319,6,12210.553941257438,0.0,10967,0.0,12210.553941257438
0.5,DHL,31515,6,20814.204304395767,0.0,19286,0.0,20814.204304395767
0.5,DHL,31535,6,21637.256139647427,0.0,18533,0.0,21637.256139647427
0.5,DHL,31832,6,14443.460212265947,0.0,11902,0.0,14443.460212265947
0.5,DPD,30159,6,6745.43642982665,0.0,4783,0.0,6745.43642982665
0.5,DPD,30161,6,3572.3066172774998,0.0,2359,0.0,3572.3066172774998
0.5,DPD,30163,6,3334.016654677259,0.0,2106,0.0,3334.016654677259
0.5,DPD,30165,6,3220.920457383544,0.0,1757,0.0,3220.920457383544
0.5,DPD,30167,6,4575.293145375498,0.0,2824,0.0,4575.293145375498
0.5,DPD,30173,6,3028.2905288174024,0.0,1708,0.0,3028.2905288174024
0.5,DPD,30177,6,2209.9404705919,0.0,1250,0.0,2209.9404705919
0.5,DPD,30179,6,2456.3548464568607,0.0,1256,0.0,2456.3548464568607
0.5,DPD,30419,6,5265.1161318874765,0.0,2858,0.0,5265.1161318874765
0.5,DPD,30449,6,4228.42693330016,0.0,2554,0.0,4228.42693330016
0.5,DPD,30453,6,3642.2344276936155,0.0,1619,0.0,3642.2344276936155
0.5,DPD,30455,6,3096.4884420991384,0.0,1318,0.0,3096.4884420991384
0.5,DPD,30457,6,3033.5474025044095,0.0,1335,0.0,3033.5474025044095
0.5,DPD,30459,6,2600.91439635438,0.0,1284,0.0,2600.91439635438
0.5,DPD,30519,6,4320.607386569162,0.0,2540,0.0,4320.607386569162
0.5,DPD,30539,6,3413.7063659864443,0.0,1695,0.0,3413.7063659864443
0.5,DPD,30559,6,3962.3984605122114,0.0,2467,0.0,3962.3984605122114
0.5,DPD,30625,6,2850.320934681696,0.0,1405,0.0,2850.320934681696
0.5,DPD,30627,6,1702.8075328692416,0.0,971,0.0,1702.8075328692416
0.5,DPD,30629,6,2022.2450338148715,0.0,1173,0.0,2022.2450338148715
0.5,DPD,30655,6,2962.2877870695056,0.0,1537,0.0,2962.2877870695056
0.5,DPD,30657,6,3491.1799180397643,0.0,1866,0.0,3491.1799180397643
0.5,DPD,30659,6,2618.465789423123,0.0,1368,0.0,2618.465789423123
0.5,DPD,30823,6,3865.0840833133775,0.0,1867,0.0,3865.0840833133775
0.5,DPD,30826,4,3971.897959376589,0.29591214154972545,1639,242.5,4214.397959376589
0.5,DPD,30827,5,3502.8073175931236,0.11118051217988757,1601,89.0,3591.8073175931236
0.5,DPD,30851,6,2478.115916251141,0.0,1281,0.0,2478.115916251141
0.5,DPD,30853,6,3139.9824024159293,0.0,1470,0.0,3139.9824024159293
0.5,DPD,30855,6,9902.157549572998,0.0,6668,0.0,9902.157549572998
0.5,DPD,30880,6,5724.1369426636065,0.0,3235,0.0,5724.1369426636065
0.5,DPD,30890,3,5893.130303348307,0.45341159207630227,2726,618.0,6511.130303348307
0.5,DPD,30900,3,6359.991375523033,0.44452271926734765,2839,631.0,6990.991375523033
0.5,DPD,30916,5,5262.096231901395,0.11324639670555937,2914,165.0,5427.096231901395
0.5,DPD,30926,3,5447.282246278592,0.45847554038680316,2637,604.5,6051.782246278592
0.5,DPD,30938,4,4910.090253562652,0.2732172470978441,2412,329.5,5239.590253562652
0.5,DPD,30952,4,4178.563765243679,0.3403693931398417,1895,322.5,4501.063765243679
0.5,DPD,30966,5,3950.809930511007,0.15329275041505258,1807,138.5,4089.309930511007
0.5,DPD,30974,4,3534.0896534209605,0.32734375,1280,209.5,3743.5896534209605
0.5,DPD,30982,4,3306.8520720177435,0.34507042253521125,1278,220.5,3527.3520720177435
0.5,DPD,30989,3,3504.6814230122964,0.46238938053097345,1356,313.5,3818.1814230122964
0.5,DPD,31275,5,6506.749258567709,0.1130936041723854,3643,206.0,6712.749258567709
0.5,DPD,31303,4,4789.914942501034,0.28061019670814935,2491,349.5,5139.414942501034
0.5,DPD,31311,3,4215.016030971705,0.4672727272727273,1650,385.5,4600.516030971705
0.5,DPD,31319,5,4174.592449957461,0.10874704491725769,2115,115.0,4289.592449957461
0.5,DPD,31515,5,8132.756266100092,0.11778593913955929,3812,224.5,8357.256266100092
0.5,DPD,31535,3,8640.556668258863,0.5385259631490787,3582,964.5,9605.056668258863
0.5,DPD,31832,3,5678.16438185735,0.49155478562148114,2309,567.5,6245.66438185735
0.5,FedEx,30159,6,12718.231786828019,0.0,9864,0.0,12718.231786828019
0.5,FedEx,30161,6,5117.62082484508,0.0,3810,0.0,5117.62082484508
0.5,FedEx,30163,6,7975.018302233126,0.0,6210,0.0,7975.018302233126
0.5,FedEx,30167,6,5034.453120713282,0.0,3775,0.0,5034.453120713282
0.5,FedEx,30419,6,3180.1259661691156,0.0,1709,0.0,3180.1259661691156
0.5,FedEx,30449,6,5070.480072832069,0.0,3703,0.0,5070.480072832069
0.5,FedEx,30453,6,3293.4750889307907,0.0,1516,0.0,3293.4750889307907
0.5,FedEx,30455,5,1911.1258703021913,0.0915032679738562,612,27.999999999999996,1939.1258703021913
0.5,FedEx,30457,5,1985.518844528548,0.10282776349614396,778,40.0,2025.518844528548
0.5,FedEx,30519,6,4212.967113206203,0.0,2372,0.0,4212.967113206203
0.5,FedEx,30539,6,4152.305372826759,0.0,2429,0.0,4152.305372826759
0.5,FedEx,30559,6,5277.723812006553,0.0,3144,0.0,5277.723812006553
0.5,FedEx,30625,5,3641.0591341287036,0.10542844324809332,2229,117.5,3758.5591341287036
0.5,FedEx,30655,6,3433.7185775447538,0.0,2242,0.0,3433.7185775447538
0.5,FedEx,30657,6,4470.593996761694,0.0,3429,0.0,4470.593996761694
0.5,FedEx,30823,6,1961.9849632795315,0.0,878,0.0,1961.9849632795315
0.5,FedEx,30827,6,4096.161855811475,0.0,2757,0.0,4096.161855811475
0.5,FedEx,30853,6,4453.819539562914,0.0,3029,0.0,4453.819539562914
0.5,FedEx,30855,6,11312.376813579114,0.0,9970,0.0,11312.376813579114
0.5,FedEx,30880,6,5741.552839090982,0.0,3498,0.0,5741.552839090982
0.5,FedEx,30890,4,3479.56503912817,0.3372365339578454,1281,216.0,3695.56503912817
0.5,FedEx,30900,3,3838.7286975108327,0.445835942391985,1597,356.0,4194.728697510833
0.5,FedEx,30916,6,5240.3696223713005,0.0,3245,0.0,5240.3696223713005
0.5,FedEx,30926,4,3073.5677478701887,0.34360189573459715,1266,217.5,3291.0677478701887
0.5,FedEx,30938,6,5545.461756733482,0.0,3131,0.0,5545.461756733482
0.5,FedEx,30952,6,2775.4512231381723,0.0,979,0.0,2775.4512231381723
0.5,FedEx,30966,6,2488.5376856129433,0.0,1063,0.0,2488.5376856129433
0.5,FedEx,30974,5,2336.1064675816524,0.11596009975062344,802,46.5,2382.6064675816524
0.5,FedEx,30982,6,2379.2604748942445,0.0,618,0.0,2379.2604748942445
0.5,FedEx,30989,6,2431.4853535221046,0.0,876,0.0,2431.4853535221046
0.5,FedEx,31275,5,4841.028192202198,0.10642287857477731,2133,113.5,4954.528192202198
0.5,FedEx,31303,4,3589.173304063068,0.3274336283185841,1243,203.5,3792.673304063068
0.5,FedEx,31311,6,2818.577694291381,0.0,675,0.0,2818.577694291381
0.5,FedEx,31319,5,2826.5065549841106,0.10119840213049268,751,38.0,2864.5065549841106
0.5,FedEx,31515,6,5042.452261301043,0.0,2478,0.0,5042.452261301043
0.5,FedEx,31535,3,5181.881968154604,0.4952618453865337,2005,496.5,5678.381968154604
0.5,FedEx,31832,3,3629.5153612866643,0.44569288389513106,1068,238.0,3867.5153612866643
0.5,GLS,30159,6,4642.731630176733,0.0,3332,0.0,4642.731630176733
0.5,GLS,30161,6,2986.081313787293,0.0,1649,0.0,2986.081313787293
0.5,GLS,30163,6,4573.00549257944,0.0,2801,0.0,4573.00549257944
0.5,GLS,30165,6,2405.2247120162715,0.0,1358,0.0,2405.2247120162715
0.5,GLS,30167,5,3481.665821617201,0.10759198882161156,2147,115.5,3597.165821617201
0.5,GLS,30173,6,2467.3206708480106,0.0,1424,0.0,2467.3206708480106
0.5,GLS,30179,6,2030.2594095239801,0.0,1034,0.0,2030.2594095239801
0.5,GLS,30419,6,4965.41823609136,0.0,2617,0.0,4965.41823609136
0.5,GLS,30449,5,3479.464758738467,0.11458859162039374,1981,113.5,3592.964758738467
0.5,GLS,30453,5,3098.9442988628116,0.16605972323379461,1373,114.0,3212.9442988628116
0.5,GLS,30455,6,2710.1642671316163,0.0,1201,0.0,2710.1642671316163
0.5,GLS,30457,6,2439.5045011125458,0.0,1189,0.0,2439.5045011125458
0.5,GLS,30459,6,1876.236727895414,0.0,1169,0.0,1876.236727895414
0.5,GLS,30519,6,3552.9135868219814,0.0,2084,0.0,3552.9135868219814
0.5,GLS,30539,6,2447.219634346096,0.0,1310,0.0,2447.219634346096
0.5,GLS,30559,5,3619.8724968785673,0.11078431372549019,2040,113.0,3732.8724968785673
0.5,GLS,30625,6,2210.8683733501316,0.0,1185,0.0,2210.8683733501316
0.5,GLS,30627,6,1794.681684046207,0.0,774,0.0,1794.681684046207
0.5,GLS,30629,6,2094.2697610443015,0.0,1080,0.0,2094.2697610443015
0.5,GLS,30655,6,3084.925174317692,0.0,1383,0.0,3084.925174317692
0.5,GLS,30657,6,2844.2755580556222,0.0,1325,0.0,2844.2755580556222
0.5,GLS,30659,6,2165.5626302364476,0.0,1138,0.0,2165.5626302364476
0.5,GLS,30823,5,3776.697245937015,0.13692946058091288,1687,115.50000000000001,3892.197245937015
0.5,GLS,30826,4,4027.3332462345397,0.2743243243243243,1480,202.99999999999997,4230.33324623454
0.5,GLS,30827,6,3074.664687517894,0.0,1331,0.0,3074.664687517894
0.5,GLS,30851,6,2097.4205946859483,0.0,1137,0.0,2097.4205946859483
0.5,GLS,30853,6,2190.0844891648285,0.0,1083,0.0,2190.0844891648285
0.5,GLS,30855,6,7965.715090235543,0.0,5111,0.0,7965.715090235543
0.5,GLS,30880,6,4410.166219280911,0.0,2630,0.0,4410.166219280911
0.5,GLS,30890,3,5328.33965652892,0.45042492917847027,2471,556.5,5884.83965652892
0.5,GLS,30900,3,6029.9936224150215,0.44149577804583834,2487,549.0,6578.9936224150215
0.5,GLS,30916,5,4532.7930810644,0.11291739894551846,2276,128.5,4661.2930810644
0.5,GLS,30926,5,4966.934148263746,0.17926476662536142,2421,217.0,5183.934148263746
0.5,GLS,30938,3,4721.579593071185,0.44954618259476775,1873,421.0,5142.579593071185
0.5,GLS,30952,5,3794.1584910951083,0.14269005847953217,1710,122.00000000000001,3916.1584910951083
0.5,GLS,30966,5,3360.9117635681146,0.11117974058060531,1619,90.0,3450.9117635681146
0.5,GLS,30974,6,2912.392838204481,0.0,1120,0.0,2912.392838204481
0.5,GLS,30982,6,2738.200143049824,0.0,1154,0.0,2738.200143049824
0.5,GLS,30989,6,2798.376100761728,0.0,1172,0.0,2798.376100761728
0.5,GLS,31275,5,6535.819464591148,0.11124883792996591,3227,179.5,6715.319464591148
0.5,GLS,31303,3,4881.438040094433,0.5629528985507246,2208,621.5,5502.938040094433
0.5,GLS,31311,4,4461.766893212959,0.3749157113958193,1483,278.0,4739.766893212959
0.5,GLS,31319,6,4180.379543747179,0.0,1985,0.0,4180.379543747179
0.5,GLS,31515,4,7159.141913669824,0.2862362971985384,3284,470.0,7629.141913669824
0.5,GLS,31535,3,8184.087073719815,0.624109079640533,3227,1007.0,9191.087073719815
0.5,GLS,31832,5,4874.6512451815115,0.11358144030932818,2069,117.5,4992.1512451815115
0.5,Hermes,30159,6,5733.224620250021,0.0,4412,0.0,5733.224620250021
0.5,Hermes,30161,6,3199.481172195214,0.0,2187,0.0,3199.481172195214
0.5,Hermes,30163,6,3149.747408424128,0.0,2318,0.0,3149.747408424128
0.5,Hermes,30165,6,3068.6506500487,0.0,1888,0.0,3068.6506500487
0.5,Hermes,30167,6,4191.407588044548,0.0,2918,0.0,4191.407588044548
0.5,Hermes,30173,6,3381.0704854709033,0.0,1982,0.0,3381.0704854709033
0.5,Hermes,30177,6,2890.100281124943,0.0,1604,0.0,2890.100281124943
0.5,Hermes,30179,6,2910.160615852085,0.0,1492,0.0,2910.160615852085
0.5,Hermes,30419,6,5349.858727332469,0.0,3791,0.0,5349.858727332469
0.5,Hermes,30449,6,4242.570999862953,0.0,2752,0.0,4242.570999862953
0.5,Hermes,30453,6,3492.5973865174465,0.0,1923,0.0,3492.5973865174465
0.5,Hermes,30455,6,3483.007050591635,0.0,1769,0.0,3483.007050591635
0.5,Hermes,30457,5,3418.8223246015195,0.1490104772991851,1718,128.0,3546.8223246015195
0.5,Hermes,30459,6,3465.6139132677736,0.0,1718,0.0,3465.6139132677736
0.5,Hermes,30519,6,5059.54869015822,0.0,2920,0.0,5059.54869015822
0.5,Hermes,30539,6,3645.27178816927,0.0,1846,0.0,3645.27178816927
0.5,Hermes,30559,6,5354.545180144074,0.0,2928,0.0,5354.545180144074
0.5,Hermes,30625,6,3273.024738869934,0.0,1721,0.0,3273.024738869934
0.5,Hermes,30627,6,1800.235438802243,0.0,1110,0.0,1800.235438802243
0.5,Hermes,30629,6,3350.386872776183,0.0,1544,0.0,3350.386872776183
0.5,Hermes,30655,6,3431.0171455734962,0.0,1982,0.0,3431.0171455734962
0.5,Hermes,30657,6,3111.094528158594,0.0,1834,0.0,3111.094528158594
0.5,Hermes,30659,6,3309.038695730729,0.0,1587,0.0,3309.038695730729
0.5,Hermes,30823,6,3990.3024874652046,0.0,2384,0.0,3990.3024874652046
0.5,Hermes,30826,6,4128.411311124519,0.0,2156,0.0,4128.411311124519
0.5,Hermes,30827,6,3094.2868268624684,0.0,1865,0.0,3094.2868268624684
0.5,Hermes,30851,6,2771.6415924617286,0.0,1650,0.0,2771.6415924617286
0.5,Hermes,30853,6,2517.942276990752,0.0,1477,0.0,2517.942276990752
0.5,Hermes,30855,6,8779.652974651703,0.0,7102,0.0,8779.652974651703
0.5,Hermes,30880,6,6557.610295895224,0.0,3668,0.0,6557.610295895224
0.5,Hermes,30890,4,7127.770063551737,0.27059148700939745,3618,489.5,7617.270063551737
0.5,Hermes,30900,6,7214.925875920487,0.0,3644,0.0,7214.925875920487
0.5,Hermes,30916,5,5635.52705506308,0.1150990099009901,3232,186.0,5821.52705506308
0.5,Hermes,30926,6,6011.173799751178,0.0,3537,0.0,6011.173799751178
0.5,Hermes,30938,5,5593.879400187274,0.17582831325301204,2656,233.5,5827.379400187274
0.5,Hermes,30952,5,4804.838453502226,0.10731511254019292,2488,133.5,4938.338453502226
0.5,Hermes,30966,5,4225.261001498014,0.11413748378728923,2313,132.0,4357.261001498014
0.5,Hermes,30974,3,3801.68235493819,0.47029702970297027,1616,380.0,4181.68235493819
0.5,Hermes,30982,3,3834.6729468853955,0.49107142857142855,1680,412.5,4247.1729468853955
0.5,Hermes,30989,3,3587.094887678275,0.4824509220701963,1681,405.5,3992.594887678275
0.5,Hermes,31275,5,8626.584363617527,0.1641123882503193,4698,385.5,9012.084363617527
0.5,Hermes,31303,4,6331.543091907545,0.2818728250553622,3161,445.49999999999994,6777.043091907545
0.5,Hermes,31311,3,5312.430308446614,0.5537340619307832,2196,608.0,5920.430308446614
0.5,Hermes,31319,3,5784.325289723655,0.44238046095631234,2907,643.0,6427.325289723655
0.5,Hermes,31515,5,8448.52245417679,0.11790668348045397,4758,280.5,8729.02245417679
0.5,Hermes,31535,4,9595.891268004292,0.2828451882845188,4780,676.0,10271.891268004292
0.5,Hermes,31832,3,6755.038915056223,0.44908789386401327,3015,677.0,7432.038915056223
0.5,UPS,30159,6,14317.480235229965,0.0,11805,0.0,14317.480235229965
0.5,UPS,30161,6,5890.635111592997,0.0,4726,0.0,5890.635111592997
0.5,UPS,30163,6,6349.944745490952,0.0,5283,0.0,6349.944745490952
0.5,UPS,30165,6,3734.612092283068,0.0,2701,0.0,3734.612092283068
0.5,UPS,30167,6,5814.4595762356885,0.0,4551,0.0,5814.4595762356885
0.5,UPS,30419,6,3394.8772470909635,0.0,2053,0.0,3394.8772470909635
0.5,UPS,30449,6,6674.182899507537,0.0,4685,0.0,6674.182899507537
0.5,UPS,30453,6,3351.1237228460413,0.0,1821,0.0,3351.1237228460413
0.5,UPS,30455,5,1948.5846098372904,0.09236453201970443,812,37.5,1986.0846098372904
0.5,UPS,30457,6,2082.9256820867663,0.0,1021,0.0,2082.9256820867663
0.5,UPS,30519,6,4973.9315352734,0.0,3064,0.0,4973.9315352734
0.5,UPS,30539,6,4485.850061676111,0.0,2701,0.0,4485.850061676111
0.5,UPS,30559,6,4939.1329806155645,0.0,3087,0.0,4939.1329806155645
0.5,UPS,30625,6,4339.667231631438,0.0,2727,0.0,4339.667231631438
0.5,UPS,30655,6,2094.0257327831955,0.0,1218,0.0,2094.0257327831955
0.5,UPS,30657,6,4716.19795217861,0.0,3745,0.0,4716.19795217861
0.5,UPS,30659,6,3619.59971665554,0.0,2385,0.0,3619.59971665554
0.5,UPS,30823,5,2921.990082939453,0.17277486910994763,1337,115.49999999999999,3037.490082939453
0.5,UPS,30826,6,2042.7216152816727,0.0,1105,0.0,2042.7216152816727
0.5,UPS,30827,6,3318.772929682461,0.0,2105,0.0,3318.772929682461
0.5,UPS,30853,6,4528.522142755246,0.0,3668,0.0,4528.522142755246
0.5,UPS,30855,6,12308.304707064348,0.0,11475,0.0,12308.304707064348
0.5,UPS,30880,6,6984.527492927398,0.0,4190,0.0,6984.527492927398
0.5,UPS,30890,3,4085.718953567879,0.45069637883008357,1795,404.5,4490.218953567879
0.5,UPS,30900,5,4672.5853222613,0.10914855072463768,2208,120.5,4793.0853222613
0.5,UPS,30916,6,5894.597782277826,0.0,4019,0.0,5894.597782277826
0.5,UPS,30926,5,3808.218248837974,0.11260709914320685,1634,92.0,3900.218248837974
0.5,UPS,30938,6,5900.509623828604,0.0,3590,0.0,5900.509623828604
0.5,UPS,30952,4,3269.7490770827258,0.3370955605718585,1329,224.0,3493.7490770827258
0.5,UPS,30966,4,3159.8685935552508,0.3246753246753247,1386,225.0,3384.8685935552508
0.5,UPS,30974,6,2944.0941408457325,0.0,1072,0.0,2944.0941408457325
0.5,UPS,30982,6,3021.3027147961793,0.0,878,0.0,3021.3027147961793
0.5,UPS,30989,6,3076.746244653496,0.0,1191,0.0,3076.746244653496
0.5,UPS,31275,4,5978.395567394926,0.27169421487603307,2904,394.5,6372.895567394926
0.5,UPS,31303,4,4141.80596608783,0.3287139689578714,1804,296.5,4438.30596608783
0.5,UPS,31311,3,3502.1676855081164,0.53954802259887,1062,286.5,3788.6676855081164
0.5,UPS,31319,3,2982.661379438264,0.5687203791469194,1055,300.0,3282.661379438264
