provider,cluster_id,raumtyp_3,raumtyp_8,raumtyp_8_name,baseline_routes,baseline_distance_km,baseline_parcels,baseline_cost_eur,saml_routes,saml_distance_km,saml_parcels,saml_cost_eur,fixed_routes,fixed_distance_km,fixed_parcels,fixed_cost_eur,actual_saving_abs,avg_demand,area_km2,hub_dist_km,actual_saving_pct,actual_fixed_saving_pct,routes_delta_pct,distance_delta_pct,weekly_parcels,demand_per_area,parcels_per_route_baseline,parcels_per_route_saml,baseline_eur_per_parcel,saml_eur_per_parcel,fixed_eur_per_parcel,baseline_eur_per_km,b2c_share
FedEx,30952,suburban,4,Städtisch mit Verdichtungsansätzen,6,587.51,979,2378.91,7,468.88,979,2183.18,7,468.88,979,2183.18,195.73,163.16666666666666,37.755537878390655,17.01,8.227717736274176,8.227717736274176,16.666666666666668,-20.19199673197052,979,25.929970939715567,163.16666666666666,139.85714285714286,2.4299387129724206,2.2300102145045964,2.2300102145045964,4.049139589113377,0.7
FedEx,30966,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,529.77,1063,2133.8,6,420.33,1063,1849.55,6,420.33,1063,1849.55,284.2500000000002,177.16666666666666,31.83238567652256,18.53,13.321304714593692,13.321304714593692,0.0,-20.6580214055156,1063,33.3936642638757,177.16666666666666,177.16666666666666,2.0073377234242713,1.739934148635936,1.739934148635936,4.0277856428261325,0.7
FedEx,30974,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,6,672.3199999999999,802,2247.0,4,403.43,802,1382.66,5,481.93,802,1665.53,864.3399999999999,133.66666666666666,53.82702268136371,23.36,38.46639964396973,25.877614597240765,-33.333333333333336,-39.99434792955735,802,14.899579431460417,133.66666666666666,200.5,2.8017456359102244,1.7240149625935164,2.076720698254364,3.342158495954308,0.7
FedEx,30982,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,687.45,618,2296.92,4,401.46,618,1401.36,4,401.46,618,1401.36,895.5600000000002,103.0,66.6831619829418,25.47,38.989603468993266,38.989603468993266,-33.333333333333336,-41.60157102334716,618,9.26770689365466,103.0,154.5,3.7166990291262136,2.2675728155339803,2.2675728155339803,3.341217543094043,0.7
FedEx,30989,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,547.46,876,2198.67,6,418.13,876,1880.5,6,418.13,876,1880.5,318.1700000000001,146.0,43.13135688268341,16.61,14.471021117311832,14.471021117311832,0.0,-23.623643736528702,876,20.310049655583654,146.0,146.0,2.5098972602739726,2.146689497716895,2.146689497716895,4.016129032258064,0.7
FedEx,31275,suburban,6,Umland Verstädtert,12,1350.71,2133,4769.67,12,948.67,2133,3774.64,12,948.67,2133,3774.64,995.0300000000002,355.5,129.47251256919432,24.61,20.86161097098961,20.86161097098961,0.0,-29.765086510057678,2133,16.474539326330408,177.75,177.75,2.2361322081575246,1.7696390060947023,1.7696390060947023,3.5312317225755345,0.7
FedEx,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,10,965.61,1243,3633.31,7,566.0,1243,2258.89,7,579.62,1243,2283.74,1374.42,207.16666666666663,112.90680951768702,23.03,37.82831632863697,37.14436698217329,-30.0,-41.384202731951824,1243,11.009079127377895,124.3,177.57142857142858,2.9230168946098147,1.817288817377313,1.83728077232502,3.762709582543677,0.7
FedEx,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,6,834.94,675,2497.49,4,500.33,675,1520.04,4,498.28,675,1513.56,977.4499999999998,112.5,139.34872865781722,33.34,39.13729384301839,39.39675434135872,-33.333333333333336,-40.07593360001917,675,4.8439623848849065,112.5,168.75,3.699985185185185,2.251911111111111,2.242311111111111,2.991220926054566,0.7
FedEx,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,658.37,751,2264.31,5,431.5,751,1622.79,5,431.5,751,1622.79,641.52,125.16666666666669,101.18549289373648,25.21,28.33180969036925,28.33180969036925,-16.666666666666668,-34.45934656803925,751,7.422012568429046,125.16666666666667,150.2,3.0150599201065247,2.160838881491345,2.160838881491345,3.4392666737548794,0.7
FedEx,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,13,1233.61,2478,4793.63,13,931.16,2478,3964.96,13,934.02,2478,3963.61,828.6700000000001,413.0,125.1818077488354,19.63,17.2868994895309,17.315061863347818,0.0,-24.517473107384017,2478,19.79520862146244,190.6153846153846,190.6153846153846,1.9344753833736885,1.6000645682001615,1.5995197740112994,3.8858553351545466,0.7
FedEx,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,14,1842.6,2005,6040.7,11,1024.8,2005,3834.24,11,1024.8,2005,3834.24,2206.46,334.1666666666667,357.6158854957556,17.87,36.526561491217905,36.526561491217905,-21.428571428571427,-44.38293715402149,2005,5.606574208023532,143.21428571428572,182.27272727272728,3.012817955112219,1.9123391521197006,1.9123391521197006,3.278356669922935,0.7
FedEx,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,10,1414.36,1068,4275.86,7,883.42,1068,2669.51,7,869.6400000000001,1068,2675.09,1606.3499999999997,178.0,159.3824695169613,29.81,37.56788108123277,37.43738101808758,-30.0,-37.539240363132436,1068,6.700862417534224,106.8,152.57142857142858,4.0036142322097374,2.499541198501873,2.5047659176029966,3.0231765604230887,0.7
GLS,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,17,650.55,2672,4600.34,17,538.4200000000001,2672,4217.639999999999,17,541.72,2672,4226.79,382.7000000000003,792.6666666666666,6.7310008289087495,9.705644296049787,8.318950338453261,8.120051996156809,0.0,-17.236184766735825,2672,396.9691978827453,157.1764705882353,157.1764705882353,1.721684131736527,1.5784580838323352,1.58188248502994,7.071462608561987,0.7
GLS,30161,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,11,421.0,1649,2926.55,8,280.12,1649,2036.48,9,308.62,1649,2270.14,890.0700000000002,274.8333333333333,1.7979843382791898,12.21,30.413626966906428,22.429481813056338,-27.272727272727273,-33.46318289786223,1649,917.1381334601728,149.9090909090909,206.125,1.7747422680412372,1.2349787750151606,1.3766767738023042,6.951425178147269,0.7
GLS,30163,suburban,5,Städtisch mit gewerblicher Prägung,25,1310.33,4073,7249.26,23,1035.46,4073,6122.9800000000005,23,1035.52,4073,6122.85,1126.2799999999995,865.5,15.860716766066432,15.006713829530264,15.536482344404805,15.538275630891977,-8.0,-20.977158425740072,4073,256.7979783053734,162.92,177.08695652173913,1.7798330468941812,1.5033095998035848,1.5032776822980605,5.532392603389987,0.7
GLS,30167,urban,3,Zentrumsnah verdichtete Mischnutzung,7,327.37,1202,1998.89,7,289.91,1202,1868.35,8,305.84000000000003,1202,2060.82,130.5400000000002,357.8333333333333,4.343746915001259,13.39,6.530624496595619,-3.0982195118290683,0.0,-11.442710083391875,1202,276.719620991006,171.71428571428572,171.71428571428572,1.6629700499168054,1.5543677204658901,1.7144925124792014,6.105904633900479,0.7
GLS,30419,suburban,5,Städtisch mit gewerblicher Prägung,15,1063.28,2617,4855.1,13,767.5899999999999,2617,3733.17,13,767.5899999999999,2617,3733.17,1121.9300000000003,436.1666666666667,23.77191867081394,17.6,23.108277893349268,23.108277893349268,-13.333333333333334,-27.809231810999933,2617,110.08787453126497,174.46666666666667,201.30769230769232,1.8552158960641958,1.4265074512800917,1.4265074512800917,4.5661537882777825,0.7
GLS,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,13,678.9200000000001,2351,3845.42,15,585.02,2351,3839.2799999999997,15,583.1800000000001,2351,3833.48,6.1400000000001,525.0,9.465034651991742,9.611407471580222,0.1596704651247543,0.31049924325561457,15.384615384615385,-13.83079007835976,2351,248.3878914807011,180.84615384615384,156.73333333333332,1.6356529136537643,1.633041259038707,1.630574223734581,5.664025216520355,0.7
GLS,30453,suburban,4,Städtisch mit Verdichtungsansätzen,10,551.9300000000001,1373,2974.66,8,403.51,1373,2216.03,8,403.51,1373,2216.03,758.6299999999997,228.8333333333333,9.157258958740025,13.29,25.50308270525034,25.50308270525034,-20.0,-26.891091261573035,1373,149.93569649895707,137.3,171.625,2.1665404224326292,1.6140058266569557,1.6140058266569557,5.389560270324134,0.7
GLS,30455,suburban,4,Städtisch mit Verdichtungsansätzen,8,472.73,1201,2494.23,8,383.34,1201,2199.96,8,381.99,1201,2192.67,294.27,200.16666666666663,6.967819653017212,13.26,11.798029852900495,12.090304422607375,0.0,-18.909313984727017,1201,172.36381821104422,150.125,150.125,2.0767943380516236,1.8317735220649458,1.8257035803497086,5.276225329469253,0.7
GLS,30457,suburban,4,Städtisch mit Verdichtungsansätzen,7,351.02,1189,2124.69,8,313.81,1189,2093.85,8,308.0,1189,2079.74,30.840000000000146,198.16666666666663,6.068989648841514,10.08,1.4515058667382132,2.1156027467536567,14.285714285714286,-10.600535582018114,1189,195.91399372825813,169.85714285714286,148.625,1.786955424726661,1.761017661900757,1.7491505466778803,6.052902968491824,0.7
GLS,30519,urban,3,Zentrumsnah verdichtete Mischnutzung,12,407.2,2083,3335.02,11,259.41,2083,2703.58,11,259.41,2083,2703.58,631.44,347.3333333333333,12.113461405690837,6.5600000000000005,18.933619588488227,18.933619588488227,-8.333333333333334,-36.294204322200386,2083,171.9574554488132,173.58333333333334,189.36363636363637,1.6010657705232838,1.2979260681709073,1.2979260681709073,8.190127701375246,0.7
GLS,30539,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8,297.04,1310,2294.27,8,206.27,1310,1976.38,8,206.49,1310,1982.01,317.8899999999999,218.3333333333333,19.21423828970633,5.29,13.855823420957423,13.61042946122296,0.0,-30.558173983301916,1310,68.1786069397197,163.75,163.75,1.751351145038168,1.5086870229007634,1.5129847328244275,7.723774575814704,0.7
GLS,30559,suburban,4,Städtisch mit Verdichtungsansätzen,34,1841.85,5641,10383.52,35,1495.03,5641,9297.57,33,1375.3,5641,8741.42,1085.9500000000003,940.1666666666666,50.00544743735418,11.816105075783467,10.458399463765666,15.814482949905237,2.9411764705882355,-18.829980725900587,5641,112.80770974136232,165.91176470588235,161.17142857142858,1.840723276014891,1.6482130827867398,1.549622407374579,5.637549203246736,0.7
GLS,30625,suburban,4,Städtisch mit Verdichtungsansätzen,13,623.24,1959,3822.52,13,459.74,1959,3339.94,13,460.62,1959,3341.54,482.57999999999987,326.5,12.254281076148747,10.641569728793101,12.624655986103406,12.58279878195536,0.0,-26.233874590847826,1959,159.86249930344107,150.69230769230768,150.69230769230768,1.9512608473711077,1.704920877998979,1.7057376212353241,6.133303382324626,0.7
GLS,30657,rural,8,Umland dörflich ohne gewerblichen Einfluss,8,461.12,1325,2543.35,7,383.75,1325,2082.22,8,397.79,1325,2232.37,461.1300000000001,220.8333333333333,12.670949194485749,16.66,18.130811724693817,12.227180686889339,-12.5,-16.778712699514227,1325,104.56990866766515,165.625,189.28571428571428,1.919509433962264,1.57148679245283,1.6848075471698112,5.515592470506593,0.7
GLS,30823,suburban,4,Städtisch mit Verdichtungsansätzen,11,1115.97,1687,3786.92,9,808.73,1687,2778.37,9,812.61,1687,2795.53,1008.5500000000002,281.1666666666667,12.528872220645557,21.76,26.63246120858112,26.179322510113757,-18.181818181818183,-27.53120603600455,1687,134.64899077030228,153.36363636363637,187.44444444444446,2.2447658565500888,1.6469294605809128,1.6571013633669236,3.3933887111660708,0.7
GLS,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,19,2117.23,2811,6997.14,16,1560.65,2811,5172.75,17,1640.65,2811,5452.58,1824.39,468.4999999999999,67.00018830712914,25.64503436125692,26.07336711856559,22.074161728934968,-15.789473684210526,-26.288121743976795,2811,41.95510596349916,147.94736842105263,175.6875,2.4891995731056564,1.8401814300960513,1.939729633582355,3.304855873003878,0.7
GLS,30853,suburban,6,Umland Verstädtert,12,987.8900000000001,2220,3983.51,14,948.48,2220,3945.6099999999997,13,890.49,2220,3698.8199999999997,37.90000000000009,370.0,12.833286131520444,18.435733743208036,0.9514222381768979,7.146712321545584,16.666666666666668,-3.9893105507698303,2220,172.98764924654432,185.0,158.57142857142858,1.794373873873874,1.7773018018018016,1.666135135135135,4.032341657471986,0.7
GLS,30855,suburban,4,Städtisch mit Verdichtungsansätzen,25,2206.2,5111,8054.6,24,1846.53,5111,6904.4,24,1850.83,5111,6927.76,1150.2000000000007,851.8333333333334,58.08159729436245,22.3,14.280038735629338,13.990018126288085,-4.0,-16.302692412292625,5111,87.99689123728845,204.44,212.95833333333334,1.5759342594404226,1.350890236744277,1.3554607708863236,3.650892938083583,0.7
GLS,30880,suburban,6,Umland Verstädtert,15,446.04,2630,4260.6,13,239.28,2630,3169.67,14,244.0,2630,3369.76,1090.9300000000003,438.3333333333333,33.96099660372796,1.58,25.605079096840825,20.908792188893585,-13.333333333333334,-46.35458703255314,2630,77.44177918828507,175.33333333333334,202.30769230769232,1.62,1.2051977186311786,1.281277566539924,9.552058111380145,0.7
GLS,30890,rural,8,Umland dörflich ohne gewerblichen Einfluss,16,1575.75,2471,6159.7,12,984.74,2471,4049.38,13,1056.79,2471,4315.47,2110.32,411.8333333333333,102.53407734275534,23.44,34.260110070295624,29.940256830689798,-25.0,-37.50658416627003,2471,24.09930497291973,154.4375,205.91666666666666,2.49279643868879,1.6387616349656011,1.7464467826790775,3.9090591781691257,0.7
GLS,30900,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,17,2135.25,2487,6933.91,13,1352.49,2487,4514.56,13,1348.96,2487,4518.27,2419.3499999999995,414.5,173.55971997363926,31.36,34.8915691146842,34.838063949488806,-23.529411764705884,-36.6589392342817,2487,14.329361676647856,146.2941176470588,191.30769230769232,2.7880619219943705,1.8152633695215121,1.816755126658625,3.2473527689966044,0.7
GLS,30916,suburban,6,Umland Verstädtert,12,1056.18,2276,4460.2,12,810.3100000000001,2276,3601.96,13,840.06,2276,3830.61,858.2399999999998,379.3333333333333,59.876286869182046,19.31,19.242186449038154,14.11573472041612,0.0,-23.27917589804768,2276,38.01170912572809,189.66666666666666,189.66666666666666,1.959666080843585,1.5825834797891036,1.6830448154657294,4.222954420647995,0.7
GLS,30926,rural,8,Umland dörflich ohne gewerblichen Einfluss,14,1277.69,2421,5195.24,13,936.4,2421,4085.81,13,936.4,2421,4085.81,1109.4299999999998,403.5,53.8021301528445,20.06,21.354740108252937,21.354740108252937,-7.142857142857143,-26.711487136942456,2421,44.998218344185815,172.92857142857142,186.23076923076923,2.145906650144568,1.687653862040479,1.687653862040479,4.066119324718828,0.7
GLS,30938,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12,1274.14,1873,4553.11,10,847.64,1873,3194.04,10,847.64,1873,3194.04,1359.0699999999997,312.1666666666667,153.22446344831192,28.43,29.849267863065023,29.849267863065023,-16.666666666666668,-33.47355863562875,1873,12.22389661447129,156.08333333333334,187.3,2.430918312867058,1.7053069941270689,1.7053069941270689,3.5734770119453114,0.7
GLS,30952,suburban,4,Städtisch mit Verdichtungsansätzen,12,739.5600000000001,1710,3933.43,9,449.64,1710,2602.48,9,449.32,1710,2596.35,1330.9499999999998,285.0,37.755537878390655,11.4,33.83688028006091,33.99272390763278,-25.0,-39.20168748985884,1710,45.291369057112995,142.5,190.0,2.300251461988304,1.5219181286549708,1.5183333333333333,5.318608361728595,0.7
GLS,30966,rural,8,Umland dörflich ohne gewerblichen Einfluss,11,478.86,1619,3262.52,8,275.64,1619,2123.04,8,275.64,1619,2123.04,1139.48,269.8333333333333,31.83238567652256,6.33,34.926375930262495,34.926375930262495,-27.272727272727273,-42.43829094098484,1619,50.8601528158182,147.1818181818182,202.375,2.0151451513279803,1.3113279802347129,1.3113279802347129,6.813097773879631,0.7
GLS,30974,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,9,613.47,1120,3010.52,8,442.17,1120,2318.9,8,442.17,1120,2318.9,691.6199999999999,186.66666666666663,53.82702268136371,16.59,22.973439804419165,22.973439804419165,-11.11111111111111,-27.923125825223725,1120,20.807392722238983,124.44444444444444,140.0,2.6879642857142856,2.0704464285714286,2.0704464285714286,4.907363033237159,0.7
GLS,30982,rural,8,Umland dörflich ohne gewerblichen Einfluss,7,386.96,1154,2369.4,8,214.65,1154,2027.79,8,214.65,1154,2027.79,341.6100000000001,192.3333333333333,66.6831619829418,6.34,14.41757406938466,14.41757406938466,14.285714285714286,-44.52915029977258,1154,17.305718050610803,164.85714285714286,144.25,2.053206239168111,1.7571837088388214,1.7571837088388214,6.12311350010337,0.7
GLS,30989,rural,8,Umland dörflich ohne gewerblichen Einfluss,7,596.24,1172,2573.52,8,445.24,1172,2338.1,7,400.73,1172,2074.91,235.42000000000007,195.3333333333333,43.13135688268341,16.28,9.14778202617427,19.37463085579285,14.285714285714286,-25.32537233328861,1172,27.172806160210097,167.42857142857142,146.5,2.1958361774744026,1.994965870307167,1.7704010238907848,4.316248490540722,0.7
GLS,31275,suburban,6,Umland Verstädtert,17,1483.84,3227,6214.08,16,1032.93,3227,4752.61,16,1032.93,3227,4752.61,1461.4700000000005,537.8333333333334,129.47251256919432,17.38,23.51868659560225,23.51868659560225,-5.882352941176471,-30.388047228811722,3227,24.92420928554535,189.8235294117647,201.6875,1.925652308645801,1.4727641772544158,1.4727641772544158,4.187836963554022,0.7
GLS,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,13,1321.24,2208,4977.69,12,936.38,2208,3754.39,12,924.21,2208,3747.37,1223.2999999999995,368.0,112.90680951768702,24.81,24.575656579658432,24.71668585227284,-7.6923076923076925,-29.128697284369228,2208,19.555950694489454,169.84615384615384,184.0,2.2543885869565217,1.7003577898550724,1.6971784420289855,3.7674381641488295,0.7
GLS,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12,1456.49,1483,4809.94,8,884.59,1483,2909.63,8,884.59,1483,2909.63,1900.3099999999995,247.16666666666663,139.34872865781722,30.959999999999997,39.507977230485196,39.507977230485196,-33.333333333333336,-39.265631758542796,1483,10.642364765606395,123.58333333333333,185.375,3.243385030343897,1.961989211058665,1.961989211058665,3.30241882882821,0.7
GLS,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,12,803.13,1985,4079.7,11,494.45,1985,3077.51,10,472.23,1985,2854.86,1002.1899999999996,330.8333333333333,101.18549289373648,11.040000000000001,24.56528666323503,30.022795793808363,-8.333333333333334,-38.43462453152043,1985,19.617436682199273,165.41666666666666,180.45454545454547,2.055264483627204,1.550382871536524,1.4382166246851387,5.079750476261626,0.7
GLS,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,19,2669.19,3284,7867.71,17,2040.7,3284,5938.85,17,2039.53,3284,5932.93,1928.86,547.3333333333334,125.1818077488354,33.59,24.516155272626975,24.591399530485994,-10.526315789473685,-23.546094508071736,3284,26.233843871219793,172.8421052631579,193.1764705882353,2.395770401948843,1.8084196102314252,1.8066169305724726,2.9476020815303516,0.7
GLS,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,23,3855.99,3227,10599.7,17,2383.12,3227,6708.93,17,2376.81,3227,6705.14,3890.77,537.8333333333334,357.6158854957556,38.52,36.70641621932697,36.74217194826269,-26.08695652173913,-38.19693515802686,3227,9.023648363736626,140.30434782608697,189.8235294117647,3.284691664084289,2.078999070343973,2.0778246048961884,2.7488919836410366,0.7
GLS,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,14,1162.39,2069,5214.95,12,722.15,2069,3700.62,11,696.73,2069,3475.26,1514.33,344.8333333333333,159.3824695169613,16.88,29.038245812519776,33.359667877927876,-14.285714285714286,-37.873691274013034,2069,12.98135238003587,147.78571428571428,172.41666666666666,2.5205171580473658,1.7886031899468342,1.6796810053165783,4.486403014478789,0.7
Hermes,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,23,809.66,3485,6257.18,19,646.27,3485,4903.81,18,609.19,3485,4662.41,1353.3699999999994,1065.6666666666667,6.7310008289087495,10.408882066154657,21.629072521487313,25.487040487887523,-17.391304347826086,-20.18007558728355,3485,517.7536132564998,151.52173913043478,183.42105263157896,1.7954605451936874,1.407119081779053,1.3378507890961262,7.728157498209126,0.7
Hermes,30161,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,12,341.13,2187,3109.56,12,281.69,2187,2909.33,12,279.82,2187,2905.35,200.23,364.5,1.7979843382791898,7.900000000000001,6.439174674230438,6.567167059005134,0.0,-17.42444229472635,2187,1216.3620969541528,182.25,182.25,1.421838134430727,1.330283493369913,1.3284636488340191,9.115469175973969,0.7
Hermes,30163,suburban,5,Städtisch mit gewerblicher Prägung,46,1234.17,7302,11807.880000000001,40,900.86,7302,9658.16,39,879.35,7302,9429.83,2149.7200000000003,1217.0,19.436906373559538,5.839714464413029,18.205808324610352,20.139517000511532,-13.043478260869565,-27.006814296247686,7302,375.6770681332846,158.7391304347826,182.55,1.6170747740345113,1.3226732402081622,1.2914037250068475,9.567466394418922,0.7
Hermes,30167,urban,3,Zentrumsnah verdichtete Mischnutzung,11,312.57,1629,2839.17,9,229.15,1629,2219.71,10,245.59,1629,2452.79,619.46,486.3333333333333,4.343746915001259,7.06,21.818348320107635,13.60890682840408,-18.181818181818183,-26.68842179351825,1629,375.02184908015704,148.0909090909091,181.0,1.7428913443830572,1.362621240024555,1.5057028852056475,9.08330933870813,0.7
Hermes,30419,suburban,5,Städtisch mit gewerblicher Prägung,20,638.79,3791,5444.13,18,411.42,3791,4386.16,18,414.21,3791,4389.21,1057.9700000000005,631.8333333333334,23.77191867081394,4.3,19.433224408675038,19.3772007648605,-10.0,-35.593857136148024,3791,159.473875562868,189.55,210.61111111111111,1.4360670007913479,1.1569928778686362,1.1577974149300976,8.522566101535716,0.7
Hermes,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,22,1027.8400000000001,3350,6204.17,19,772.94,3350,4984.58,19,772.38,3350,4984.63,1219.5900000000001,745.0,9.465034651991742,11.439158758480321,19.657585140316918,19.656779230743194,-13.636363636363637,-24.799579701120802,3350,353.9342562570602,152.27272727272728,176.31578947368422,1.8519910447761194,1.487934328358209,1.4879492537313432,6.036124299501867,0.7
Hermes,30453,suburban,4,Städtisch mit Verdichtungsansätzen,12,556.15,1923,3456.84,10,358.25,1923,2607.0,11,382.19,1923,2823.57,849.8400000000001,320.5,9.157258958740025,8.55,24.584302426493565,18.3193321067796,-16.666666666666668,-35.58392520003596,1923,209.9973374854293,160.25,192.3,1.797628705148206,1.3556942277691109,1.4683151326053043,6.215661242470557,0.7
Hermes,30455,suburban,4,Städtisch mit Verdichtungsansätzen,11,512.28,1769,3243.07,9,350.79,1769,2425.88,10,380.34,1769,2657.23,817.19,294.8333333333333,6.967819653017212,9.92,25.198037661845103,18.064364938160452,-18.181818181818183,-31.523776059967197,1769,253.8814274898728,160.8181818181818,196.55555555555554,1.8332786885245902,1.371328434143584,1.5021085358959865,6.33065901460139,0.7
Hermes,30457,suburban,4,Städtisch mit Verdichtungsansätzen,11,587.63,1718,3330.43,9,439.45,1718,2531.89,10,477.13,1718,2780.26,798.54,286.3333333333333,6.068989648841514,13.07,23.977084040199014,16.519488474461244,-18.181818181818183,-25.21654782771472,1718,283.0784198697624,156.1818181818182,190.88888888888889,1.9385506402793946,1.473742724097788,1.6183119906868453,5.667562922246992,0.7
Hermes,30519,urban,3,Zentrumsnah verdichtete Mischnutzung,16,989.77,2919,4959.44,14,780.07,2919,3989.46,14,779.63,2919,3987.69,969.9799999999996,486.6666666666667,12.113461405690837,13.55,19.5582565773555,19.593946090687652,-12.5,-21.186740353819566,2919,240.97158543211026,182.4375,208.5,1.6990202124015072,1.36672147995889,1.366115107913669,5.010699455429039,0.7
Hermes,30539,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,11,811.1,1846,3488.44,10,631.3,1846,2862.24,10,638.37,1846,2865.95,626.2000000000003,307.6666666666667,19.21423828970633,16.65,17.95071722603801,17.84436596300926,-9.090909090909092,-22.167426951054132,1846,96.07458657307066,167.8181818181818,184.6,1.8897291440953412,1.5505092091007582,1.552518959913326,4.3008753544569105,0.7
Hermes,30559,suburban,4,Städtisch mit Verdichtungsansätzen,51,2636.31,8041,15005.36,44,1928.3,8041,11781.89,42,1818.8700000000001,8041,11198.04,3223.4700000000003,1340.1666666666665,50.00544743735418,12.53611045697497,21.48212372112366,25.373066690835806,-13.72549019607843,-26.856098106823552,8041,160.80248077119205,157.66666666666666,182.75,1.866106205695809,1.465226961820669,1.392617833602786,5.691804074634622,0.7
Hermes,30625,suburban,4,Städtisch mit Verdichtungsansätzen,17,897.52,2831,5037.92,17,780.51,2831,4599.02,15,702.06,2831,4060.42,438.89999999999964,471.8333333333333,12.254281076148747,10.98173456942107,8.711928732492767,19.402848794740688,0.0,-13.037035386398076,2831,231.02130450640206,166.52941176470588,166.52941176470588,1.779554927587425,1.6245213705404453,1.4342705757682799,5.613156252785453,0.7
Hermes,30657,rural,8,Umland dörflich ohne gewerblichen Einfluss,11,420.8,1834,3123.63,10,287.44,1834,2549.12,11,303.95,1834,2760.93,574.5100000000002,305.6666666666667,12.670949194485749,6.89,18.392383220804007,11.611490477425312,-9.090909090909092,-31.69201520912548,1834,144.74053773320594,166.72727272727272,183.4,1.7031788440567066,1.3899236641221373,1.5054143947655396,7.423075095057034,0.7
Hermes,30823,suburban,4,Städtisch mit Verdichtungsansätzen,13,550.15,2384,3797.72,12,366.35,2384,3056.3,13,385.48,2384,3277.73,741.4199999999996,397.3333333333333,12.528872220645557,8.05,19.52276629135375,13.69216266602066,-7.6923076923076925,-33.4090702535672,2384,190.28049436656823,183.3846153846154,198.66666666666666,1.5930033557046979,1.282005033557047,1.374886744966443,6.903062801054258,0.7
Hermes,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,23,1047.6,4021,7030.280000000001,19,673.45,4021,5098.4400000000005,22,712.3,4021,5746.870000000001,1931.8400000000001,670.1666666666666,67.00018830712914,8.395034361256915,27.478848637607605,18.255460664440104,-17.391304347826086,-35.71496754486444,4021,60.014756698409855,174.82608695652175,211.6315789473684,1.7483909475254913,1.2679532454613283,1.4292141258393436,6.7108438335242475,0.7
Hermes,30853,suburban,6,Umland Verstädtert,20,486.33,3127,5209.639999999999,18,299.01,3127,4231.33,18,291.84,3127,4214.98,978.31,521.1666666666666,12.833286131520444,3.650431503435982,18.77884076442901,19.09268202793283,-10.0,-38.51705631978287,3127,243.66323387114596,156.35,173.72222222222223,1.6660185481291971,1.353159577870163,1.3479309242085065,10.712150186087635,0.7
Hermes,30855,suburban,4,Städtisch mit Verdichtungsansätzen,34,860.9,7102,8695.93,32,594.46,7102,7445.0,32,594.36,7102,7432.93,1250.9300000000003,1183.6666666666667,58.08159729436245,2.52,14.385235391729237,14.524035957051172,-5.882352941176471,-30.949006853293056,7102,122.27625152948984,208.88235294117646,221.9375,1.224433962264151,1.0482962545761758,1.0465967333145594,10.100975723080499,0.7
Hermes,30880,suburban,6,Umland Verstädtert,17,1541.36,3668,5971.7,18,1382.03,3668,5446.23,18,1355.87,3668,5430.09,525.4700000000003,611.3333333333334,33.96099660372796,20.27,8.799336872247439,9.069611668369136,5.882352941176471,-10.336975138838424,3668,108.00625325575271,215.76470588235293,203.77777777777777,1.6280534351145037,1.4847955288985821,1.4803953107960741,3.8743058078579957,0.7
Hermes,30890,rural,8,Umland dörflich ohne gewerblichen Einfluss,20,1819.04,3618,7080.31,18,1356.85,3618,5478.86,18,1355.5,3618,5451.78,1601.4500000000007,603.0,102.53407734275534,19.74,22.61835993056802,23.000829059744564,-10.0,-25.408457208197735,3618,35.285829782283926,180.9,201.0,1.9569679380873413,1.514333886124931,1.5068490878938638,3.8923333186735865,0.7
