provider,plz,baseline_routes,baseline_distance_km,baseline_parcels,baseline_cost_eur,saml_routes,saml_distance_km,saml_parcels,saml_cost_eur,fixed_routes,fixed_distance_km,fixed_parcels,fixed_cost_eur,actual_saving_pct,actual_saving_abs,actual_fixed_saving_pct,predicted_saving_pct,avg_demand,area_km2,demand_per_area,hub_dist_km,cluster_id,raumtyp_3,raumtyp_8,raumtyp_8_name,weekly_parcels,parcels_per_route_baseline,parcels_per_route_saml,baseline_eur_per_parcel,saml_eur_per_parcel,fixed_eur_per_parcel,routes_delta_pct,distance_delta_pct,b2c_share,_view
DHL,30177,31,313.21,6260,6675.58,28,251.75,6260,5908.29,29,267.59,6260,6149.12,11.493982545336884,767.29,7.886355942105405,14.14176484342448,1043.3333333333333,3.576189607493106,291.74441174686643,2.83,30163,suburban,5,Städtisch mit gewerblicher Prägung,6260,201.93548387096774,223.57142857142858,1.0663865814696485,0.9438162939297124,0.9822875399361022,-9.67741935483871,-19.62261741323712,0.7,PLZ
DHL,30179,31,448.69,6322,7008.53,29,343.94,6322,6297.35,30,371.54,6322,6570.86,10.147349016127482,711.1799999999994,6.244818813645659,15.218472148071337,1053.6666666666667,8.305970462175056,126.85653909618487,3.55,30163,suburban,5,Städtisch mit gewerblicher Prägung,6322,203.93548387096774,218.0,1.10859379943056,0.9961009174311927,1.039364125276811,-6.451612903225806,-23.345739820365953,0.7,PLZ
DHL,30419,66,1140.08,14775,15166.02,66,919.12,14775,14405.68,66,980.3,14775,14614.43,5.013444529283228,760.3400000000001,3.6370122154658913,9.325612399057082,2462.5,23.77191867081394,103.58860948920136,5.16,30419,suburban,5,Städtisch mit gewerblicher Prägung,14775,223.86363636363637,223.86363636363637,1.0264649746192893,0.9750037225042302,0.989132318104907,0.0,-19.38109606343414,0.7,PLZ
DHL,30449,35,385.89,7431,7518.04,33,321.39,7431,6932.42,34,332.69,7431,7161.06,7.7895302499055585,585.6199999999999,4.7483120600582005,8.694629098778028,1238.5,2.190643461651216,565.3590014444752,1.56,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,7431,212.31428571428572,225.1818181818182,1.0117130937962588,0.9329053963127439,0.9636737989503432,-5.714285714285714,-16.714607789784655,0.7,PLZ
DHL,30453,38,686.22,8150,8781.5,38,568.75,8150,8349.71,39,602.54,8150,8654.36,4.917041507715092,431.7900000000009,1.447816432272384,13.373248292021072,1358.3333333333333,9.157258958740025,148.33405273931783,2.98,30453,suburban,4,Städtisch mit Verdichtungsansätzen,8150,214.47368421052633,214.47368421052633,1.0774846625766872,1.0245042944785274,1.0618846625766871,0.0,-17.11841683425141,0.7,PLZ
DHL,30455,33,533.92,6748,7563.08,31,403.48,6748,6751.09,31,438.26,6748,6870.37,10.736234444168243,811.9899999999998,9.159099202970218,15.205447982833904,1124.6666666666667,6.967819653017212,161.4086934898871,3.04,30455,suburban,4,Städtisch mit Verdichtungsansätzen,6748,204.4848484848485,217.67741935483872,1.1207883817427386,1.000457913455839,1.0181342620035565,-6.0606060606060606,-24.43062631105783,0.7,PLZ
DHL,30457,33,370.26,6736,7266.86,32,274.66,6736,6714.21,33,314.13,6736,7028.31,7.605072892556065,552.6499999999996,3.28271082695964,14.527213796278422,1122.6666666666667,6.068989648841514,184.98411294554904,2.4,30457,suburban,4,Städtisch mit Verdichtungsansätzen,6736,204.12121212121212,210.5,1.0788093824228029,0.9967651425178148,1.043395190023753,-3.0303030303030303,-25.81969426889212,0.7,PLZ
DHL,30459,31,309.08,6561,6727.5,30,213.95,6561,6209.07,31,241.79,6561,6493.62,7.706131549609815,518.4300000000003,3.476477146042365,10.915659529250853,1093.5,7.274391190340525,150.3218580617482,1.24,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,6561,211.6451612903226,218.7,1.0253772290809329,0.9463603109282122,0.9897302240512117,-3.225806451612903,-30.778439239031968,0.7,PLZ
DHL,30519,57,1190.45,12633,13292.4,57,1075.26,12633,12797.2,57,1098.1,12633,12923.46,3.725437091872039,495.1999999999989,2.77557100297915,10.50713548621558,2107.5,12.113461405690837,173.97999873181652,4.76,30519,urban,3,Zentrumsnah verdichtete Mischnutzung,12633,221.6315789473684,221.6315789473684,1.0521966278793635,1.012997704424919,1.0229921633816195,0.0,-9.676172875803271,0.7,PLZ
DHL,30539,40,761.08,8372,9331.61,38,612.66,8372,8467.42,39,646.09,8372,8778.06,9.260888528346133,864.1900000000005,5.931988156384601,14.782676335573871,1395.3333333333333,19.21423828970633,72.61975792612382,3.99,30539,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8372,209.3,220.31578947368422,1.1146213569039656,1.0113975155279502,1.0485021500238891,-5.0,-19.501235086981666,0.7,PLZ
DHL,30559,55,729.45,12320,12407.45,56,545.92,12320,11942.07,57,596.03,12320,12302.37,3.7508110046786487,465.380000000001,0.8469105255310311,7.37408518395189,2053.333333333333,19.484913733542943,105.38067355148488,1.93,30559,suburban,4,Städtisch mit Verdichtungsansätzen,12320,224.0,220.0,1.0070982142857143,0.9693238636363636,0.9985689935064935,1.8181818181818181,-25.160052094043465,0.7,PLZ
DHL,30625,35,607.97,7084,8075.55,32,478.45,7084,7101.74,33,514.25,7084,7399.61,12.058745224783456,973.8100000000004,8.370203887041756,14.009489095837893,1180.6666666666667,8.86389555258122,133.19952380563075,4.99,30625,suburban,4,Städtisch mit Verdichtungsansätzen,7084,202.4,221.375,1.1399703557312253,1.0025042348955393,1.0445525127046866,-8.571428571428571,-21.303682747503995,0.7,PLZ
DHL,30627,24,465.74,4809,5642.16,22,376.06,4809,4986.08,22,391.41,4809,5039.88,11.62817077147759,656.0799999999999,10.674635246075963,15.076259890418497,801.5,3.390385523567528,236.40379373630145,4.61,30625,suburban,4,Städtisch mit Verdichtungsansätzen,4809,200.375,218.5909090909091,1.1732501559575794,1.036822624246205,1.0480099812850905,-8.333333333333334,-19.25537853738137,0.7,PLZ
DHL,30629,29,458.23,5907,6650.6,28,368.1,5907,6147.42,27,378.73,5907,6010.35,7.565933900700693,503.1800000000003,9.626950951793823,17.111824993642873,984.5,14.669809711755615,67.11061829323343,4.28,30559,suburban,4,Städtisch mit Verdichtungsansätzen,5907,203.68965517241378,210.96428571428572,1.1258845437616387,1.0407008633824277,1.017496190959878,-3.4482758620689653,-19.669161774654647,0.7,PLZ
DHL,30655,38,648.62,7945,8784.4,36,527.85,7945,8006.43,37,569.28,7945,8317.83,8.8562679295114,777.9699999999993,5.311347388552431,14.266084377437206,1324.1666666666667,4.462508901721823,296.7314342287917,5.25,30559,suburban,4,Städtisch mit Verdichtungsansätzen,7945,209.07894736842104,220.69444444444446,1.105651353052234,1.0077319068596602,1.0469263687853996,-5.2631578947368425,-18.61953069593907,0.7,PLZ
DHL,30657,42,862.52,9056,9929.22,41,737.42,9056,9315.48,42,766.62,9056,9614.86,6.181150180980982,613.7399999999998,3.166009011785405,12.539779277103603,1509.3333333333333,12.670949194485749,119.1176217477202,6.56,30657,rural,8,Umland dörflich ohne gewerblichen Einfluss,9056,215.61904761904762,220.8780487804878,1.0964244699646641,1.0286528268551236,1.0617115724381625,-2.380952380952381,-14.504011501182584,0.7,PLZ
DHL,30659,32,1141.88,6829,7930.47,32,1048.71,6829,7572.93,33,1107.87,6829,7899.88,4.508433926362498,357.54,0.3857274537322522,12.906434685092524,1138.1666666666667,11.3882150903338,99.94249824388469,7.01,30559,suburban,4,Städtisch mit Verdichtungsansätzen,6829,213.40625,213.40625,1.1612930150827354,1.1089368868062675,1.1568135891052862,0.0,-8.159351245314749,0.7,PLZ
DHL,30823,44,704.7,9437,10151.37,43,515.56,9437,9296.1,44,573.45,9437,9681.64,8.425168228524823,855.2700000000004,4.627257207647848,14.16274290609975,1572.8333333333333,12.528872220645557,125.5367047914782,3.26,30823,suburban,4,Städtisch mit Verdichtungsansätzen,9437,214.47727272727272,219.46511627906978,1.0756988449719191,0.9850694076507365,1.0259234926353713,-2.272727272727273,-26.839789981552446,0.7,PLZ
DHL,30826,40,642.69,8281,9367.53,39,396.27,8281,8350.72,40,489.22,8281,8814.71,10.854622296379102,1016.8100000000012,5.901448941183017,18.57810707523726,1380.1666666666667,56.38950461206911,24.475594814345435,1.44,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8281,207.025,212.33333333333334,1.131207583625166,1.0084192730346575,1.0644499456587369,-2.5,-38.34196891191711,0.7,PLZ
DHL,30827,37,495.73,8048,8273.67,37,346.07,8048,7765.58,37,385.74,8048,7896.82,6.141047443274872,508.09000000000015,4.554810622130208,12.977274776530455,1341.3333333333333,10.610683695060027,126.4134689037816,3.25,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8048,217.51351351351352,217.51351351351352,1.0280405069582506,0.9649080516898608,0.9812152087475149,0.0,-30.189821071954494,0.7,PLZ
DHL,30851,31,507.33,6654,7091.37,30,418.63,6654,6607.61,31,445.12,6654,6872.89,6.821812992411907,483.7600000000002,3.080927944811786,10.843573962019002,1109.0,4.12190647126244,269.0502581103788,5.02,30853,suburban,6,Umland Verstädtert,6654,214.6451612903226,221.8,1.0657303877366997,0.9930282536819958,1.0328960024045688,-3.225806451612903,-17.483689117536905,0.7,PLZ
DHL,30853,33,702.15,7164,7893.51,33,588.83,7164,7483.53,35,649.87,7164,8017.64,5.193887130060017,409.9800000000005,-1.5725577088012823,10.040910965708004,1194.0,8.711379660258004,137.06210113274267,6.98,30853,suburban,6,Umland Verstädtert,7164,217.0909090909091,217.0909090909091,1.1018299832495813,1.0446021775544387,1.1191568955890565,0.0,-16.139001637826667,0.7,PLZ
DHL,30855,145,3139.66,32845,32838.02,145,2888.72,32845,31969.37,146,2950.71,32845,32358.99,2.645256930838089,868.6499999999978,1.4587663933452604,28.2421943496132,5475.666666666667,58.08159729436245,94.27541461911808,5.89,30855,suburban,4,Städtisch mit Verdichtungsansätzen,32845,226.51724137931035,226.51724137931035,0.9997874866798598,0.9733405388948089,0.9852029228193029,0.0,-7.992585184383025,0.7,PLZ
DHL,30880,74,1711.85,16161,17884.54,73,1427.26,16161,16659.81,74,1515.94,16161,17148.5,6.847981552782456,1224.7299999999996,4.115509820213441,17.24183470654558,2693.5,33.96099660372796,79.3115711953026,5.11,30880,suburban,6,Umland Verstädtert,16161,218.3918918918919,221.3835616438356,1.1066481034589444,1.030865045479859,1.0611038920858857,-1.3513513513513513,-16.624704267313138,0.7,PLZ
DHL,30890,64,1781.82,13989,16036.11,63,1266.75,13989,14304.27,64,1387.26,13989,14885.77,10.799626592733524,1731.84,7.173435452862322,14.974522256998442,2331.5,102.53407734275534,22.73878168529436,4.73,30890,rural,8,Umland dörflich ohne gewerblichen Einfluss,13989,218.578125,222.04761904761904,1.1463371220244478,1.0225369933519195,1.0641053685038244,-1.5625,-28.9069602990201,0.7,PLZ
DHL,30900,68,1880.84,14609,17464.56,66,1192.75,14609,15038.15,67,1366.07,14609,15733.1,13.893335990142331,2426.4100000000017,9.914134681892936,20.313489726407,2434.833333333333,173.55971997363926,14.028792704339134,4.94,30900,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,14609,214.83823529411765,221.34848484848484,1.195465808748032,1.0293757272913957,1.0769457183927715,-2.9411764705882355,-36.58418578932817,0.7,PLZ
DHL,30916,65,2756.3,14499,17006.08,65,2430.17,14499,15832.64,67,2550.09,14499,16563.88,6.900120427517701,1173.4400000000023,2.6002465000752712,15.59041916173174,2416.5,59.876286869182046,40.3582140168374,11.0,30916,suburban,6,Umland Verstädtert,14499,223.06153846153848,223.06153846153848,1.1729139940685567,1.0919815159666184,1.1424153389888958,0.0,-11.832166309908214,0.7,PLZ
DHL,30926,63,1056.63,13519,14625.11,61,693.89,13519,13037.06,61,796.17,13519,13384.27,10.858379868595868,1588.050000000001,8.484312254745435,14.758976090468751,2253.1666666666665,53.8021301528445,41.878763169148286,0.37,30926,rural,8,Umland dörflich ohne gewerblichen Einfluss,13519,214.5873015873016,221.62295081967213,1.0818189215178637,0.9643509135291072,0.9900340261853687,-3.1746031746031744,-34.32989788289184,0.7,PLZ
DHL,30938,55,1888.22,12030,14183.81,55,1509.89,12030,13048.96,56,1627.95,12030,13587.74,8.001023702376163,1134.8500000000004,4.202467461140552,13.927972501331396,2005.0,153.22446344831192,13.085377849447376,10.53,30938,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12030,218.72727272727272,218.72727272727272,1.1790365752285952,1.084701579384871,1.1294879467996675,0.0,-20.036330512334363,0.7,PLZ
DHL,30952,45,1010.04,9709,11014.25,44,739.42,9709,9853.58,45,828.11,9709,10324.55,10.537894091744786,1160.67,6.261888008715988,15.96149104319626,1618.1666666666667,37.755537878390655,42.85905479293471,5.68,30952,suburban,4,Städtisch mit Verdichtungsansätzen,9709,215.75555555555556,220.6590909090909,1.1344371201977546,1.0148913379338758,1.0633999382016686,-2.2222222222222223,-26.792998297097146,0.7,PLZ
DHL,30966,43,1068.96,9182,10408.78,41,835.27,9182,9297.63,44,936.35,9182,10137.28,10.67512234863261,1111.1500000000017,2.608374852768528,14.502022152561212,1530.3333333333333,31.83238567652256,48.074729581515626,5.52,30966,rural,8,Umland dörflich ohne gewerblichen Einfluss,9182,213.53488372093022,223.9512195121951,1.1336070572859944,1.0125931169679807,1.1040383358745371,-4.651162790697675,-21.861435413860207,0.7,PLZ
DHL,30974,32,515.59,6515,7433.11,30,300.48,6515,6366.32,32,359.02,6515,6930.47,14.351866177145231,1066.79,6.76217626269488,20.18444172121601,1085.8333333333333,53.82702268136371,20.172643390682587,1.4,30974,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,6515,203.59375,217.16666666666666,1.1409224865694552,0.9771788181120491,1.063771297006907,-6.25,-41.72113501037646,0.7,PLZ
DHL,30982,33,665.11,6551,8006.82,30,444.93,6551,6698.09,32,524.16,6551,7300.36,16.345190724907013,1308.7299999999996,8.823228197961239,22.21153663619964,1091.8333333333333,66.6831619829418,16.373448721772295,2.77,30982,rural,8,Umland dörflich ohne gewerblichen Einfluss,6551,198.5151515151515,218.36666666666667,1.2222286673790261,1.0224530606014348,1.1143886429552738,-9.090909090909092,-33.10429853708409,0.7,PLZ
DHL,30989,33,792.67,6841,8029.61,32,574.55,6841,7188.84,32,644.45,6841,7385.52,10.470869693546756,840.7699999999995,8.021435661258757,19.2640572629469,1140.1666666666667,43.13135688268341,26.43475070278687,5.72,30989,rural,8,Umland dörflich ohne gewerblichen Einfluss,6841,207.3030303030303,213.78125,1.1737479900599328,1.050846367490133,1.0795965502119573,-3.0303030303030303,-27.517125663895442,0.7,PLZ
DHL,31275,87,2011.95,18743,20820.42,83,1399.96,18743,18219.8,84,1550.13,18743,18853.44,12.49071824679809,2600.619999999999,9.44735985153037,14.880750140576929,3123.833333333333,129.47251256919432,24.12738635672846,2.93,31275,suburban,6,Umland Verstädtert,18743,215.4367816091954,225.81927710843374,1.1108371125220082,0.9720855786160166,1.0058923331377048,-4.597701149425287,-30.41775392032605,0.7,PLZ
DHL,31303,59,1201.22,12605,14318.38,57,760.56,12605,12531.36,58,881.69,12605,13100.99,12.480601855796529,1787.0199999999986,8.502288666734641,11.662282090309864,2100.833333333333,112.90680951768702,18.60679034601748,1.84,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,12605,213.64406779661016,221.140350877193,1.1359285997619992,0.9941578738595795,1.0393486711622373,-3.389830508474576,-36.684370889595584,0.7,PLZ
DHL,31311,40,1231.76,8577,10494.0,39,828.4399999999999,8577,9039.21,40,930.27,8577,9549.65,13.863064608347637,1454.7900000000009,8.998951781970653,18.769520369211136,1429.5,139.34872865781722,10.258435895100702,3.81,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8577,214.425,219.92307692307693,1.223504721930745,1.0538894718433018,1.113402121954063,-2.5,-32.743391569786326,0.7,PLZ
DHL,31319,51,950.92,10967,11942.91,49,593.54,10967,10481.68,51,703.27,10967,11163.5,12.23512527516325,1461.2299999999996,6.526131403485414,14.002232658114115,1827.8333333333333,101.18549289373648,18.06418371903269,0.58,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,10967,215.0392156862745,223.81632653061226,1.0889860490562597,0.9557472417251756,1.017917388529224,-3.9215686274509802,-37.58255163420687,0.7,PLZ
DHL,31515,87,1728.22,19286,20777.52,86,1212.38,19286,18798.72,88,1357.02,19286,19658.96,9.523754519307404,1978.7999999999995,5.383510640345919,12.255546238553771,3214.333333333333,125.1818077488354,25.67731998073208,5.28,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,19286,221.67816091954023,224.25581395348837,1.0773369283418024,0.9747340039406824,1.0193383801721456,-1.1494252873563218,-29.848051752670372,0.7,PLZ
DHL,31535,88,2990.97,18533,23370.74,81,1899.36,18533,19011.58,84,2157.72,18533,20343.77,18.65221212507605,4359.16,12.951964721699015,16.686350500778705,3088.833333333333,357.6158854957556,8.637293416234424,5.5,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,18533,210.60227272727272,228.80246913580248,1.2610338315437328,1.0258231263152215,1.0977051745534991,-7.954545454545454,-36.49685553516083,0.7,PLZ
DHL,31832,55,1473.3,11902,13875.58,54,949.54,11902,12108.06,55,1075.41,11902,12689.61,12.738350396884314,1767.5200000000004,8.547174244247804,17.3023869721142,1983.6666666666667,159.3824695169613,12.44595263631279,4.65,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,11902,216.4,220.40740740740742,1.165819190052092,1.017313056629138,1.0661745925054613,-1.8181818181818181,-35.550125568451776,0.7,PLZ
DPD,30159,13,644.09,2302,3526.6,13,586.71,2302,3342.02,12,544.03,2302,3061.41,5.233936369307546,184.57999999999996,13.19089207735496,20.66453855099742,797.1666666666666,1.955539120782912,407.64547136623696,14.47,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,2302,177.07692307692307,177.07692307692307,1.5319721980886185,1.451789748045178,1.3298913987836662,0.0,-8.90869288453477,0.7,PLZ
DPD,30161,13,590.55,2359,3445.06,12,496.72,2359,3010.23,12,493.78,2359,2993.42,12.621841129036936,434.8299999999999,13.109786186597615,19.68011234078321,393.1666666666667,1.7979843382791898,218.6707961221496,14.05,30161,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,2359,181.46153846153845,196.58333333333334,1.4603899957609157,1.2760618906316237,1.2689359898261976,-7.6923076923076925,-15.888578443823544,0.7,PLZ
DPD,30163,12,549.61,2106,3140.01,11,486.94,2106,2730.25,11,490.01,2106,2736.36,13.049639969299466,409.7600000000002,12.855054601736938,21.11581294383481,351.0,2.603733329707664,134.80643197796633,14.01,30163,suburban,5,Städtisch mit gewerblicher Prägung,2106,175.5,191.45454545454547,1.490982905982906,1.296415004748338,1.2993162393162394,-8.333333333333334,-11.402630956496427,0.7,PLZ
DPD,30165,11,605.73,1757,3006.7,10,493.05,1757,2543.54,10,496.67,1757,2551.37,15.404263810822492,463.1599999999999,15.143845411913391,27.604042916974365,292.8333333333333,4.951012974183712,59.14614541716357,15.88,30163,suburban,5,Städtisch mit gewerblicher Prägung,1757,159.72727272727272,175.7,1.7112692088787704,1.4476607854297097,1.4521172453044962,-9.090909090909092,-18.60234758060522,0.7,PLZ
DPD,30167,11,622.46,1635,3037.33,9,471.26,1635,2354.52,9,471.26,1635,2354.52,22.480599737269248,682.81,22.480599737269248,22.67870508180396,470.6666666666667,4.343746915001259,108.3549930225459,16.3,30167,urban,3,Zentrumsnah verdichtete Mischnutzung,1635,148.63636363636363,181.66666666666666,1.8576941896024464,1.440073394495413,1.440073394495413,-18.181818181818183,-24.290717475821744,0.7,PLZ
DPD,30173,11,499.15,1708,2917.4,10,409.44,1708,2495.81,10,409.44,1708,2495.81,14.450880921368348,421.59000000000015,14.450880921368348,32.394739656918226,284.6666666666667,4.775461708125837,59.61029196031102,13.13,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,1708,155.27272727272728,170.8,1.7080796252927402,1.4612470725995317,1.4612470725995317,-9.090909090909092,-17.972553340679152,0.7,PLZ
DPD,30177,8,338.14,1250,2092.47,7,260.15,1250,1714.01,7,260.15,1250,1714.0,18.08675871099704,378.4599999999998,18.087236615100807,29.869665251681383,208.3333333333333,3.576189607493106,58.25567327213787,12.44,30163,suburban,5,Städtisch mit gewerblicher Prägung,1250,156.25,178.57142857142858,1.673976,1.371208,1.3712,-12.5,-23.064411190631102,0.7,PLZ
DPD,30179,8,457.09,1256,2313.12,7,328.02,1256,1814.73,7,329.23,1256,1817.68,21.54622328283876,498.3899999999999,21.41868990800304,33.79006314120958,209.3333333333333,8.305970462175056,25.202754366467605,14.42,30163,suburban,5,Städtisch mit gewerblicher Prägung,1256,157.0,179.42857142857142,1.8416560509554138,1.4448487261146497,1.4471974522292994,-12.5,-28.237327440985364,0.7,PLZ
DPD,30419,16,1157.36,2858,4996.37,14,856.93,2858,3882.32,15,907.0,2858,4120.22,22.29718775831253,1114.0499999999995,17.535730940662916,28.35685438905816,476.3333333333333,23.77191867081394,20.03764777801269,19.64,30419,suburban,5,Städtisch mit gewerblicher Prägung,2858,178.625,204.14285714285714,1.7482050384884533,1.3584044786564031,1.4416445066480057,-12.5,-25.95821524849658,0.7,PLZ
DPD,30449,11,592.12,1496,3088.17,8,389.45,1496,2128.54,8,396.48,1496,2135.96,31.074390334728985,959.63,30.8341185880311,20.048367065614904,425.6666666666667,2.190643461651216,194.31124878067416,16.3,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,1496,136.0,187.0,2.064284759358289,1.4228208556149733,1.4277807486631016,-27.272727272727273,-34.227859217726134,0.7,PLZ
DPD,30453,11,820.25,1619,3424.57,8,564.92,1619,2298.99,9,612.8,1619,2560.46,32.86777610035713,1125.5800000000004,25.23265694671156,36.63412583077876,269.8333333333333,9.157258958740025,29.466605077908657,18.23,30453,suburban,4,Städtisch mit Verdichtungsansätzen,1619,147.1818181818182,202.375,2.1152378011117974,1.4200061766522543,1.5815071031500927,-27.272727272727273,-31.12831453825054,0.7,PLZ
DPD,30455,9,662.37,1318,2928.51,8,505.9,1318,2339.61,8,505.9,1318,2339.61,20.109202290584637,588.9000000000001,20.109202290584637,33.709064404851546,219.66666666666663,6.967819653017212,31.52588293119016,19.47,30455,suburban,4,Städtisch mit Verdichtungsansätzen,1318,146.44444444444446,164.75,2.2219347496206376,1.7751213960546284,1.7751213960546284,-11.11111111111111,-23.622748614822537,0.7,PLZ
DPD,30457,9,556.12,1335,2793.27,8,434.97,1335,2252.61,8,434.97,1335,2252.61,19.35580878325403,540.6599999999999,19.35580878325403,32.719764873365165,222.5,6.068989648841514,36.66178604250416,18.69,30457,suburban,4,Städtisch mit Verdichtungsansätzen,1335,148.33333333333334,166.875,2.0923370786516853,1.6873483146067416,1.6873483146067416,-11.11111111111111,-21.784866575559228,0.7,PLZ
DPD,30459,8,514.84,1284,2496.26,7,375.13,1284,1954.85,7,375.0,1284,1954.13,21.68884651438553,541.4100000000003,21.717689663736955,35.25127323759887,214.0,7.274391190340525,29.41826943320907,16.25,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,1284,160.5,183.42857142857142,1.944127725856698,1.522468847352025,1.5219080996884735,-12.5,-27.136586123844307,0.7,PLZ
DPD,30519,14,748.52,2540,4111.02,14,610.46,2540,3673.95,12,541.74,2540,3201.77,10.631668053183894,437.0700000000006,22.117382060899736,23.533403216304475,423.3333333333333,12.113461405690837,34.94734652264246,12.99,30519,urban,3,Zentrumsnah verdichtete Mischnutzung,2540,181.42857142857142,181.42857142857142,1.6185118110236223,1.4464370078740156,1.2605393700787402,0.0,-18.44439694330144,0.7,PLZ
DPD,30539,11,526.61,1695,3168.55,9,355.36,1695,2348.63,9,355.36,1695,2348.63,25.876820627731927,819.9200000000001,25.876820627731927,39.123714816705615,282.5,19.21423828970633,14.70263851944337,9.52,30539,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,1695,154.0909090909091,188.33333333333334,1.8693510324483777,1.385622418879056,1.385622418879056,-18.181818181818183,-32.51932169917016,0.7,PLZ
DPD,30559,13,591.61,2467,3804.81,12,408.85,2467,3051.16,13,425.46,2467,3252.27,19.80782220399968,753.6500000000001,14.522144338350667,24.518654070465256,411.1666666666667,19.484913733542943,21.101795588596847,7.42,30559,suburban,4,Städtisch mit Verdichtungsansätzen,2467,189.76923076923077,205.58333333333334,1.5422821240372921,1.2367896230239157,1.3183096878800162,-7.6923076923076925,-30.89197275231994,0.7,PLZ
DPD,30625,10,451.23,1405,2766.43,8,324.79,1405,2039.73,8,324.79,1405,2039.73,26.26851212573605,726.6999999999998,26.26851212573605,37.27983959606801,234.16666666666663,8.86389555258122,26.418030907243253,10.22,30625,suburban,4,Städtisch mit Verdichtungsansätzen,1405,140.5,175.625,1.9689893238434162,1.4517651245551602,1.4517651245551602,-20.0,-28.02118653458325,0.7,PLZ
DPD,30627,6,286.3,971,1721.61,6,240.78,971,1567.32,6,223.77,971,1508.27,8.96196002578981,154.28999999999996,12.391888987633664,24.096537766182205,161.83333333333334,3.390385523567528,47.7330180324285,8.59,30625,suburban,4,Städtisch mit Verdichtungsansätzen,971,161.83333333333334,161.83333333333334,1.7730278063851699,1.614129763130793,1.5533161688980432,0.0,-15.899406217254631,0.7,PLZ
DPD,30629,7,322.51,1173,2026.42,8,274.24,1173,1972.04,8,274.24,1173,1972.04,2.683550300530004,54.38000000000011,2.683550300530004,22.01885427015487,195.5,14.669809711755615,13.326689564578096,6.08,30559,suburban,4,Städtisch mit Verdichtungsansätzen,1173,167.57142857142858,146.625,1.7275532821824382,1.6811935208866156,1.6811935208866156,14.285714285714286,-14.966977768131215,0.7,PLZ
DPD,30655,10,434.64,1537,2740.34,9,311.25,1537,2205.23,9,316.16,1537,2216.7,19.52713896815724,535.1100000000001,19.108577767722263,39.08588834956539,256.1666666666667,4.462508901721823,57.40418054243586,10.23,30559,suburban,4,Städtisch mit Verdichtungsansätzen,1537,153.7,170.77777777777777,1.782914769030579,1.4347625243981783,1.4422251138581652,-10.0,-28.38901159580342,0.7,PLZ
DPD,30657,11,560.92,1866,3128.32,10,425.15,1866,2558.7,10,428.73,1866,2560.49,18.20849529459903,569.6200000000003,18.151276084288064,30.14459096812756,311.0,12.670949194485749,24.54433327973122,12.26,30657,rural,8,Umland dörflich ohne gewerblichen Einfluss,1866,169.63636363636363,186.6,1.6764844587352628,1.3712218649517685,1.3721811361200427,-9.090909090909092,-24.204877700919916,0.7,PLZ
DPD,30659,9,411.27,1368,2550.5,8,287.57,1368,2007.72,8,284.29,1368,1995.02,21.281317388747304,542.78,21.77925896882964,31.136891296158467,228.0,11.3882150903338,20.02069667559441,8.73,30559,suburban,4,Städtisch mit Verdichtungsansätzen,1368,152.0,171.0,1.8644005847953216,1.4676315789473684,1.4583479532163743,-11.11111111111111,-30.077564616918323,0.7,PLZ
DPD,30823,11,903.28,1867,3555.66,11,746.78,1867,3084.63,10,688.51,1867,2828.42,13.247329609692708,471.02999999999975,20.45302419241434,32.361294257449174,311.1666666666667,12.528872220645557,24.835967770021178,25.25,30823,suburban,4,Städtisch mit Verdichtungsansätzen,1867,169.72727272727272,169.72727272727272,1.9044777718264594,1.652185324049277,1.51495447241564,0.0,-17.325746169515543,0.7,PLZ
DPD,30826,11,1075.3,1639,3968.13,9,752.9300000000001,1639,2823.81,9,763.87,1639,2823.22,28.837764891775223,1144.3200000000002,28.852633356266058,44.272893100387,273.1666666666667,56.38950461206911,4.844282079545003,27.87,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,1639,149.0,182.11111111111111,2.4210677242220866,1.7228859060402684,1.7225259304453935,-18.181818181818183,-29.979540593322785,0.7,PLZ
