window,share_willing,provider,plz,weekly_parcels,schedule_size_batched,schedule_idx,schedule_weekdays,cost_eur_batched,avg_wait_d_batched
2,1.0,FedEx,31832,1068,3,6,"Mon,Wed,Fri",2550.6886808495165,0.5
2,1.0,GLS,30159,3332,5,33,"Mon,Tue,Wed,Thu,Sat",4762.0513016197965,0.16666666666666666
2,1.0,GLS,30161,1649,3,13,"Tue,Thu,Sat",2103.1186060387727,0.5
2,1.0,GLS,30163,2801,4,30,"Tue,Thu,Fri,Sat",4081.6451418665247,0.3333333333333333
2,1.0,GLS,30165,1358,5,35,"Mon,Tue,Thu,Fri,Sat",2107.959669072672,0.16666666666666666
2,1.0,GLS,30167,2147,5,32,"Mon,Tue,Wed,Thu,Fri",3394.8580359169982,0.16666666666666666
2,1.0,GLS,30173,1424,4,20,"Mon,Tue,Thu,Fri",1893.0314937623543,0.3333333333333333
2,1.0,GLS,30179,1034,3,6,"Mon,Wed,Fri",1771.1349026837463,0.5
2,1.0,GLS,30419,2617,3,13,"Tue,Thu,Sat",4024.5031585495653,0.5
2,1.0,GLS,30449,1981,4,28,"Tue,Wed,Thu,Sat",2935.017367209591,0.3333333333333333
2,1.0,GLS,30453,1373,3,6,"Mon,Wed,Fri",2116.452550555072,0.5
2,1.0,GLS,30455,1201,3,6,"Mon,Wed,Fri",2171.1426227312786,0.5
2,1.0,GLS,30457,1189,3,6,"Mon,Wed,Fri",2005.8694556069709,0.5
2,1.0,GLS,30459,1169,3,6,"Mon,Wed,Fri",1710.9531825951844,0.5
2,1.0,GLS,30519,2084,3,6,"Mon,Wed,Fri",3103.2197364008243,0.5
2,1.0,GLS,30539,1310,3,13,"Tue,Thu,Sat",2057.2477137272713,0.5
2,1.0,GLS,30559,2040,3,6,"Mon,Wed,Fri",3164.055314336579,0.5
2,1.0,GLS,30625,1185,3,6,"Mon,Wed,Fri",1727.6088731405662,0.5
2,1.0,GLS,30627,774,3,6,"Mon,Wed,Fri",1369.2398947289612,0.5
2,1.0,GLS,30629,1080,3,13,"Tue,Thu,Sat",1863.114553518919,0.5
2,1.0,GLS,30655,1383,3,6,"Mon,Wed,Fri",2066.1848318900384,0.5
2,1.0,GLS,30657,1325,3,13,"Tue,Thu,Sat",2177.0198719252976,0.5
2,1.0,GLS,30659,1138,3,13,"Tue,Thu,Sat",1910.6977490167726,0.5
2,1.0,GLS,30823,1687,3,13,"Tue,Thu,Sat",2806.1317083972467,0.5
2,1.0,GLS,30826,1480,3,6,"Mon,Wed,Fri",3058.7334594791355,0.5
2,1.0,GLS,30827,1331,3,13,"Tue,Thu,Sat",2334.8680615206217,0.5
2,1.0,GLS,30851,1137,4,30,"Tue,Thu,Fri,Sat",1888.8731416873761,0.3333333333333333
2,1.0,GLS,30853,1083,3,13,"Tue,Thu,Sat",1921.5444838257754,0.5
2,1.0,GLS,30855,5111,4,21,"Mon,Tue,Thu,Sat",7117.723341026169,0.3333333333333333
2,1.0,GLS,30880,2630,3,6,"Mon,Wed,Fri",3611.2153544041907,0.5
2,1.0,GLS,30890,2471,3,13,"Tue,Thu,Sat",4936.693635412992,0.5
2,1.0,GLS,30900,2487,3,13,"Tue,Thu,Sat",5564.455033661975,0.5
2,1.0,GLS,30916,2276,3,13,"Tue,Thu,Sat",3744.324200164165,0.5
2,1.0,GLS,30926,2421,3,6,"Mon,Wed,Fri",4245.274759838349,0.5
2,1.0,GLS,30938,1873,3,6,"Mon,Wed,Fri",3889.1301300626387,0.5
2,1.0,GLS,30952,1710,3,13,"Tue,Thu,Sat",2790.6289489737937,0.5
2,1.0,GLS,30966,1619,3,13,"Tue,Thu,Sat",2554.201982644792,0.5
2,1.0,GLS,30974,1120,3,13,"Tue,Thu,Sat",2422.5176651239613,0.5
2,1.0,GLS,30982,1154,3,6,"Mon,Wed,Fri",2144.517393812159,0.5
2,1.0,GLS,30989,1172,3,6,"Mon,Wed,Fri",2418.999792794957,0.5
2,1.0,GLS,31275,3227,3,6,"Mon,Wed,Fri",5455.020889063246,0.5
2,1.0,GLS,31303,2208,3,6,"Mon,Wed,Fri",4545.215015256041,0.5
2,1.0,GLS,31311,1483,3,13,"Tue,Thu,Sat",3864.194718057949,0.5
2,1.0,GLS,31319,1985,3,6,"Mon,Wed,Fri",3491.566332415382,0.5
2,1.0,GLS,31515,3284,3,13,"Tue,Thu,Sat",6114.9801063463,0.5
2,1.0,GLS,31535,3227,3,13,"Tue,Thu,Sat",7290.7407436376325,0.5
2,1.0,GLS,31832,2069,3,13,"Tue,Thu,Sat",4286.572332503229,0.5
2,1.0,Hermes,30159,4412,5,37,"Tue,Wed,Thu,Fri,Sat",5895.969396388617,0.16666666666666666
2,1.0,Hermes,30161,2187,5,32,"Mon,Tue,Wed,Thu,Fri",2901.799740026365,0.16666666666666666
2,1.0,Hermes,30163,2318,5,32,"Mon,Tue,Wed,Thu,Fri",2857.412015399417,0.16666666666666666
2,1.0,Hermes,30165,1888,3,6,"Mon,Wed,Fri",2183.318101061986,0.5
2,1.0,Hermes,30167,2918,4,23,"Mon,Wed,Thu,Fri",3764.4462621733373,0.3333333333333333
2,1.0,Hermes,30173,1982,4,29,"Tue,Wed,Fri,Sat",2738.927143044899,0.3333333333333333
2,1.0,Hermes,30177,1604,3,13,"Tue,Thu,Sat",2062.60248254921,0.5
2,1.0,Hermes,30179,1492,3,6,"Mon,Wed,Fri",2032.0476768195558,0.5
2,1.0,Hermes,30419,3791,3,6,"Mon,Wed,Fri",4746.677166942719,0.5
2,1.0,Hermes,30449,2752,5,35,"Mon,Tue,Thu,Fri,Sat",4046.957052464264,0.16666666666666666
2,1.0,Hermes,30453,1923,3,13,"Tue,Thu,Sat",2736.210102764716,0.5
2,1.0,Hermes,30455,1769,3,6,"Mon,Wed,Fri",2652.2895410715637,0.5
2,1.0,Hermes,30457,1718,3,13,"Tue,Thu,Sat",2420.294013312674,0.5
2,1.0,Hermes,30459,1718,3,13,"Tue,Thu,Sat",2578.492945039355,0.5
2,1.0,Hermes,30519,2920,3,6,"Mon,Wed,Fri",4184.744687380409,0.5
2,1.0,Hermes,30539,1846,3,6,"Mon,Wed,Fri",2846.1659976035467,0.5
2,1.0,Hermes,30559,2928,3,13,"Tue,Thu,Sat",4205.5936619925305,0.5
2,1.0,Hermes,30625,1721,3,13,"Tue,Thu,Sat",2558.2634078256197,0.5
2,1.0,Hermes,30627,1110,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",1948.6603766051073,0.0
2,1.0,Hermes,30629,1544,3,13,"Tue,Thu,Sat",2411.6463720853617,0.5
2,1.0,Hermes,30655,1982,4,28,"Tue,Wed,Thu,Sat",2962.3727008012365,0.3333333333333333
2,1.0,Hermes,30657,1834,3,6,"Mon,Wed,Fri",2510.2750686393756,0.5
2,1.0,Hermes,30659,1587,3,6,"Mon,Wed,Fri",2360.7795992776614,0.5
2,1.0,Hermes,30823,2384,3,13,"Tue,Thu,Sat",3261.85363848591,0.5
2,1.0,Hermes,30826,2156,3,13,"Tue,Thu,Sat",3333.0228187193716,0.5
2,1.0,Hermes,30827,1865,3,6,"Mon,Wed,Fri",2494.8547349104288,0.5
2,1.0,Hermes,30851,1650,3,13,"Tue,Thu,Sat",1961.7895187970566,0.5
2,1.0,Hermes,30853,1477,3,6,"Mon,Wed,Fri",2144.6473741383725,0.5
2,1.0,Hermes,30855,7102,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8845.062774083795,0.0
2,1.0,Hermes,30880,3668,3,13,"Tue,Thu,Sat",5396.572941147828,0.5
2,1.0,Hermes,30890,3618,3,6,"Mon,Wed,Fri",5856.51402505011,0.5
2,1.0,Hermes,30900,3644,3,13,"Tue,Thu,Sat",5794.30877611144,0.5
2,1.0,Hermes,30916,3232,3,13,"Tue,Thu,Sat",4461.027522928036,0.5
2,1.0,Hermes,30926,3537,3,6,"Mon,Wed,Fri",5076.890256385299,0.5
2,1.0,Hermes,30938,2656,3,13,"Tue,Thu,Sat",4440.333542933429,0.5
2,1.0,Hermes,30952,2488,3,13,"Tue,Thu,Sat",3938.497523149383,0.5
2,1.0,Hermes,30966,2313,3,6,"Mon,Wed,Fri",3606.8521337328525,0.5
2,1.0,Hermes,30974,1616,3,6,"Mon,Wed,Fri",3002.7407869468093,0.5
2,1.0,Hermes,30982,1680,3,13,"Tue,Thu,Sat",3041.6740899101387,0.5
2,1.0,Hermes,30989,1681,3,13,"Tue,Thu,Sat",2982.7790756492363,0.5
2,1.0,Hermes,31275,4698,3,6,"Mon,Wed,Fri",7124.088935616795,0.5
2,1.0,Hermes,31303,3161,3,13,"Tue,Thu,Sat",5413.237011813552,0.5
2,1.0,Hermes,31311,2196,3,13,"Tue,Thu,Sat",4483.523282256472,0.5
2,1.0,Hermes,31319,2907,3,13,"Tue,Thu,Sat",5034.178977217381,0.5
2,1.0,Hermes,31515,4758,3,13,"Tue,Thu,Sat",7078.063725524478,0.5
2,1.0,Hermes,31535,4780,3,6,"Mon,Wed,Fri",8262.873424518333,0.5
2,1.0,Hermes,31832,3015,3,6,"Mon,Wed,Fri",5654.724532086253,0.5
2,1.0,UPS,30159,11805,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14165.87917428254,0.0
2,1.0,UPS,30161,4726,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5895.557144045547,0.0
2,1.0,UPS,30163,5283,5,35,"Mon,Tue,Thu,Fri,Sat",6430.4243048760345,0.16666666666666666
2,1.0,UPS,30165,2701,4,30,"Tue,Thu,Fri,Sat",3172.2301259603664,0.3333333333333333
2,1.0,UPS,30167,4551,5,32,"Mon,Tue,Wed,Thu,Fri",5743.996762787215,0.16666666666666666
2,1.0,UPS,30419,2053,3,6,"Mon,Wed,Fri",2950.8767996105007,0.5
2,1.0,UPS,30449,4685,3,13,"Tue,Thu,Sat",5619.328204396037,0.5
2,1.0,UPS,30453,1821,3,13,"Tue,Thu,Sat",2511.369741878119,0.5
2,1.0,UPS,30455,812,3,13,"Tue,Thu,Sat",1560.3376297624807,0.5
2,1.0,UPS,30457,1021,3,13,"Tue,Thu,Sat",1759.9405410428185,0.5
2,1.0,UPS,30519,3064,3,6,"Mon,Wed,Fri",4017.931475026338,0.5
2,1.0,UPS,30539,2701,5,35,"Mon,Tue,Thu,Fri,Sat",4223.5429030973855,0.16666666666666666
2,1.0,UPS,30559,3087,3,6,"Mon,Wed,Fri",3963.729224437011,0.5
2,1.0,UPS,30625,2727,5,36,"Mon,Wed,Thu,Fri,Sat",4146.320088566637,0.16666666666666666
2,1.0,UPS,30655,1218,5,37,"Tue,Wed,Thu,Fri,Sat",1986.0192979573144,0.16666666666666666
2,1.0,UPS,30657,3745,4,25,"Mon,Wed,Fri,Sat",4190.943402815379,0.3333333333333333
2,1.0,UPS,30659,2385,3,6,"Mon,Wed,Fri",3122.1979005595713,0.5
2,1.0,UPS,30823,1337,3,6,"Mon,Wed,Fri",2161.1117274558633,0.5
2,1.0,UPS,30826,1105,3,6,"Mon,Wed,Fri",1769.395345930382,0.5
2,1.0,UPS,30827,2105,5,33,"Mon,Tue,Wed,Thu,Sat",3034.103598783989,0.16666666666666666
2,1.0,UPS,30853,3668,5,34,"Mon,Tue,Wed,Fri,Sat",4827.3488886867735,0.16666666666666666
2,1.0,UPS,30855,11475,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12380.959045056139,0.0
2,1.0,UPS,30880,4190,4,20,"Mon,Tue,Thu,Fri",6152.351633319449,0.3333333333333333
2,1.0,UPS,30890,1795,3,6,"Mon,Wed,Fri",3233.0763355404188,0.5
2,1.0,UPS,30900,2208,3,13,"Tue,Thu,Sat",3656.4500740515496,0.5
2,1.0,UPS,30916,4019,4,25,"Mon,Wed,Fri,Sat",5314.474222804377,0.3333333333333333
2,1.0,UPS,30926,1634,3,13,"Tue,Thu,Sat",2701.5601140347812,0.5
2,1.0,UPS,30938,3590,4,23,"Mon,Wed,Thu,Fri",5203.535420662716,0.3333333333333333
2,1.0,UPS,30952,1329,3,6,"Mon,Wed,Fri",2423.71026586925,0.5
2,1.0,UPS,30966,1386,3,13,"Tue,Thu,Sat",2554.7506892724064,0.5
2,1.0,UPS,30974,1072,3,13,"Tue,Thu,Sat",2167.638252510601,0.5
2,1.0,UPS,30982,878,3,6,"Mon,Wed,Fri",2243.8655752343043,0.5
2,1.0,UPS,30989,1191,3,13,"Tue,Thu,Sat",2168.593390760962,0.5
2,1.0,UPS,31275,2904,3,6,"Mon,Wed,Fri",4691.425346017861,0.5
2,1.0,UPS,31303,1804,3,6,"Mon,Wed,Fri",3226.791117865897,0.5
2,1.0,UPS,31311,1062,3,6,"Mon,Wed,Fri",2644.9972821181887,0.5
2,1.0,UPS,31319,1055,3,6,"Mon,Wed,Fri",2237.4217673893963,0.5
2,1.0,UPS,31515,3281,3,13,"Tue,Thu,Sat",5052.876602466283,0.5
2,1.0,UPS,31535,2571,3,6,"Mon,Wed,Fri",4971.660063315416,0.5
2,1.0,UPS,31832,1605,3,6,"Mon,Wed,Fri",3530.6610354680497,0.5
3,1.0,DHL,30159,23058,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",22501.867159776666,0.0
3,1.0,DHL,30161,11554,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10882.848785454402,0.0
3,1.0,DHL,30163,10484,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10075.852191185479,0.0
3,1.0,DHL,30165,8599,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8667.53312312595,0.0
3,1.0,DHL,30167,13892,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",13817.821206729343,0.0
3,1.0,DHL,30169,5294,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5477.53264263941,0.0
3,1.0,DHL,30173,8547,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8884.063740724523,0.0
3,1.0,DHL,30177,6260,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6738.070123519964,0.0
3,1.0,DHL,30179,6322,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7062.782768948065,0.0
3,1.0,DHL,30419,14775,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",15659.343902009403,0.0
3,1.0,DHL,30449,7431,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7421.995399940381,0.0
3,1.0,DHL,30453,8150,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8825.581572181956,0.0
3,1.0,DHL,30455,6748,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7827.684517592077,0.0
3,1.0,DHL,30457,6736,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7693.964050950312,0.0
3,1.0,DHL,30459,6561,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7001.644343569056,0.0
3,1.0,DHL,30519,12645,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",13562.186111790037,0.0
3,1.0,DHL,30539,8372,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9477.277832572632,0.0
3,1.0,DHL,30559,12320,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12670.738260552309,0.0
3,1.0,DHL,30625,7084,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8243.621539715603,0.0
3,1.0,DHL,30627,4809,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5570.080759148582,0.0
3,1.0,DHL,30629,5907,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7000.474482562675,0.0
3,1.0,DHL,30655,7945,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8938.04341794529,0.0
3,1.0,DHL,30657,9056,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10095.689379164967,0.0
3,1.0,DHL,30659,6829,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7875.655606051029,0.0
3,1.0,DHL,30823,9437,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10534.552246019997,0.0
3,1.0,DHL,30826,8281,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9662.903026463164,0.0
3,1.0,DHL,30827,8048,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8703.588424211048,0.0
3,1.0,DHL,30851,6654,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7136.098952344345,0.0
3,1.0,DHL,30853,7164,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8202.746343443938,0.0
3,1.0,DHL,30855,32854,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",33536.81470477988,0.0
3,1.0,DHL,30880,16161,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",17694.27622157903,0.0
3,1.0,DHL,30890,13989,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16049.247290904019,0.0
3,1.0,DHL,30900,14609,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",17217.69303144944,0.0
3,1.0,DHL,30916,14499,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16908.634445810625,0.0
3,1.0,DHL,30926,13519,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14614.850403759548,0.0
3,1.0,DHL,30938,12030,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14730.411022356773,0.0
3,1.0,DHL,30952,9709,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11406.507523933218,0.0
3,1.0,DHL,30966,9182,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10787.50811133629,0.0
3,1.0,DHL,30974,6515,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7992.907682920464,0.0
3,1.0,DHL,30982,6551,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8323.946314439723,0.0
3,1.0,DHL,30989,6841,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8782.426231884756,0.0
3,1.0,DHL,31275,18743,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",20205.792617240797,0.0
3,1.0,DHL,31303,12605,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14352.657766661061,0.0
3,1.0,DHL,31311,8577,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",10654.411963773373,0.0
3,1.0,DHL,31319,10967,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12370.205316717991,0.0
3,1.0,DHL,31515,19286,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",21265.992365834725,0.0
3,1.0,DHL,31535,18533,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",22543.196729563406,0.0
3,1.0,DHL,31832,11902,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14353.658659833449,0.0
3,1.0,Amazon,30159,9019,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11727.76374285368,0.0
3,1.0,Amazon,30161,4512,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",6260.516941413511,0.0
3,1.0,Amazon,30163,4469,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5986.593031440948,0.0
3,1.0,Amazon,30165,3574,5,34,"Mon,Tue,Wed,Fri,Sat",4364.743288596117,0.16666666666666666
3,1.0,Amazon,30167,5730,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",7214.883123660379,0.0
3,1.0,Amazon,30173,3759,5,35,"Mon,Tue,Thu,Fri,Sat",4819.567808007222,0.16666666666666666
3,1.0,Amazon,30177,2906,4,30,"Tue,Thu,Fri,Sat",3694.034096814712,0.3333333333333333
3,1.0,Amazon,30179,2781,4,20,"Mon,Tue,Thu,Fri",3757.4943099936736,0.3333333333333333
3,1.0,Amazon,30419,6859,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8831.073543589806,0.0
3,1.0,Amazon,30449,5275,5,36,"Mon,Wed,Thu,Fri,Sat",6845.481595904044,0.16666666666666666
3,1.0,Amazon,30453,3593,5,36,"Mon,Wed,Thu,Fri,Sat",4810.516130347987,0.16666666666666666
3,1.0,Amazon,30455,3165,4,29,"Tue,Wed,Fri,Sat",4253.192709026667,0.3333333333333333
3,1.0,Amazon,30457,3134,4,28,"Tue,Wed,Thu,Sat",4247.143821639218,0.3333333333333333
3,1.0,Amazon,30459,3087,3,6,"Mon,Wed,Fri",3817.3685885434597,0.5
3,1.0,Amazon,30519,5508,5,37,"Tue,Wed,Thu,Fri,Sat",7840.284520799567,0.16666666666666666
3,1.0,Amazon,30539,3516,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5627.962235893593,0.0
3,1.0,Amazon,30559,5369,5,36,"Mon,Wed,Thu,Fri,Sat",7704.482804259402,0.16666666666666666
3,1.0,Amazon,30625,3180,4,28,"Tue,Wed,Thu,Sat",4310.01968882198,0.3333333333333333
3,1.0,Amazon,30627,2090,5,32,"Mon,Tue,Wed,Thu,Fri",3205.634957502494,0.16666666666666666
3,1.0,Amazon,30629,2757,4,30,"Tue,Thu,Fri,Sat",3915.216081380332,0.3333333333333333
3,1.0,Amazon,30655,3642,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5359.615227592288,0.0
3,1.0,Amazon,30657,3559,5,36,"Mon,Wed,Thu,Fri,Sat",4911.6103371973395,0.16666666666666666
3,1.0,Amazon,30659,3002,3,6,"Mon,Wed,Fri",3966.7719630542506,0.5
3,1.0,Amazon,30823,4370,5,32,"Mon,Tue,Wed,Thu,Fri",5599.234334920914,0.16666666666666666
3,1.0,Amazon,30826,3852,4,21,"Mon,Tue,Thu,Sat",4995.673893969547,0.3333333333333333
3,1.0,Amazon,30827,3498,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4799.600856921735,0.0
3,1.0,Amazon,30851,3032,3,6,"Mon,Wed,Fri",3578.8524614688995,0.5
3,1.0,Amazon,30853,2911,5,36,"Mon,Wed,Thu,Fri,Sat",4099.68597425346,0.16666666666666666
3,1.0,Amazon,30855,13592,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",16112.699139824752,0.0
3,1.0,Amazon,30880,6971,5,32,"Mon,Tue,Wed,Thu,Fri",9987.031089628637,0.16666666666666666
3,1.0,Amazon,30890,6502,4,18,"Mon,Tue,Wed,Fri",8891.78536197674,0.3333333333333333
3,1.0,Amazon,30900,6667,3,13,"Tue,Thu,Sat",9288.477924648809,0.5
3,1.0,Amazon,30916,6164,3,6,"Mon,Wed,Fri",8149.246692610111,0.5
3,1.0,Amazon,30926,6338,4,21,"Mon,Tue,Thu,Sat",7740.5249225429025,0.3333333333333333
3,1.0,Amazon,30938,5072,4,18,"Mon,Tue,Wed,Fri",8118.726307668807,0.3333333333333333
3,1.0,Amazon,30952,4476,5,32,"Mon,Tue,Wed,Thu,Fri",6744.636370330303,0.16666666666666666
3,1.0,Amazon,30966,4221,4,23,"Mon,Wed,Thu,Fri",6163.162361379314,0.3333333333333333
3,1.0,Amazon,30974,2971,3,6,"Mon,Wed,Fri",4425.881245686124,0.5
3,1.0,Amazon,30982,3044,3,13,"Tue,Thu,Sat",4632.495943722829,0.5
3,1.0,Amazon,30989,3112,3,6,"Mon,Wed,Fri",4266.31392235893,0.5
3,1.0,Amazon,31275,8588,4,30,"Tue,Thu,Fri,Sat",12806.793004482635,0.3333333333333333
3,1.0,Amazon,31303,5793,3,13,"Tue,Thu,Sat",8880.763314762322,0.5
3,1.0,Amazon,31311,3965,3,13,"Tue,Thu,Sat",7104.586963612305,0.5
3,1.0,Amazon,31319,5228,3,6,"Mon,Wed,Fri",7711.406132276707,0.5
3,1.0,Amazon,31515,8733,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12346.473492728743,0.0
3,1.0,Amazon,31535,8625,3,13,"Tue,Thu,Sat",12127.10977120015,0.5
3,1.0,Amazon,31832,5466,3,6,"Mon,Wed,Fri",8463.76037164791,0.5
3,1.0,DPD,30159,4783,4,23,"Mon,Wed,Thu,Fri",5956.365500634176,0.3333333333333333
3,1.0,DPD,30161,2359,4,21,"Mon,Tue,Thu,Sat",2905.7713794376136,0.3333333333333333
3,1.0,DPD,30163,2106,5,33,"Mon,Tue,Wed,Thu,Sat",2980.284197481346,0.16666666666666666
3,1.0,DPD,30165,1757,4,29,"Tue,Wed,Fri,Sat",2468.7260455399423,0.3333333333333333
3,1.0,DPD,30167,2824,4,20,"Mon,Tue,Thu,Fri",3947.8251312985813,0.3333333333333333
3,1.0,DPD,30173,1708,3,16,"Wed,Fri,Sat",2135.5815021489607,0.6666666666666666
3,1.0,DPD,30177,1250,4,22,"Mon,Tue,Fri,Sat",1658.1558653765658,0.5
3,1.0,DPD,30179,1256,3,4,"Mon,Tue,Fri",1710.3278975595167,0.6666666666666666
3,1.0,DPD,30419,2858,3,13,"Tue,Thu,Sat",4199.453825595275,0.5
3,1.0,DPD,30449,2554,5,34,"Mon,Tue,Wed,Fri,Sat",3930.176612586496,0.16666666666666666
3,1.0,DPD,30453,1619,3,13,"Tue,Thu,Sat",2451.813751268512,0.5
3,1.0,DPD,30455,1318,3,6,"Mon,Wed,Fri",2228.723635508606,0.5
3,1.0,DPD,30457,1335,3,6,"Mon,Wed,Fri",2143.49985388794,0.5
3,1.0,DPD,30459,1284,3,16,"Wed,Fri,Sat",1814.1466961668466,0.6666666666666666
3,1.0,DPD,30519,2540,3,13,"Tue,Thu,Sat",3521.9249296070357,0.5
3,1.0,DPD,30539,1695,3,13,"Tue,Thu,Sat",2590.1555935370416,0.5
3,1.0,DPD,30559,2467,3,6,"Mon,Wed,Fri",3221.441320216792,0.5
3,1.0,DPD,30625,1405,3,9,"Mon,Thu,Sat",2018.2873556849472,0.6666666666666666
3,1.0,DPD,30627,971,4,27,"Tue,Wed,Thu,Fri",1365.2674975359064,0.5
3,1.0,DPD,30629,1173,3,6,"Mon,Wed,Fri",1714.7878931413354,0.5
3,1.0,DPD,30655,1537,3,13,"Tue,Thu,Sat",2252.555203018883,0.5
3,1.0,DPD,30657,1866,3,6,"Mon,Wed,Fri",2572.18094455384,0.5
3,1.0,DPD,30659,1368,2,1,"Tue,Fri",1833.5011572758922,1.0
3,1.0,DPD,30823,1867,3,10,"Tue,Wed,Fri",3034.1081572381054,0.6666666666666666
3,1.0,DPD,30826,1639,3,13,"Tue,Thu,Sat",2956.741721382107,0.5
3,1.0,DPD,30827,1601,3,13,"Tue,Thu,Sat",2559.1982193041204,0.5
3,1.0,DPD,30851,1281,3,16,"Wed,Fri,Sat",1688.7508026625067,0.6666666666666666
3,1.0,DPD,30853,1470,3,7,"Mon,Wed,Sat",2137.762001925357,0.6666666666666666
3,1.0,DPD,30855,6668,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",9420.650636411774,0.0
3,1.0,DPD,30880,3235,3,13,"Tue,Thu,Sat",4434.909077642445,0.5
3,1.0,DPD,30890,2726,2,2,"Wed,Sat",4469.043986761068,1.0
3,1.0,DPD,30900,2839,2,1,"Tue,Fri",4501.817571035994,1.0
3,1.0,DPD,30916,2914,3,6,"Mon,Wed,Fri",4088.512937149425,0.5
3,1.0,DPD,30926,2637,3,13,"Tue,Thu,Sat",4696.448327008068,0.5
3,1.0,DPD,30938,2412,3,13,"Tue,Thu,Sat",3833.0645391257704,0.5
3,1.0,DPD,30952,1895,2,0,"Mon,Thu",2796.5547353491693,1.0
3,1.0,DPD,30966,1807,3,6,"Mon,Wed,Fri",2949.915494060694,0.5
3,1.0,DPD,30974,1280,2,2,"Wed,Sat",2165.747774765193,1.0
3,1.0,DPD,30982,1278,2,1,"Tue,Fri",2052.8325981478,1.0
3,1.0,DPD,30989,1356,2,2,"Wed,Sat",2340.4421724488952,1.0
3,1.0,DPD,31275,3643,3,6,"Mon,Wed,Fri",4899.635439634878,0.5
3,1.0,DPD,31303,2491,2,2,"Wed,Sat",3314.2872738443916,1.0
3,1.0,DPD,31311,1650,2,1,"Tue,Fri",2755.817839804218,1.0
3,1.0,DPD,31319,2115,3,4,"Mon,Tue,Fri",3308.485546151106,0.6666666666666666
3,1.0,DPD,31515,3812,2,1,"Tue,Fri",5718.431880427923,1.0
