penalty,share_willing,provider,n_plz,init_cost_eur,balanced_cost_eur,cost_delta_eur,cost_delta_pct,imbalance_before,imbalance_after,imbalance_reduction_pct,max_fleet_before,max_fleet_after,total_routes_before,total_routes_after,swaps_made
1.0,0.4,FedEx,37,150327.66018174632,154154.41515096583,3826.7549692195025,2.545609347336978,41.0,7.0,82.92682926829268,105.0,91.0,516.0,522.0,16
1.0,0.4,GLS,46,157276.62578557013,160236.5824240702,2959.9566385000653,1.8820067023409124,23.0,9.0,60.869565217391305,90.0,86.0,479.0,485.0,11
1.0,0.4,Hermes,47,202581.28145548762,209028.97886519914,6447.697409711516,3.1827705715881964,39.0,15.0,61.53846153846154,119.0,115.0,633.0,651.0,19
1.0,0.4,UPS,40,176583.58102519752,179126.2962199901,2542.715194792574,1.4399499545938772,47.0,13.0,72.34042553191489,120.0,110.0,622.0,624.0,17
1.0,0.5,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,0.5,Amazon,47,338498.4942455789,342769.1229787367,4270.6287331578205,1.2616389159059307,78.0,39.0,50.0,209.0,206.0,1112.0,1134.0,21
1.0,0.5,DPD,47,178018.2693352758,181779.4112023397,3761.1418670638814,2.112784199682465,34.0,10.0,70.58823529411765,107.0,99.0,552.0,563.0,18
1.0,0.5,FedEx,37,149048.41914141842,151837.95292448255,2789.5337830641365,1.871562140097174,36.0,9.0,75.0,103.0,93.0,528.0,533.0,15
1.0,0.5,GLS,46,157887.97884933872,161734.49041134788,3846.5115620091674,2.4362282613546027,27.0,3.0,88.88888888888889,89.0,82.0,476.0,484.0,20
1.0,0.5,Hermes,47,201088.49418646487,208344.24550648144,7255.75132001657,3.6082379299575806,44.0,9.0,79.54545454545455,121.0,113.0,634.0,655.0,27
1.0,0.5,UPS,40,179789.66065665398,181685.8146967686,1896.1540401146049,1.0546513259934942,58.0,15.0,74.13793103448276,133.0,112.0,624.0,626.0,17
1.0,0.6,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,0.6,Amazon,47,340802.66220173653,344306.63727422786,3503.975072491332,1.0281536681239802,74.0,44.0,40.54054054054054,215.0,207.0,1117.0,1128.0,11
1.0,0.6,DPD,47,179980.541139197,184973.73432592792,4993.193186730903,2.7742961295294504,37.0,4.0,89.1891891891892,110.0,98.0,558.0,574.0,24
1.0,0.6,FedEx,37,148942.2354441151,151221.75659647476,2279.5211523596663,1.5304733043401715,32.0,7.0,78.125,101.0,92.0,526.0,530.0,14
1.0,0.6,GLS,46,159313.71216172093,160875.92473038367,1562.2125686627405,0.9805888943676883,29.0,10.0,65.51724137931035,92.0,85.0,475.0,480.0,10
1.0,0.6,Hermes,47,204987.7092770369,210103.1169224534,5115.407645416504,2.4954704179376583,47.0,2.0,95.74468085106383,130.0,112.0,645.0,665.0,28
1.0,0.6,UPS,40,179918.94846239063,182083.6901278409,2164.741665450274,1.2031760322914409,31.0,16.0,48.38709677419355,118.0,113.0,626.0,631.0,10
1.0,0.7,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,0.7,Amazon,47,345924.8858944455,347416.2954980499,1491.4096036043484,0.43113683473453035,73.0,60.0,17.80821917808219,217.0,212.0,1118.0,1123.0,9
1.0,0.7,DPD,47,181390.40262255902,184378.17684224332,2987.774219684303,1.6471512144450808,29.0,2.0,93.10344827586206,109.0,97.0,569.0,576.0,19
1.0,0.7,FedEx,37,148783.6365622307,150803.52066431806,2019.8841020873515,1.357598287525731,31.0,11.0,64.51612903225806,102.0,94.0,528.0,530.0,10
1.0,0.7,GLS,46,159132.34571112413,161946.58840017128,2814.2426890471543,1.7684919281940963,27.0,4.0,85.18518518518519,96.0,85.0,488.0,497.0,18
1.0,0.7,Hermes,47,207229.9209890916,213017.01089223375,5787.089903142158,2.79259378931423,64.0,2.0,96.875,143.0,112.0,651.0,667.0,30
1.0,0.7,UPS,40,179008.7146812,181132.79256311138,2124.077881911362,1.186577919233805,54.0,13.0,75.92592592592592,128.0,112.0,631.0,633.0,15
1.0,0.8,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,0.8,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
1.0,0.8,DPD,47,179297.99969030079,182398.71237679676,3100.712686495972,1.7293626765785421,51.0,10.0,80.3921568627451,125.0,103.0,576.0,589.0,22
1.0,0.8,FedEx,37,147547.81901673757,148462.42962034864,914.6106036110723,0.6198740243712585,23.0,14.0,39.130434782608695,99.0,95.0,531.0,530.0,4
1.0,0.8,GLS,46,162585.74877396258,165222.0698425356,2636.3210685730155,1.6214957881937135,51.0,3.0,94.11764705882354,116.0,86.0,499.0,504.0,18
1.0,0.8,Hermes,47,213133.60779612916,215012.50840270042,1878.9006065712601,0.8815599876526765,49.0,14.0,71.42857142857143,143.0,118.0,669.0,672.0,13
1.0,0.8,UPS,40,178234.1464698424,179488.56602135545,1254.4195515130414,0.703804280132871,33.0,23.0,30.303030303030305,119.0,117.0,634.0,636.0,4
1.0,0.9,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,0.9,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
1.0,0.9,DPD,47,179544.3308703467,182724.51838176968,3180.1875114229915,1.7712547625463495,75.0,10.0,86.66666666666667,139.0,107.0,596.0,605.0,22
1.0,0.9,FedEx,37,149356.25416212145,150930.01660562126,1573.7624434998143,1.0536970496003102,36.0,13.0,63.888888888888886,112.0,95.0,530.0,530.0,10
1.0,0.9,GLS,46,157843.81936778364,161689.87606863532,3846.056700851681,2.4366216658063657,70.0,1.0,98.57142857142857,129.0,87.0,511.0,518.0,24
1.0,0.9,Hermes,47,207095.83424653765,210351.12375580292,3255.289509265276,1.5718759004056113,53.0,2.0,96.22641509433963,138.0,116.0,678.0,690.0,27
1.0,0.9,UPS,40,176440.75627253306,178527.1671985434,2086.4109260103432,1.1824994236522322,40.0,15.0,62.5,123.0,114.0,637.0,641.0,12
1.0,1.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
1.0,1.0,Amazon,47,348648.27658738435,349395.07260833733,746.7960209529847,0.2141975369167814,84.0,70.0,16.666666666666668,217.0,215.0,1126.0,1129.0,3
1.0,1.0,DPD,47,173569.06901200893,175210.2686079748,1641.1995959658816,0.9455599464282026,39.0,2.0,94.87179487179488,106.0,90.0,525.0,535.0,16
1.0,1.0,FedEx,37,145691.3701050919,146605.23193507254,913.8618299806549,0.6272587246049349,20.0,14.0,30.0,87.0,87.0,476.0,479.0,5
1.0,1.0,GLS,46,152140.21347581214,152986.57006000748,846.3565841953387,0.5563003790118224,28.0,2.0,92.85714285714286,86.0,75.0,441.0,445.0,13
1.0,1.0,Hermes,47,200702.72207845314,203128.15065289606,2425.4285744429217,1.2084682007924339,34.0,2.0,94.11764705882354,123.0,106.0,617.0,628.0,17
1.0,1.0,UPS,40,173716.95437180757,174913.11315340782,1196.158781600243,0.6885676679779317,51.0,13.0,74.50980392156863,119.0,105.0,585.0,590.0,14
2.0,0.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.0,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
2.0,0.0,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
2.0,0.0,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
2.0,0.0,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
2.0,0.0,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
2.0,0.1,DHL,48,557427.832608685,558813.4707945366,1385.6381858516252,0.24857714394472025,172.0,169.0,1.744186046511628,121.0,119.0,2374.0,2376.0,3
2.0,0.1,Amazon,47,329719.7812492559,331045.8298601861,1326.0486109302146,0.40217441789692665,78.0,77.0,1.2820512820512822,216.0,216.0,1124.0,1125.0,1
2.0,0.1,DPD,47,182748.86490101082,187241.89892150206,4493.034020491235,2.458583818249688,45.0,25.0,44.44444444444444,115.0,111.0,571.0,586.0,20
2.0,0.1,FedEx,37,153591.4847785706,156019.80677184442,2428.3219932738284,1.5810264460784957,28.0,16.0,42.857142857142854,93.0,91.0,502.0,502.0,10
2.0,0.1,GLS,46,161488.35049447117,163002.20812186314,1513.8576273919607,0.9374407644617004,31.0,23.0,25.806451612903224,95.0,92.0,483.0,487.0,8
2.0,0.1,Hermes,47,206407.22898951962,207768.9827799022,1361.7537903825869,0.6597413264298656,45.0,41.0,8.88888888888889,126.0,126.0,675.0,680.0,4
2.0,0.1,UPS,40,184939.46422542736,188111.8563239811,3172.3920985537407,1.7153678431158599,41.0,23.0,43.90243902439025,116.0,111.0,607.0,604.0,15
2.0,0.2,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.2,Amazon,47,329552.8781434494,338324.5647800871,8771.686636637722,2.661693226911992,76.0,59.0,22.36842105263158,214.0,211.0,1105.0,1122.0,15
2.0,0.2,DPD,47,183082.47581471642,187445.731762287,4363.255947570578,2.3832187805818683,36.0,17.0,52.77777777777778,106.0,103.0,559.0,564.0,18
2.0,0.2,FedEx,37,157028.3736242836,159018.02400775434,1989.6503834707546,1.2670642493128808,35.0,16.0,54.285714285714285,101.0,93.0,509.0,510.0,11
2.0,0.2,GLS,46,161132.41317824842,165974.95829910538,4842.5451208569575,3.0053202985919545,32.0,13.0,59.375,95.0,89.0,482.0,494.0,17
2.0,0.2,Hermes,47,206270.455124177,211531.85884589326,5261.403721716255,2.550730650469954,49.0,27.0,44.89795918367347,127.0,123.0,661.0,679.0,20
2.0,0.2,UPS,40,187731.78884252685,189319.66974795042,1587.8809054235753,0.8458242022908126,38.0,23.0,39.473684210526315,119.0,113.0,612.0,615.0,9
2.0,0.3,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.3,Amazon,47,331287.31089730473,341905.63660099835,10618.325703693612,3.2051712680855355,76.0,46.0,39.473684210526315,211.0,208.0,1098.0,1122.0,26
2.0,0.3,DPD,47,183980.47099084302,186022.46664259283,2041.9956517498067,1.1098980455656295,35.0,22.0,37.142857142857146,105.0,104.0,552.0,557.0,11
2.0,0.3,FedEx,37,158492.63383509655,160012.14080695677,1519.5069718602172,0.9587240334722346,25.0,20.0,20.0,94.0,94.0,509.0,509.0,5
2.0,0.3,GLS,46,162672.40514637058,166859.52497447634,4187.119828105759,2.5739582717414433,30.0,14.0,53.333333333333336,92.0,88.0,474.0,482.0,13
2.0,0.3,Hermes,47,207673.68600491315,213827.52681986545,6153.840814952302,2.963226075164243,44.0,24.0,45.45454545454545,124.0,122.0,651.0,666.0,20
2.0,0.3,UPS,40,188655.20617111475,190806.9686056864,2151.762434571632,1.140579408457953,37.0,25.0,32.432432432432435,119.0,115.0,615.0,615.0,8
2.0,0.4,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.4,Amazon,47,343099.5228274217,346457.1844808366,3357.6616534148925,0.9786261507288043,79.0,62.0,21.518987341772153,215.0,211.0,1114.0,1124.0,14
2.0,0.4,DPD,47,187524.60095741137,190478.01338248258,2953.412425071205,1.5749466523285407,35.0,15.0,57.142857142857146,107.0,101.0,555.0,562.0,15
2.0,0.4,FedEx,37,158321.50278662992,160347.07973086357,2025.576944233646,1.2794073506007066,31.0,17.0,45.16129032258065,98.0,96.0,510.0,513.0,7
2.0,0.4,GLS,46,165573.70077285243,168285.40349850946,2711.702725657029,1.6377617417497752,27.0,11.0,59.25925925925926,90.0,86.0,473.0,482.0,11
2.0,0.4,Hermes,47,208912.5452063491,214038.8042829674,5126.259076618298,2.4537823095089575,37.0,18.0,51.351351351351354,122.0,118.0,645.0,661.0,17
2.0,0.4,UPS,40,190537.4778452278,192880.8820435017,2343.4041982739,1.2298914758268344,37.0,26.0,29.72972972972973,116.0,118.0,617.0,619.0,9
2.0,0.5,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.5,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.5,DPD,47,194427.4836248708,196702.9272657595,2275.4436408886977,1.1703302426517788,35.0,19.0,45.714285714285715,107.0,105.0,563.0,576.0,11
2.0,0.5,FedEx,37,161910.78450834358,162959.8027153529,1049.0182070093288,0.6478989093868981,27.0,20.0,25.925925925925927,96.0,94.0,508.0,510.0,5
2.0,0.5,GLS,46,171853.04669526638,173613.28814978994,1760.2414545235515,1.024271311084086,23.0,12.0,47.82608695652174,88.0,85.0,476.0,478.0,9
2.0,0.5,Hermes,47,219292.2951535341,222919.09636550787,3626.8012119737687,1.6538662288314872,42.0,21.0,50.0,121.0,119.0,648.0,664.0,19
2.0,0.5,UPS,40,189083.66412033833,192840.5295295638,3756.8654092254583,1.986879948991511,44.0,26.0,40.90909090909091,121.0,116.0,620.0,621.0,12
2.0,0.6,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.6,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.6,DPD,47,198543.9935502141,201099.7293425697,2555.735792355612,1.2872390378856948,40.0,21.0,47.5,112.0,107.0,571.0,582.0,13
2.0,0.6,FedEx,37,158026.19089231282,160478.6043327724,2452.4134404595825,1.551903153908698,36.0,17.0,52.77777777777778,102.0,95.0,511.0,515.0,9
2.0,0.6,GLS,46,175750.6657879821,177955.90423584348,2205.2384478613676,1.254753965212098,21.0,11.0,47.61904761904762,87.0,86.0,478.0,486.0,8
2.0,0.6,Hermes,47,225360.40130112672,229108.33526225612,3747.933961129398,1.6630845257155031,44.0,26.0,40.90909090909091,127.0,126.0,665.0,680.0,12
2.0,0.6,UPS,40,191073.43938512108,193640.85367609802,2567.4142909769434,1.3436793199719146,38.0,26.0,31.57894736842105,116.0,118.0,618.0,619.0,9
2.0,0.7,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.7,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.7,DPD,47,199495.92101290246,203120.20008444358,3624.2790715411247,1.8167183835837544,41.0,26.0,36.58536585365854,113.0,111.0,574.0,587.0,11
2.0,0.7,FedEx,37,159733.09651307008,161186.5123625635,1453.415849493409,0.9099027573001968,28.0,17.0,39.285714285714285,95.0,95.0,510.0,513.0,7
2.0,0.7,GLS,46,179404.78423018655,182438.83531482253,3034.051084635983,1.6911762401737975,30.0,16.0,46.666666666666664,95.0,91.0,484.0,495.0,10
2.0,0.7,Hermes,47,228469.9971900751,230316.55270705873,1846.5555169836152,0.8082266992139793,44.0,34.0,22.727272727272727,127.0,127.0,673.0,681.0,8
2.0,0.7,UPS,40,189280.69506094654,192930.91691871104,3650.2218577644962,1.9284702312558395,46.0,25.0,45.65217391304348,122.0,116.0,621.0,622.0,10
2.0,0.8,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.8,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.8,DPD,47,203421.2140474265,205793.92265115524,2372.708603728737,1.166401751577175,40.0,30.0,25.0,112.0,112.0,581.0,591.0,7
2.0,0.8,FedEx,37,157662.70073920608,159981.11362671532,2318.412887509243,1.4704891370243551,30.0,15.0,50.0,99.0,95.0,513.0,516.0,8
2.0,0.8,GLS,46,183661.79381652045,185401.708998008,1739.9151814875368,0.9473473743949846,28.0,22.0,21.428571428571427,93.0,93.0,488.0,495.0,5
2.0,0.8,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
2.0,0.8,UPS,40,195804.90948182516,196931.90763730239,1126.998155477224,0.5755719601003331,40.0,35.0,12.5,118.0,118.0,615.0,617.0,4
2.0,0.9,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,0.9,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,0.9,DPD,47,206705.02824456088,207262.42632735727,557.3980827963969,0.2696586955479947,42.0,37.0,11.904761904761905,114.0,114.0,586.0,588.0,3
2.0,0.9,FedEx,37,158327.87942565844,160512.79490748927,2184.9154818308307,1.379994155013451,29.0,16.0,44.827586206896555,98.0,96.0,513.0,516.0,8
2.0,0.9,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
2.0,0.9,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
2.0,0.9,UPS,40,193889.10668744246,195374.73694867693,1485.6302612344734,0.7662267811823864,45.0,30.0,33.333333333333336,123.0,118.0,618.0,619.0,5
2.0,1.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
2.0,1.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
2.0,1.0,DPD,47,206720.70018983728,206970.9107041807,250.21051434340188,0.12103795803401726,49.0,38.0,22.448979591836736,121.0,114.0,583.0,584.0,3
2.0,1.0,FedEx,37,156548.0528067919,158178.93582496842,1630.883018176508,1.0417779007378054,31.0,12.0,61.29032258064516,93.0,88.0,490.0,495.0,10
2.0,1.0,GLS,46,183467.95292024035,184005.54223382426,537.5893135839142,0.29301537681494827,30.0,22.0,26.666666666666668,95.0,93.0,488.0,491.0,3
2.0,1.0,Hermes,47,230913.40062516628,230953.42890065676,40.02827549047652,0.017334756398764847,43.0,41.0,4.651162790697675,125.0,125.0,679.0,679.0,1
2.0,1.0,UPS,40,190007.66323040132,191545.6348326053,1537.9716022039938,0.8094260915882459,43.0,25.0,41.86046511627907,120.0,113.0,607.0,609.0,7
5.0,0.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.0,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.0,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.0,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.0,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.0,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.1,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.1,Amazon,47,330183.20860366337,330912.8791911024,729.6705874390318,0.2209896107451347,78.0,77.0,1.2820512820512822,216.0,216.0,1124.0,1125.0,1
5.0,0.1,DPD,47,188398.44022958312,191824.18791934528,3425.7476897621527,1.8183524691539497,43.0,29.0,32.55813953488372,115.0,112.0,572.0,584.0,14
5.0,0.1,FedEx,37,167282.31268429692,167282.31268429692,0.0,0.0,31.0,31.0,0.0,97.0,97.0,507.0,507.0,0
5.0,0.1,GLS,46,163480.59988379682,165399.0604220358,1918.4605382389855,1.173509602731236,33.0,25.0,24.242424242424242,96.0,94.0,485.0,490.0,8
5.0,0.1,Hermes,47,207192.33966277906,209499.7489581072,2307.409295328136,1.1136556974469307,45.0,41.0,8.88888888888889,126.0,126.0,676.0,680.0,4
5.0,0.1,UPS,40,197673.22706850694,197673.22706850694,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.2,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.2,Amazon,47,335988.4068261981,342799.48949018883,6811.082663990732,2.027177880430263,76.0,65.0,14.473684210526315,214.0,213.0,1113.0,1128.0,11
5.0,0.2,DPD,47,197915.77163427052,200226.21967890995,2310.44804463943,1.1673895544357717,38.0,25.0,34.21052631578947,112.0,108.0,574.0,580.0,13
5.0,0.2,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.2,GLS,46,168349.13188371516,169815.4054791605,1466.2735954453237,0.8709718779293332,27.0,20.0,25.925925925925927,92.0,92.0,487.0,494.0,7
5.0,0.2,Hermes,47,210546.31677765472,214617.06764844182,4070.750870787102,1.933422979365617,49.0,29.0,40.816326530612244,127.0,124.0,669.0,684.0,20
5.0,0.2,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.3,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.3,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.3,DPD,47,207056.89062297024,207261.169781087,204.27915811675484,0.0986584689367941,42.0,38.0,9.523809523809524,114.0,111.0,579.0,579.0,4
5.0,0.3,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.3,GLS,46,180142.29915851532,181839.47882212824,1697.1796636129147,0.9421327869916271,27.0,19.0,29.62962962962963,92.0,90.0,484.0,490.0,8
5.0,0.3,Hermes,47,221799.85049566493,224827.27284844575,3027.422352780821,1.364934352306965,40.0,28.0,30.0,125.0,123.0,668.0,676.0,12
5.0,0.3,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.4,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.4,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.4,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.4,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.4,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.4,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.4,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.5,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.5,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.5,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.5,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.5,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.5,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.5,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.6,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.6,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.6,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.6,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.6,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.6,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.6,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.7,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.7,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.7,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.7,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.7,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.7,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.7,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.8,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.8,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.8,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
