penalty,share_willing,provider,plz,weekly_parcels,schedule_idx_init,schedule_idx_balanced,schedule_size_init,schedule_size_balanced,weekdays_init,weekdays_balanced,avg_wait_d_init,avg_wait_d_balanced,dd_cost_init,dd_cost_balanced,veh_init,veh_balanced
0.75,0.1,DPD,31832,2309,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3303.759872534327,3303.759872534327,13.0,13.0
0.75,0.1,FedEx,30159,9864,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,12214.299279183924,12214.299279183924,46.0,46.0
0.75,0.1,FedEx,30161,3810,36,35,5,5,"Mon,Wed,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,4432.272564033454,4429.049585474283,19.0,19.0
0.75,0.1,FedEx,30163,6210,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,7167.776884116743,7167.776884116743,30.0,30.0
0.75,0.1,FedEx,30167,3775,34,34,5,5,"Mon,Tue,Wed,Fri,Sat","Mon,Tue,Wed,Fri,Sat",0.16666666666666666,0.16666666666666666,4362.729296742871,4362.729296742871,18.0,18.0
0.75,0.1,FedEx,30419,1709,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,1782.9623754631816,1782.9623754631816,9.0,9.0
0.75,0.1,FedEx,30449,3703,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,4766.562540493845,4766.562540493845,18.0,18.0
0.75,0.1,FedEx,30453,1516,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,1782.4946970397154,1782.4946970397154,9.0,9.0
0.75,0.1,FedEx,30455,612,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,669.7499587511257,669.7499587511257,6.0,6.0
0.75,0.1,FedEx,30457,778,11,11,3,3,"Tue,Wed,Sat","Tue,Wed,Sat",0.6666666666666666,0.6666666666666666,1026.2372754968171,1026.2372754968171,6.0,6.0
0.75,0.1,FedEx,30519,2372,24,22,4,4,"Mon,Wed,Thu,Sat","Mon,Tue,Fri,Sat",0.3333333333333333,0.5,2903.865261405398,3113.7958725403946,12.0,14.0
0.75,0.1,FedEx,30539,2429,24,21,4,4,"Mon,Wed,Thu,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,2876.022614045549,2841.436859986551,12.0,12.0
0.75,0.1,FedEx,30559,3144,24,21,4,4,"Mon,Wed,Thu,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,4037.4884950803157,4043.8241859950313,17.0,17.0
0.75,0.1,FedEx,30625,2229,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,3019.897808331679,3019.897808331679,11.0,11.0
0.75,0.1,FedEx,30655,2242,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,3055.2844011232146,3055.2844011232146,11.0,11.0
0.75,0.1,FedEx,30657,3429,24,21,4,4,"Mon,Wed,Thu,Sat","Mon,Tue,Thu,Sat",0.3333333333333333,0.3333333333333333,3393.655302192755,3395.9017385272473,17.0,17.0
0.75,0.1,FedEx,30823,878,18,18,4,4,"Mon,Tue,Wed,Fri","Mon,Tue,Wed,Fri",0.3333333333333333,0.3333333333333333,1358.0300779134855,1358.0300779134855,6.0,6.0
0.75,0.1,FedEx,30827,2757,37,33,5,5,"Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,3818.9680672564905,4115.913131814052,15.0,16.0
0.75,0.1,FedEx,30853,3029,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,4558.287686101956,4558.287686101956,17.0,17.0
0.75,0.1,FedEx,30855,9970,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,11164.944696921486,11164.944696921486,46.0,46.0
0.75,0.1,FedEx,30880,3498,24,19,4,4,"Mon,Wed,Thu,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,4501.704682228639,4489.118481320823,17.0,17.0
0.75,0.1,FedEx,30890,1281,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1576.1234052640207,1576.1234052640207,8.0,8.0
0.75,0.1,FedEx,30900,1597,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,2370.9601209009875,2370.9601209009875,9.0,9.0
0.75,0.1,FedEx,30916,3245,24,24,4,4,"Mon,Wed,Thu,Sat","Mon,Wed,Thu,Sat",0.3333333333333333,0.3333333333333333,4021.0567907993095,4021.0567907993095,17.0,17.0
0.75,0.1,FedEx,30926,1266,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1320.0465088548167,1320.0465088548167,8.0,8.0
0.75,0.1,FedEx,30938,3131,23,22,4,4,"Mon,Wed,Thu,Fri","Mon,Tue,Fri,Sat",0.3333333333333333,0.5,4287.37893445861,4259.968644323313,16.0,17.0
0.75,0.1,FedEx,30952,979,15,3,3,3,"Wed,Thu,Sat","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,1625.1374507540413,1813.4313905843437,7.0,8.0
0.75,0.1,FedEx,30966,1063,15,7,3,3,"Wed,Thu,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,1493.2164841815043,1705.5381919895713,7.0,8.0
0.75,0.1,FedEx,30974,802,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,1374.9422507228976,1374.9422507228976,6.0,6.0
0.75,0.1,FedEx,30982,618,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1000.1220731256595,1000.1220731256595,6.0,6.0
0.75,0.1,FedEx,30989,876,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,1547.4084977749585,1547.4084977749585,6.0,6.0
0.75,0.1,FedEx,31275,2133,3,14,3,3,"Mon,Tue,Thu","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,3132.0277423440098,3173.938914200074,12.0,13.0
0.75,0.1,FedEx,31303,1243,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1527.3894007078516,1527.3894007078516,8.0,8.0
0.75,0.1,FedEx,31311,675,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1367.08957033505,1367.08957033505,6.0,6.0
0.75,0.1,FedEx,31319,751,10,10,3,3,"Tue,Wed,Fri","Tue,Wed,Fri",0.6666666666666666,0.6666666666666666,1712.9949642800907,1712.9949642800907,6.0,6.0
0.75,0.1,FedEx,31515,2478,8,14,3,3,"Mon,Thu,Fri","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,3214.4464703706203,3232.0142141222564,14.0,15.0
0.75,0.1,FedEx,31535,2005,0,2,2,2,"Mon,Thu","Wed,Sat",1.0,1.0,2691.037413508876,2647.6728589422123,11.0,10.0
0.75,0.1,FedEx,31832,1068,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1772.2155746704505,1772.2155746704505,8.0,8.0
0.75,0.1,GLS,30159,3332,28,19,4,4,"Tue,Wed,Thu,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,3180.3627286643996,3384.6926357325638,17.0,18.0
0.75,0.1,GLS,30161,1649,15,7,3,3,"Wed,Thu,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,1395.163055033045,1609.7185115368284,10.0,11.0
0.75,0.1,GLS,30163,2801,30,30,4,4,"Tue,Thu,Fri,Sat","Tue,Thu,Fri,Sat",0.3333333333333333,0.3333333333333333,2861.142835324369,2861.142835324369,15.0,15.0
0.75,0.1,GLS,30165,1358,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,886.2096557583034,886.2096557583034,8.0,8.0
0.75,0.1,GLS,30167,2147,27,27,4,4,"Tue,Wed,Thu,Fri","Tue,Wed,Thu,Fri",0.5,0.5,2330.6654511463494,2330.6654511463494,12.0,12.0
0.75,0.1,GLS,30173,1424,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,847.8650413085318,847.8650413085318,9.0,9.0
0.75,0.1,GLS,30179,1034,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,685.8362661008678,685.8362661008678,6.0,6.0
0.75,0.1,GLS,30419,2617,16,16,3,3,"Wed,Fri,Sat","Wed,Fri,Sat",0.6666666666666666,0.6666666666666666,2423.409562572212,2423.409562572212,13.0,13.0
0.75,0.1,GLS,30449,1981,5,7,3,3,"Mon,Wed,Thu","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,1730.1899721407449,1718.474262540884,11.0,12.0
0.75,0.1,GLS,30453,1373,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,986.3463582877969,986.3463582877969,8.0,8.0
0.75,0.1,GLS,30455,1201,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,1221.9418049515268,1221.9418049515268,7.0,7.0
0.75,0.1,GLS,30457,1189,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,1102.2102378264858,1102.2102378264858,7.0,7.0
0.75,0.1,GLS,30459,1169,19,19,4,4,"Mon,Tue,Wed,Sat","Mon,Tue,Wed,Sat",0.5,0.5,1409.3676225526197,1409.3676225526197,6.0,6.0
0.75,0.1,GLS,30519,2084,17,17,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Thu",0.5,0.5,2391.5196905758976,2391.5196905758976,12.0,12.0
0.75,0.1,GLS,30539,1310,22,22,4,4,"Mon,Tue,Fri,Sat","Mon,Tue,Fri,Sat",0.5,0.5,1546.436688322411,1546.436688322411,8.0,8.0
0.75,0.1,GLS,30559,2040,10,7,3,3,"Tue,Wed,Fri","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,1853.1571303956553,1848.9488851376045,11.0,12.0
0.75,0.1,GLS,30625,1185,4,4,3,3,"Mon,Tue,Fri","Mon,Tue,Fri",0.6666666666666666,0.6666666666666666,1035.5536191960152,1035.5536191960152,6.0,6.0
0.75,0.1,GLS,30627,774,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,884.4302508633846,884.4302508633846,6.0,6.0
0.75,0.1,GLS,30629,1080,3,3,3,3,"Mon,Tue,Thu","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,1048.3861859024466,1048.3861859024466,6.0,6.0
0.75,0.1,GLS,30655,1383,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,922.5402524784615,922.5402524784615,9.0,9.0
0.75,0.1,GLS,30657,1325,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,994.8145930574385,994.8145930574385,8.0,8.0
0.75,0.1,GLS,30659,1138,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,1185.2416078061212,1185.2416078061212,6.0,6.0
0.75,0.1,GLS,30823,1687,1,2,2,2,"Tue,Fri","Wed,Sat",1.0,1.0,1398.3204426603097,1403.4575191025262,11.0,12.0
0.75,0.1,GLS,30826,1480,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1466.3585175091248,1466.3585175091248,10.0,10.0
0.75,0.1,GLS,30827,1331,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1119.2441003446793,1119.2441003446793,8.0,8.0
0.75,0.1,GLS,30851,1137,28,28,4,4,"Tue,Wed,Thu,Sat","Tue,Wed,Thu,Sat",0.3333333333333333,0.3333333333333333,1390.5779317645033,1390.5779317645033,6.0,6.0
0.75,0.1,GLS,30853,1083,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,1193.1084050732782,1193.1084050732782,6.0,6.0
0.75,0.1,GLS,30855,5111,34,34,5,5,"Mon,Tue,Wed,Fri,Sat","Mon,Tue,Wed,Fri,Sat",0.16666666666666666,0.16666666666666666,6849.770899221265,6849.770899221265,24.0,24.0
0.75,0.1,GLS,30880,2630,26,26,4,4,"Mon,Thu,Fri,Sat","Mon,Thu,Fri,Sat",0.5,0.5,2780.997470469397,2780.997470469397,13.0,13.0
0.75,0.1,GLS,30890,2471,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,2319.943170693008,2319.943170693008,14.0,14.0
0.75,0.1,GLS,30900,2487,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,3671.672852388899,3671.672852388899,13.0,13.0
0.75,0.1,GLS,30916,2276,7,7,3,3,"Mon,Wed,Sat","Mon,Wed,Sat",0.6666666666666666,0.6666666666666666,2555.125949528767,2555.125949528767,12.0,12.0
0.75,0.1,GLS,30926,2421,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2024.822377535172,2024.822377535172,12.0,12.0
0.75,0.1,GLS,30938,1873,0,2,2,2,"Mon,Thu","Wed,Sat",1.0,1.0,1839.7415058402626,1762.9598941963936,11.0,12.0
0.75,0.1,GLS,30952,1710,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1276.4684993151682,1276.4684993151682,11.0,11.0
0.75,0.1,GLS,30966,1619,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1077.8146003057518,1077.8146003057518,11.0,11.0
0.75,0.1,GLS,30974,1120,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,1428.1677824324472,1428.1677824324472,6.0,6.0
0.75,0.1,GLS,30982,1154,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,1920.7714875723118,1920.7714875723118,6.0,6.0
0.75,0.1,GLS,30989,1172,2,0,2,2,"Wed,Sat","Mon,Thu",1.0,1.0,1102.0495166536596,1267.987245473539,7.0,7.0
0.75,0.1,GLS,31275,3227,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,3286.494843893122,3286.494843893122,17.0,17.0
0.75,0.1,GLS,31303,2208,3,3,3,3,"Mon,Tue,Thu","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,2803.8322480902225,2803.8322480902225,12.0,12.0
0.75,0.1,GLS,31311,1483,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1712.6076671949681,1712.6076671949681,10.0,10.0
0.75,0.1,GLS,31319,1985,17,19,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Sat",0.5,0.5,3036.306939108048,2996.1992884601514,11.0,12.0
0.75,0.1,GLS,31515,3284,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,2786.437635895547,2786.437635895547,17.0,17.0
0.75,0.1,GLS,31535,3227,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,3637.9228430327003,3637.9228430327003,17.0,17.0
0.75,0.1,GLS,31832,2069,20,20,4,4,"Mon,Tue,Thu,Fri","Mon,Tue,Thu,Fri",0.3333333333333333,0.3333333333333333,3409.452694570879,3409.452694570879,12.0,12.0
0.75,0.1,Hermes,30159,4412,17,17,4,4,"Mon,Tue,Wed,Thu","Mon,Tue,Wed,Thu",0.5,0.5,4392.357617391137,4392.357617391137,22.0,22.0
0.75,0.1,Hermes,30161,2187,10,10,3,3,"Tue,Wed,Fri","Tue,Wed,Fri",0.6666666666666666,0.6666666666666666,1611.5744286671215,1611.5744286671215,12.0,12.0
0.75,0.1,Hermes,30163,2318,32,32,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Fri",0.16666666666666666,0.16666666666666666,2629.2579563124214,2629.2579563124214,12.0,12.0
0.75,0.1,Hermes,30165,1888,27,19,4,4,"Tue,Wed,Thu,Fri","Mon,Tue,Wed,Sat",0.5,0.5,2108.9800963616335,2114.49700767413,11.0,12.0
0.75,0.1,Hermes,30167,2918,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,2174.1864989407723,2174.1864989407723,16.0,16.0
0.75,0.1,Hermes,30173,1982,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1128.0114531426495,1128.0114531426495,12.0,12.0
0.75,0.1,Hermes,30177,1604,5,5,3,3,"Mon,Wed,Thu","Mon,Wed,Thu",0.6666666666666666,0.6666666666666666,1609.0831325063982,1609.0831325063982,11.0,11.0
0.75,0.1,Hermes,30179,1492,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,847.7600379043881,847.7600379043881,10.0,10.0
0.75,0.1,Hermes,30419,3791,36,36,5,5,"Mon,Wed,Thu,Fri,Sat","Mon,Wed,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,4471.768743851431,4471.768743851431,19.0,19.0
0.75,0.1,Hermes,30449,2752,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,2043.9281365835889,2043.9281365835889,15.0,15.0
0.75,0.1,Hermes,30453,1923,0,2,2,2,"Mon,Thu","Wed,Sat",1.0,1.0,1157.4842904134293,1149.0063207544185,11.0,12.0
0.75,0.1,Hermes,30455,1769,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,1607.8975739500474,1607.8975739500474,11.0,11.0
0.75,0.1,Hermes,30457,1718,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1019.0414937129024,1019.0414937129024,11.0,11.0
0.75,0.1,Hermes,30459,1718,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1010.4790193631375,1010.4790193631375,11.0,11.0
0.75,0.1,Hermes,30519,2920,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1625.3630010065644,1625.3630010065644,16.0,16.0
0.75,0.1,Hermes,30539,1846,5,5,3,3,"Mon,Wed,Thu","Mon,Wed,Thu",0.6666666666666666,0.6666666666666666,1956.1446689162492,1956.1446689162492,11.0,11.0
0.75,0.1,Hermes,30559,2928,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1876.2460048222065,1876.2460048222065,17.0,17.0
0.75,0.1,Hermes,30625,1721,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,970.6870201190609,970.6870201190609,11.0,11.0
0.75,0.1,Hermes,30627,1110,27,27,4,4,"Tue,Wed,Thu,Fri","Tue,Wed,Thu,Fri",0.5,0.5,1336.7747648395498,1336.7747648395498,6.0,6.0
0.75,0.1,Hermes,30629,1544,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,946.9783943382547,946.9783943382547,11.0,11.0
0.75,0.1,Hermes,30655,1982,6,6,3,3,"Mon,Wed,Fri","Mon,Wed,Fri",0.5,0.5,1724.4357900812997,1724.4357900812997,12.0,12.0
0.75,0.1,Hermes,30657,1834,15,15,3,3,"Wed,Thu,Sat","Wed,Thu,Sat",0.6666666666666666,0.6666666666666666,1550.2482249064024,1550.2482249064024,11.0,11.0
0.75,0.1,Hermes,30659,1587,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,933.224104955804,933.224104955804,11.0,11.0
0.75,0.1,Hermes,30823,2384,3,3,3,3,"Mon,Tue,Thu","Mon,Tue,Thu",0.6666666666666666,0.6666666666666666,1901.819621497113,1901.819621497113,12.0,12.0
0.75,0.1,Hermes,30826,2156,32,32,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Fri",0.16666666666666666,0.16666666666666666,3506.4389114965898,3506.4389114965898,12.0,12.0
0.75,0.1,Hermes,30827,1865,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1128.0214285606573,1128.0214285606573,12.0,12.0
0.75,0.1,Hermes,30851,1650,5,5,3,3,"Mon,Wed,Thu","Mon,Wed,Thu",0.6666666666666666,0.6666666666666666,1539.0287636336698,1539.0287636336698,11.0,11.0
0.75,0.1,Hermes,30853,1477,19,19,4,4,"Mon,Tue,Wed,Sat","Mon,Tue,Wed,Sat",0.5,0.5,1703.100996035154,1703.100996035154,9.0,9.0
0.75,0.1,Hermes,30855,7102,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,8658.56494813409,8658.56494813409,34.0,34.0
0.75,0.1,Hermes,30880,3668,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,2350.3308753489528,2350.3308753489528,17.0,17.0
0.75,0.1,Hermes,30890,3618,10,10,3,3,"Tue,Wed,Fri","Tue,Wed,Fri",0.6666666666666666,0.6666666666666666,3932.329029094203,3932.329029094203,19.0,19.0
0.75,0.1,Hermes,30900,3644,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,6170.022697062309,6170.022697062309,18.0,18.0
0.75,0.1,Hermes,30916,3232,12,12,3,3,"Tue,Thu,Fri","Tue,Thu,Fri",0.6666666666666666,0.6666666666666666,2980.004332005068,2980.004332005068,17.0,17.0
0.75,0.1,Hermes,30926,3537,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,5981.497888198291,5981.497888198291,17.0,17.0
0.75,0.1,Hermes,30938,2656,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,6007.684029332934,6007.684029332934,15.0,15.0
0.75,0.1,Hermes,30952,2488,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1834.8621353393564,1834.8621353393564,14.0,14.0
0.75,0.1,Hermes,30966,2313,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1547.048730752025,1547.048730752025,12.0,12.0
0.75,0.1,Hermes,30974,1616,0,0,2,2,"Mon,Thu","Mon,Thu",1.0,1.0,1556.6180177161702,1556.6180177161702,11.0,11.0
0.75,0.1,Hermes,30982,1680,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,1406.7686208843443,1406.7686208843443,11.0,11.0
0.75,0.1,Hermes,30989,1681,1,1,2,2,"Tue,Fri","Tue,Fri",1.0,1.0,1444.7456236011844,1444.7456236011844,11.0,11.0
0.75,0.1,Hermes,31275,4698,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,7869.450835205495,7869.450835205495,24.0,24.0
0.75,0.1,Hermes,31303,3161,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,5724.807996852187,5724.807996852187,17.0,17.0
0.75,0.1,Hermes,31311,2196,4,4,3,3,"Mon,Tue,Fri","Mon,Tue,Fri",0.6666666666666666,0.6666666666666666,2951.698863725294,2951.698863725294,13.0,13.0
0.75,0.1,Hermes,31319,2907,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,2059.4209737972815,2059.4209737972815,16.0,16.0
0.75,0.1,Hermes,31515,4758,14,14,3,3,"Tue,Fri,Sat","Tue,Fri,Sat",0.6666666666666666,0.6666666666666666,4299.708851493181,4299.708851493181,23.0,23.0
0.75,0.1,Hermes,31535,4780,35,35,5,5,"Mon,Tue,Thu,Fri,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,9596.205888070866,9596.205888070866,24.0,24.0
0.75,0.1,Hermes,31832,3015,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,2598.545378078625,2598.545378078625,17.0,17.0
0.75,0.1,UPS,30159,11805,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,14124.871351764605,14124.871351764605,55.0,55.0
0.75,0.1,UPS,30161,4726,33,35,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Thu,Fri,Sat",0.16666666666666666,0.16666666666666666,5158.983480989257,5163.541225850106,24.0,24.0
0.75,0.1,UPS,30163,5283,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,6504.720392897118,6504.720392897118,25.0,25.0
0.75,0.1,UPS,30165,2701,38,38,6,6,"Mon,Tue,Wed,Thu,Fri,Sat","Mon,Tue,Wed,Thu,Fri,Sat",0.0,0.0,3773.2492250252108,3773.2492250252108,15.0,15.0
0.75,0.1,UPS,30167,4551,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,5199.629472120909,5199.629472120909,22.0,22.0
0.75,0.1,UPS,30419,2053,32,33,5,5,"Mon,Tue,Wed,Thu,Fri","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,2997.307250047392,3001.0878635006047,11.0,11.0
0.75,0.1,UPS,30449,4685,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,5916.002925087857,5916.002925087857,24.0,24.0
0.75,0.1,UPS,30453,1821,18,19,4,4,"Mon,Tue,Wed,Fri","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,2393.455852107907,2379.827608895418,10.0,10.0
0.75,0.1,UPS,30455,812,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,1032.90591317624,1032.90591317624,6.0,6.0
0.75,0.1,UPS,30457,1021,9,9,3,3,"Mon,Thu,Sat","Mon,Thu,Sat",0.6666666666666666,0.6666666666666666,1287.54916227311,1287.54916227311,7.0,7.0
0.75,0.1,UPS,30519,3064,23,19,4,4,"Mon,Wed,Thu,Fri","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,3682.905994074493,3834.64079218158,16.0,17.0
0.75,0.1,UPS,30539,2701,2,2,2,2,"Wed,Sat","Wed,Sat",1.0,1.0,2027.2829366364163,2027.2829366364163,15.0,15.0
0.75,0.1,UPS,30559,3087,18,19,4,4,"Mon,Tue,Wed,Fri","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,3785.619778391393,3775.36079559632,16.0,17.0
0.75,0.1,UPS,30625,2727,26,21,4,4,"Mon,Thu,Fri,Sat","Mon,Tue,Thu,Sat",0.5,0.3333333333333333,2879.2193771477146,3349.7820422995915,14.0,16.0
0.75,0.1,UPS,30655,1218,31,19,4,4,"Wed,Thu,Fri,Sat","Mon,Tue,Wed,Sat",0.5,0.5,1471.735999070741,1723.0798046368232,7.0,8.0
0.75,0.1,UPS,30657,3745,34,34,5,5,"Mon,Tue,Wed,Fri,Sat","Mon,Tue,Wed,Fri,Sat",0.16666666666666666,0.16666666666666666,4027.0555795837245,4027.0555795837245,18.0,18.0
0.75,0.1,UPS,30659,2385,33,33,5,5,"Mon,Tue,Wed,Thu,Sat","Mon,Tue,Wed,Thu,Sat",0.16666666666666666,0.16666666666666666,3131.686169567847,3131.686169567847,12.0,12.0
0.75,0.1,UPS,30823,1337,13,13,3,3,"Tue,Thu,Sat","Tue,Thu,Sat",0.5,0.5,1568.1001258305303,1568.1001258305303,8.0,8.0
0.75,0.1,UPS,30826,1105,21,19,4,4,"Mon,Tue,Thu,Sat","Mon,Tue,Wed,Sat",0.3333333333333333,0.5,1665.560167160331,1708.815481758079,7.0,7.0
