penalty,share_willing,provider,hub,day,fleet_before,fleet_after
0.0,0.2,Amazon,Amazon Logistics HAJ8 in Garbsen,4,170.0,169.0
0.0,0.2,Amazon,Amazon Logistics HAJ8 in Garbsen,5,139.0,150.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,0,92.0,93.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,1,91.0,93.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,2,106.0,102.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,3,101.0,102.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,4,92.0,86.0
0.0,0.2,DPD,DPD Paketzentrum in Lehrte,5,76.0,86.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,78.0,82.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,78.0,85.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,99.0,89.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,95.0,90.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,75.0,90.0
0.0,0.2,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,89.0,82.0
0.0,0.2,GLS,GLS in Hannover Laatzen,0,79.0,79.0
0.0,0.2,GLS,GLS in Hannover Laatzen,1,79.0,82.0
0.0,0.2,GLS,GLS in Hannover Laatzen,2,91.0,87.0
0.0,0.2,GLS,GLS in Hannover Laatzen,3,89.0,87.0
0.0,0.2,GLS,GLS in Hannover Laatzen,4,78.0,77.0
0.0,0.2,GLS,GLS in Hannover Laatzen,5,64.0,77.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,0,111.0,111.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,1,117.0,117.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,2,125.0,123.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,3,120.0,122.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,4,106.0,106.0
0.0,0.2,Hermes,Hermes LC Hannover Langenhagen,5,79.0,95.0
0.0,0.2,UPS,UPS Depot Hannover,0,101.0,99.0
0.0,0.2,UPS,UPS Depot Hannover,1,96.0,100.0
0.0,0.2,UPS,UPS Depot Hannover,2,130.0,105.0
0.0,0.2,UPS,UPS Depot Hannover,3,102.0,107.0
0.0,0.2,UPS,UPS Depot Hannover,4,97.0,106.0
0.0,0.2,UPS,UPS Depot Hannover,5,83.0,99.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,34.0,27.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,24.0,27.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,24.0,28.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,33.0,27.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,18.0,18.0
0.0,0.3,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,14.0,22.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",0,10.0,10.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",1,11.0,11.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",2,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",3,12.0,12.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",4,10.0,10.0
0.0,0.3,DHL,"Deutsche Post, Bantorf",5,8.0,8.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",0,40.0,44.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",1,41.0,48.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",2,63.0,49.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",3,49.0,46.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",4,41.0,44.0
0.0,0.3,DHL,"Deutsche Post, Bissendorf",5,32.0,36.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",0,7.0,7.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",1,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",2,9.0,9.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",3,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",4,9.0,9.0
0.0,0.3,DHL,"Deutsche Post, Burgdorf",5,5.0,5.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",0,12.0,12.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",1,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",2,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",3,16.0,16.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",4,10.0,10.0
0.0,0.3,DHL,"Deutsche Post, Garbsen",5,12.0,12.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",0,14.0,14.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",1,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",0,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",4,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Neustadt",5,10.0,10.0
0.0,0.3,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.0,0.3,DHL,"Deutsche Post, Springe",1,9.0,9.0
0.0,0.3,DHL,"Deutsche Post, Springe",2,8.0,8.0
0.0,0.3,DHL,"Deutsche Post, Springe",3,8.0,8.0
0.0,0.3,DHL,"Deutsche Post, Springe",4,13.0,13.0
0.0,0.3,DHL,"Deutsche Post, Springe",5,7.0,7.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",0,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.0,0.3,DHL,"Deutsche Post, Wunstorf",5,11.0,11.0
0.0,0.3,DHL,Dummy Seelze,0,17.0,17.0
0.0,0.3,DHL,Dummy Seelze,1,15.0,15.0
0.0,0.3,DHL,Dummy Seelze,2,16.0,16.0
0.0,0.3,DHL,Dummy Seelze,3,28.0,28.0
0.0,0.3,DHL,Dummy Seelze,4,17.0,17.0
0.0,0.3,DHL,Dummy Seelze,5,13.0,13.0
0.0,0.3,DHL,Dummy Sehnde,0,9.0,9.0
0.0,0.3,DHL,Dummy Sehnde,1,9.0,9.0
0.0,0.3,DHL,Dummy Sehnde,2,10.0,10.0
0.0,0.3,DHL,Dummy Sehnde,3,9.0,9.0
0.0,0.3,DHL,Dummy Sehnde,4,8.0,8.0
0.0,0.3,DHL,Dummy Sehnde,5,6.0,6.0
0.0,0.3,DHL,Dummy Uetze,0,5.0,5.0
0.0,0.3,DHL,Dummy Uetze,1,8.0,8.0
0.0,0.3,DHL,Dummy Uetze,2,7.0,7.0
0.0,0.3,DHL,Dummy Uetze,3,8.0,8.0
0.0,0.3,DHL,Dummy Uetze,4,6.0,6.0
0.0,0.3,DHL,Dummy Uetze,5,5.0,5.0
0.0,0.3,DHL,Dummy Wennigsen,0,10.0,10.0
0.0,0.3,DHL,Dummy Wennigsen,1,13.0,13.0
0.0,0.3,DHL,Dummy Wennigsen,2,12.0,12.0
0.0,0.3,DHL,Dummy Wennigsen,3,10.0,10.0
0.0,0.3,DHL,Dummy Wennigsen,4,12.0,12.0
0.0,0.3,DHL,Dummy Wennigsen,5,6.0,6.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,0,37.0,36.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,1,53.0,45.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,2,40.0,49.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,3,41.0,42.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,4,50.0,42.0
0.0,0.3,DHL,Paketzentrum / Zustellbasis Anderten,5,25.0,34.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,0,103.0,98.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,1,101.0,107.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,2,124.0,110.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,3,114.0,109.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,4,99.0,99.0
0.0,0.3,DHL,Zustellbasis Hannover am Güterbahnhof,5,69.0,93.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,0,55.0,56.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,1,59.0,56.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,2,57.0,61.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,3,68.0,63.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,4,56.0,53.0
0.0,0.3,DHL,Zustellbasis Hannover-Süd,5,42.0,48.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,0,183.0,184.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,1,194.0,197.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,2,211.0,208.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,3,208.0,207.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,4,173.0,165.0
0.0,0.3,Amazon,Amazon Logistics HAJ8 in Garbsen,5,137.0,165.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,0,88.0,87.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,1,94.0,97.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,2,101.0,98.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,3,100.0,98.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,4,90.0,89.0
0.0,0.3,DPD,DPD Paketzentrum in Lehrte,5,76.0,87.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,99.0,86.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,73.0,87.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,76.0,90.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,131.0,91.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,74.0,91.0
0.0,0.3,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,72.0,87.0
0.0,0.3,GLS,GLS in Hannover Laatzen,0,76.0,76.0
0.0,0.3,GLS,GLS in Hannover Laatzen,1,81.0,82.0
0.0,0.3,GLS,GLS in Hannover Laatzen,2,89.0,87.0
0.0,0.3,GLS,GLS in Hannover Laatzen,3,89.0,87.0
0.0,0.3,GLS,GLS in Hannover Laatzen,4,81.0,77.0
0.0,0.3,GLS,GLS in Hannover Laatzen,5,61.0,76.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,0,103.0,105.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,1,115.0,114.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,2,126.0,123.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,3,120.0,120.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,4,106.0,102.0
0.0,0.3,Hermes,Hermes LC Hannover Langenhagen,5,86.0,102.0
0.0,0.3,UPS,UPS Depot Hannover,0,93.0,97.0
0.0,0.3,UPS,UPS Depot Hannover,1,92.0,98.0
0.0,0.3,UPS,UPS Depot Hannover,2,117.0,109.0
0.0,0.3,UPS,UPS Depot Hannover,3,108.0,109.0
0.0,0.3,UPS,UPS Depot Hannover,4,106.0,109.0
0.0,0.3,UPS,UPS Depot Hannover,5,103.0,98.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,17.0,20.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,34.0,31.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,19.0,23.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,35.0,32.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,16.0,19.0
0.0,0.4,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,25.0,23.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",0,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",1,11.0,11.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",2,13.0,13.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",3,12.0,12.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",4,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Bantorf",5,8.0,8.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",0,43.0,44.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",1,49.0,44.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",2,46.0,43.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",3,36.0,40.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",4,64.0,54.0
0.0,0.4,DHL,"Deutsche Post, Bissendorf",5,26.0,42.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",0,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",1,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",2,8.0,8.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",3,14.0,14.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",4,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Burgdorf",5,7.0,7.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",0,12.0,12.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",1,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",2,19.0,19.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",3,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",4,16.0,16.0
0.0,0.4,DHL,"Deutsche Post, Garbsen",5,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",0,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",1,19.0,19.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.0,0.4,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",0,13.0,13.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",4,13.0,13.0
0.0,0.4,DHL,"Deutsche Post, Neustadt",5,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Springe",1,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Springe",2,11.0,11.0
0.0,0.4,DHL,"Deutsche Post, Springe",3,10.0,10.0
0.0,0.4,DHL,"Deutsche Post, Springe",4,6.0,6.0
0.0,0.4,DHL,"Deutsche Post, Springe",5,9.0,9.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",0,15.0,15.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.0,0.4,DHL,"Deutsche Post, Wunstorf",5,11.0,11.0
0.0,0.4,DHL,Dummy Seelze,0,17.0,17.0
0.0,0.4,DHL,Dummy Seelze,1,19.0,19.0
0.0,0.4,DHL,Dummy Seelze,2,14.0,14.0
0.0,0.4,DHL,Dummy Seelze,3,14.0,14.0
0.0,0.4,DHL,Dummy Seelze,4,29.0,29.0
0.0,0.4,DHL,Dummy Seelze,5,13.0,13.0
0.0,0.4,DHL,Dummy Sehnde,0,6.0,6.0
0.0,0.4,DHL,Dummy Sehnde,1,11.0,11.0
0.0,0.4,DHL,Dummy Sehnde,2,10.0,10.0
0.0,0.4,DHL,Dummy Sehnde,3,9.0,9.0
0.0,0.4,DHL,Dummy Sehnde,4,8.0,8.0
0.0,0.4,DHL,Dummy Sehnde,5,6.0,6.0
0.0,0.4,DHL,Dummy Uetze,0,8.0,8.0
0.0,0.4,DHL,Dummy Uetze,1,7.0,7.0
0.0,0.4,DHL,Dummy Uetze,2,7.0,7.0
0.0,0.4,DHL,Dummy Uetze,3,8.0,8.0
0.0,0.4,DHL,Dummy Uetze,4,6.0,6.0
0.0,0.4,DHL,Dummy Uetze,5,3.0,3.0
0.0,0.4,DHL,Dummy Wennigsen,0,7.0,7.0
0.0,0.4,DHL,Dummy Wennigsen,1,8.0,8.0
0.0,0.4,DHL,Dummy Wennigsen,2,19.0,19.0
0.0,0.4,DHL,Dummy Wennigsen,3,8.0,8.0
0.0,0.4,DHL,Dummy Wennigsen,4,7.0,7.0
0.0,0.4,DHL,Dummy Wennigsen,5,14.0,14.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,0,35.0,38.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,1,41.0,40.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,2,60.0,51.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,3,33.0,44.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,4,33.0,35.0
0.0,0.4,DHL,Paketzentrum / Zustellbasis Anderten,5,42.0,37.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,0,105.0,100.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,1,107.0,108.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,2,113.0,109.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,3,111.0,108.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,4,97.0,94.0
0.0,0.4,DHL,Zustellbasis Hannover am Güterbahnhof,5,75.0,91.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,0,68.0,55.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,1,47.0,54.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,2,69.0,62.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,3,66.0,66.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,4,47.0,54.0
0.0,0.4,DHL,Zustellbasis Hannover-Süd,5,40.0,49.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,0,179.0,184.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,1,194.0,197.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,2,210.0,198.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,3,201.0,198.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,4,174.0,172.0
0.0,0.4,Amazon,Amazon Logistics HAJ8 in Garbsen,5,139.0,172.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,0,93.0,87.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,1,95.0,98.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,2,98.0,98.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,3,95.0,98.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,4,99.0,87.0
0.0,0.4,DPD,DPD Paketzentrum in Lehrte,5,69.0,87.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,65.0,85.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,101.0,85.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,99.0,94.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,77.0,95.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,112.0,94.0
0.0,0.4,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,83.0,86.0
0.0,0.4,GLS,GLS in Hannover Laatzen,0,82.0,79.0
0.0,0.4,GLS,GLS in Hannover Laatzen,1,80.0,85.0
0.0,0.4,GLS,GLS in Hannover Laatzen,2,82.0,86.0
0.0,0.4,GLS,GLS in Hannover Laatzen,3,95.0,85.0
0.0,0.4,GLS,GLS in Hannover Laatzen,4,75.0,78.0
0.0,0.4,GLS,GLS in Hannover Laatzen,5,62.0,78.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,0,103.0,107.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,1,106.0,105.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,2,122.0,118.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,3,113.0,118.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,4,103.0,100.0
0.0,0.4,Hermes,Hermes LC Hannover Langenhagen,5,81.0,100.0
0.0,0.4,UPS,UPS Depot Hannover,0,134.0,98.0
0.0,0.4,UPS,UPS Depot Hannover,1,75.0,111.0
0.0,0.4,UPS,UPS Depot Hannover,2,97.0,111.0
0.0,0.4,UPS,UPS Depot Hannover,3,172.0,111.0
0.0,0.4,UPS,UPS Depot Hannover,4,67.0,109.0
0.0,0.4,UPS,UPS Depot Hannover,5,86.0,97.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,32.0,20.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,14.0,32.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,17.0,20.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,49.0,22.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,19.0,31.0
0.0,0.5,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,15.0,22.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",0,17.0,6.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",1,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",2,7.0,22.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",3,22.0,7.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",4,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Bantorf",5,4.0,17.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",0,46.0,46.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",1,35.0,47.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",2,55.0,49.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",3,64.0,41.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",4,33.0,45.0
0.0,0.5,DHL,"Deutsche Post, Bissendorf",5,33.0,39.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",0,10.0,10.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",1,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",2,16.0,16.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",3,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",4,5.0,5.0
0.0,0.5,DHL,"Deutsche Post, Burgdorf",5,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",0,12.0,12.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",1,8.0,8.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",2,20.0,20.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",3,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",4,8.0,8.0
0.0,0.5,DHL,"Deutsche Post, Garbsen",5,14.0,14.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",0,8.0,8.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",1,20.0,20.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.0,0.5,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",0,17.0,17.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",4,13.0,13.0
0.0,0.5,DHL,"Deutsche Post, Neustadt",5,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.0,0.5,DHL,"Deutsche Post, Springe",1,9.0,9.0
0.0,0.5,DHL,"Deutsche Post, Springe",2,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Springe",3,6.0,6.0
0.0,0.5,DHL,"Deutsche Post, Springe",4,17.0,17.0
0.0,0.5,DHL,"Deutsche Post, Springe",5,7.0,7.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",0,19.0,19.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.0,0.5,DHL,"Deutsche Post, Wunstorf",5,6.0,6.0
0.0,0.5,DHL,Dummy Seelze,0,13.0,17.0
0.0,0.5,DHL,Dummy Seelze,1,23.0,14.0
0.0,0.5,DHL,Dummy Seelze,2,12.0,21.0
0.0,0.5,DHL,Dummy Seelze,3,12.0,12.0
0.0,0.5,DHL,Dummy Seelze,4,32.0,19.0
0.0,0.5,DHL,Dummy Seelze,5,13.0,22.0
0.0,0.5,DHL,Dummy Sehnde,0,5.0,5.0
0.0,0.5,DHL,Dummy Sehnde,1,12.0,12.0
0.0,0.5,DHL,Dummy Sehnde,2,10.0,10.0
0.0,0.5,DHL,Dummy Sehnde,3,9.0,9.0
0.0,0.5,DHL,Dummy Sehnde,4,8.0,8.0
0.0,0.5,DHL,Dummy Sehnde,5,6.0,6.0
0.0,0.5,DHL,Dummy Uetze,0,7.0,7.0
0.0,0.5,DHL,Dummy Uetze,1,7.0,7.0
0.0,0.5,DHL,Dummy Uetze,2,7.0,7.0
0.0,0.5,DHL,Dummy Uetze,3,8.0,8.0
0.0,0.5,DHL,Dummy Uetze,4,6.0,6.0
0.0,0.5,DHL,Dummy Uetze,5,5.0,5.0
0.0,0.5,DHL,Dummy Wennigsen,0,17.0,17.0
0.0,0.5,DHL,Dummy Wennigsen,1,7.0,7.0
0.0,0.5,DHL,Dummy Wennigsen,2,16.0,16.0
