penalty,share_willing,provider,plz,schedule_idx_system_smoothed,schedule_size_system_smoothed,weekdays_system_smoothed,avg_wait_d_system_smoothed,dd_cost_system_smoothed
0.75,0.7,GLS,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,3486.182323664188
0.75,0.7,GLS,30173,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,1723.4806645951585
0.75,0.7,GLS,30179,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,2012.9451781141183
0.75,0.7,GLS,30419,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3899.644997357468
0.75,0.7,GLS,30449,19,4,"Mon,Tue,Wed,Sat",0.5,2534.7386812189634
0.75,0.7,GLS,30453,6,3,"Mon,Wed,Fri",0.5,1785.5654791228665
0.75,0.7,GLS,30455,9,3,"Mon,Thu,Sat",0.6666666666666666,1823.5924672934216
0.75,0.7,GLS,30457,7,3,"Mon,Wed,Sat",0.6666666666666666,1478.7485420782882
0.75,0.7,GLS,30459,7,3,"Mon,Wed,Sat",0.6666666666666666,1456.07020212595
0.75,0.7,GLS,30519,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,3037.1431597469077
0.75,0.7,GLS,30539,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,2040.6703568389332
0.75,0.7,GLS,30559,32,5,"Mon,Tue,Wed,Thu,Fri",0.1666666666666666,3294.2110070567783
0.75,0.7,GLS,30625,5,3,"Mon,Wed,Thu",0.6666666666666666,1479.7950824676786
0.75,0.7,GLS,30627,19,4,"Mon,Tue,Wed,Sat",0.5,1416.625874305375
0.75,0.7,GLS,30629,2,2,"Wed,Sat",1.0,1168.5610954007147
0.75,0.7,GLS,30655,19,4,"Mon,Tue,Wed,Sat",0.5,2485.2490524483237
0.75,0.7,GLS,30657,19,4,"Mon,Tue,Wed,Sat",0.5,2350.7643402206504
0.75,0.7,GLS,30659,11,3,"Tue,Wed,Sat",0.6666666666666666,1564.7066443033914
0.75,0.7,GLS,30823,4,3,"Mon,Tue,Fri",0.6666666666666666,2529.405333437382
0.75,0.7,GLS,30826,7,3,"Mon,Wed,Sat",0.6666666666666666,2895.168593085756
0.75,0.7,GLS,30827,13,3,"Tue,Thu,Sat",0.5,2072.693733481865
0.75,0.7,GLS,30851,19,4,"Mon,Tue,Wed,Sat",0.5,1612.4157886640928
0.75,0.7,GLS,30853,1,2,"Tue,Fri",1.0,1293.4008882865537
0.75,0.7,GLS,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8370.230959567252
0.75,0.7,GLS,30880,23,4,"Mon,Wed,Thu,Fri",0.3333333333333333,3409.7439458989697
0.75,0.7,GLS,30890,9,3,"Mon,Thu,Sat",0.6666666666666666,4039.332112491712
0.75,0.7,GLS,30900,0,2,"Mon,Thu",1.0,3746.136208868797
0.75,0.7,GLS,30916,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,3874.52022415874
0.75,0.7,GLS,30926,6,3,"Mon,Wed,Fri",0.5,3803.2213165842113
0.75,0.7,GLS,30938,13,3,"Tue,Thu,Sat",0.5,3355.25628996702
0.75,0.7,GLS,30952,1,2,"Tue,Fri",1.0,1897.901520347768
0.75,0.7,GLS,30966,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,2408.349322346731
0.75,0.7,GLS,30974,1,2,"Tue,Fri",1.0,1586.5785665665671
0.75,0.7,GLS,30982,7,3,"Mon,Wed,Sat",0.6666666666666666,1624.497017298538
0.75,0.7,GLS,30989,13,3,"Tue,Thu,Sat",0.5,2037.148482347463
0.75,0.7,GLS,31275,6,3,"Mon,Wed,Fri",0.5,4676.288046076409
0.75,0.7,GLS,31303,1,2,"Tue,Fri",1.0,2971.587806642196
0.75,0.7,GLS,31311,1,2,"Tue,Fri",1.0,2401.379125505748
0.75,0.7,GLS,31319,13,3,"Tue,Thu,Sat",0.5,2856.54988164241
0.75,0.7,GLS,31515,14,3,"Tue,Fri,Sat",0.6666666666666666,5221.257821453886
0.75,0.7,GLS,31535,0,2,"Mon,Thu",1.0,5568.004599724503
0.75,0.7,GLS,31832,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,4721.146852571847
0.75,0.7,Hermes,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6103.311963748475
0.75,0.7,Hermes,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,3205.3444612983394
0.75,0.7,Hermes,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,3151.45637345559
0.75,0.7,Hermes,30165,19,4,"Mon,Tue,Wed,Sat",0.5,2350.6545556786014
0.75,0.7,Hermes,30167,30,4,"Tue,Thu,Fri,Sat",0.3333333333333333,3196.593061161373
0.75,0.7,Hermes,30173,13,3,"Tue,Thu,Sat",0.5,2194.0713081014937
0.75,0.7,Hermes,30177,26,4,"Mon,Thu,Fri,Sat",0.5,2374.778664816469
0.75,0.7,Hermes,30179,22,4,"Mon,Tue,Fri,Sat",0.5,2148.645325843809
0.75,0.7,Hermes,30419,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,4935.11469846
0.75,0.7,Hermes,30449,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,3680.340991835084
0.75,0.7,Hermes,30453,19,4,"Mon,Tue,Wed,Sat",0.5,2570.226836026181
0.75,0.7,Hermes,30455,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2627.9018669244306
0.75,0.7,Hermes,30457,19,4,"Mon,Tue,Wed,Sat",0.5,2674.354347406731
0.75,0.7,Hermes,30459,9,3,"Mon,Thu,Sat",0.6666666666666666,2280.8074264572024
0.75,0.7,Hermes,30519,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,4499.70307555908
0.75,0.7,Hermes,30539,13,3,"Tue,Thu,Sat",0.5,2490.6988961762163
0.75,0.7,Hermes,30559,22,4,"Mon,Tue,Fri,Sat",0.5,4313.048127954317
0.75,0.7,Hermes,30625,19,4,"Mon,Tue,Wed,Sat",0.5,2579.9845586465635
0.75,0.7,Hermes,30627,19,4,"Mon,Tue,Wed,Sat",0.5,1548.4676734688574
0.75,0.7,Hermes,30629,19,4,"Mon,Tue,Wed,Sat",0.5,2604.5974521632206
0.75,0.7,Hermes,30655,13,3,"Tue,Thu,Sat",0.5,2217.3763009407485
0.75,0.7,Hermes,30657,19,4,"Mon,Tue,Wed,Sat",0.5,2521.318272411053
0.75,0.7,Hermes,30659,16,3,"Wed,Fri,Sat",0.6666666666666666,1785.760477977997
0.75,0.7,Hermes,30823,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,3583.8716517553607
0.75,0.7,Hermes,30826,24,4,"Mon,Wed,Thu,Sat",0.3333333333333333,3253.8673446666107
0.75,0.7,Hermes,30827,22,4,"Mon,Tue,Fri,Sat",0.5,2564.9240023608027
0.75,0.7,Hermes,30851,14,3,"Tue,Fri,Sat",0.6666666666666666,1535.3471830297535
0.75,0.7,Hermes,30853,19,4,"Mon,Tue,Wed,Sat",0.5,2155.477311444908
0.75,0.7,Hermes,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8658.56494813409
0.75,0.7,Hermes,30880,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,5343.104070243784
0.75,0.7,Hermes,30890,7,3,"Mon,Wed,Sat",0.6666666666666666,5050.044999571011
0.75,0.7,Hermes,30900,13,3,"Tue,Thu,Sat",0.5,5198.573404895064
0.75,0.7,Hermes,30916,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,5046.505229456099
0.75,0.7,Hermes,30926,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,5418.149467770661
0.75,0.7,Hermes,30938,13,3,"Tue,Thu,Sat",0.5,3876.652249978472
0.75,0.7,Hermes,30952,6,3,"Mon,Wed,Fri",0.5,3373.3950177744505
0.75,0.7,Hermes,30966,22,4,"Mon,Tue,Fri,Sat",0.5,3731.088037473845
0.75,0.7,Hermes,30974,6,3,"Mon,Wed,Fri",0.5,2793.110351244507
0.75,0.7,Hermes,30982,6,3,"Mon,Wed,Fri",0.5,2900.0335404487564
0.75,0.7,Hermes,30989,7,3,"Mon,Wed,Sat",0.6666666666666666,2657.555939753076
0.75,0.7,Hermes,31275,6,3,"Mon,Wed,Fri",0.5,6351.218297802075
0.75,0.7,Hermes,31303,6,3,"Mon,Wed,Fri",0.5,4614.98323284022
0.75,0.7,Hermes,31311,4,3,"Mon,Tue,Fri",0.6666666666666666,3882.2343306458274
0.75,0.7,Hermes,31319,13,3,"Tue,Thu,Sat",0.5,4329.85885747103
0.75,0.7,Hermes,31515,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,7168.531530815528
0.75,0.7,Hermes,31535,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,9079.455279454824
0.75,0.7,Hermes,31832,6,3,"Mon,Wed,Fri",0.5,5397.233263424152
0.75,0.7,UPS,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14124.871351764605
0.75,0.7,UPS,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5917.055804797465
0.75,0.7,UPS,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6504.720392897118
0.75,0.7,UPS,30165,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,3773.2492250252103
0.75,0.7,UPS,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6006.644999548211
0.75,0.7,UPS,30419,19,4,"Mon,Tue,Wed,Sat",0.5,2849.4162430257857
0.75,0.7,UPS,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6798.755020154903
0.75,0.7,UPS,30453,19,4,"Mon,Tue,Wed,Sat",0.5,2840.4711153592825
0.75,0.7,UPS,30455,11,3,"Tue,Wed,Sat",0.6666666666666666,1484.5022285076336
0.75,0.7,UPS,30457,27,4,"Tue,Wed,Thu,Fri",0.5,1656.8440855767053
0.75,0.7,UPS,30519,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4937.054841641878
0.75,0.7,UPS,30539,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,4412.964507529359
0.75,0.7,UPS,30559,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5027.435680366569
0.75,0.7,UPS,30625,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4315.013444156701
0.75,0.7,UPS,30655,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,1780.4321637453843
0.75,0.7,UPS,30657,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4786.350272484361
0.75,0.7,UPS,30659,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,3366.103706256157
0.75,0.7,UPS,30823,14,3,"Tue,Fri,Sat",0.6666666666666666,1762.0812287485878
0.75,0.7,UPS,30826,19,4,"Mon,Tue,Wed,Sat",0.5,1938.870155420861
0.75,0.7,UPS,30827,19,4,"Mon,Tue,Wed,Sat",0.5,2640.1210744309037
0.75,0.7,UPS,30853,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4885.572256538386
0.75,0.7,UPS,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12372.313669298126
0.75,0.7,UPS,30880,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7164.597554373629
0.75,0.7,UPS,30890,11,3,"Tue,Wed,Sat",0.6666666666666666,3155.7209122756776
0.75,0.7,UPS,30900,13,3,"Tue,Thu,Sat",0.5,3633.38537744258
0.75,0.7,UPS,30916,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6109.051569407693
0.75,0.7,UPS,30926,11,3,"Tue,Wed,Sat",0.6666666666666666,2767.1415376923637
0.75,0.7,UPS,30938,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,5529.0678010735965
0.75,0.7,UPS,30952,6,3,"Mon,Wed,Fri",0.5,2338.4703648228906
0.75,0.7,UPS,30966,6,3,"Mon,Wed,Fri",0.5,2250.2708693495174
0.75,0.7,UPS,30974,7,3,"Mon,Wed,Sat",0.6666666666666666,2180.6666228262065
0.75,0.7,UPS,30982,1,2,"Tue,Fri",1.0,1590.6769921579412
0.75,0.7,UPS,30989,4,3,"Mon,Tue,Fri",0.6666666666666666,2243.741679762261
0.75,0.7,UPS,31275,9,3,"Mon,Thu,Sat",0.6666666666666666,4776.807517411409
0.75,0.7,UPS,31303,13,3,"Tue,Thu,Sat",0.5,3138.775206328612
0.75,0.7,UPS,31311,1,2,"Tue,Fri",1.0,2077.253483275512
0.75,0.7,UPS,31319,6,3,"Mon,Wed,Fri",0.5,2143.613579312906
0.75,0.7,UPS,31515,6,3,"Mon,Wed,Fri",0.5,4944.804711774582
0.75,0.7,UPS,31535,1,2,"Tue,Fri",1.0,4227.592910848509
0.75,0.7,UPS,31832,8,3,"Mon,Thu,Fri",0.6666666666666666,3523.568072733036
0.75,0.8,DHL,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,21973.50194568585
0.75,0.8,DHL,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10909.00812046849
0.75,0.8,DHL,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9914.04927442146
0.75,0.8,DHL,30165,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8565.397376626115
0.75,0.8,DHL,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,13540.33589751315
0.75,0.8,DHL,30169,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5441.748523674446
0.75,0.8,DHL,30173,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8900.020227394843
0.75,0.8,DHL,30177,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6717.193405547422
0.75,0.8,DHL,30179,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7015.019470078845
0.75,0.8,DHL,30419,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,15260.397562746595
0.75,0.8,DHL,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7432.014762814106
0.75,0.8,DHL,30453,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8728.871611104647
0.75,0.8,DHL,30455,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7560.480077937329
0.75,0.8,DHL,30457,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7333.849598031452
0.75,0.8,DHL,30459,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6748.368740605874
0.75,0.8,DHL,30519,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,13335.327593044716
0.75,0.8,DHL,30539,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9296.282509988963
0.75,0.8,DHL,30559,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12462.48292952298
0.75,0.8,DHL,30625,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8084.182917612831
0.75,0.8,DHL,30627,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5566.459185356654
0.75,0.8,DHL,30629,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6830.019894903581
0.75,0.8,DHL,30655,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8770.048460462032
0.75,0.8,DHL,30657,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9997.913539537092
0.75,0.8,DHL,30659,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7841.281218861646
0.75,0.8,DHL,30823,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10202.29191336214
0.75,0.8,DHL,30826,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9289.171862330428
0.75,0.8,DHL,30827,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8499.259441991915
0.75,0.8,DHL,30851,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7091.396611882496
0.75,0.8,DHL,30853,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8087.121413003322
0.75,0.8,DHL,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,33181.974645551454
0.75,0.8,DHL,30880,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17626.17972557684
0.75,0.8,DHL,30890,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,16098.04426372436
0.75,0.8,DHL,30900,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17593.529073393336
0.75,0.8,DHL,30916,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,17062.590954336305
0.75,0.8,DHL,30926,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14775.4174568136
0.75,0.8,DHL,30938,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14888.20103197316
0.75,0.8,DHL,30952,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,11029.332668750209
0.75,0.8,DHL,30966,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10564.896592403224
0.75,0.8,DHL,30974,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7602.589230059956
0.75,0.8,DHL,30982,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8026.683955967339
0.75,0.8,DHL,30989,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8197.588934134921
0.75,0.8,DHL,31275,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,20490.51279819747
0.75,0.8,DHL,31303,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14494.326252546623
0.75,0.8,DHL,31311,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10485.698502104207
0.75,0.8,DHL,31319,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12204.762656945872
0.75,0.8,DHL,31515,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,21088.897809861297
0.75,0.8,DHL,31535,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,22512.71676182417
0.75,0.8,DHL,31832,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14457.781202836444
0.75,0.8,Amazon,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,11555.196270293998
0.75,0.8,Amazon,30161,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6224.7449789257325
0.75,0.8,Amazon,30163,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5889.006483104628
0.75,0.8,Amazon,30165,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4750.233821598029
0.75,0.8,Amazon,30167,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7175.254343343608
0.75,0.8,Amazon,30173,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5164.654397653723
0.75,0.8,Amazon,30177,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,4022.249623160604
0.75,0.8,Amazon,30179,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,4064.923984228653
0.75,0.8,Amazon,30419,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8519.368501277868
0.75,0.8,Amazon,30449,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,7005.60345798299
0.75,0.8,Amazon,30453,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4970.930164967193
0.75,0.8,Amazon,30455,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4820.378887430032
0.75,0.8,Amazon,30457,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,4574.788809178068
0.75,0.8,Amazon,30459,19,4,"Mon,Tue,Wed,Sat",0.5,4160.277215959877
0.75,0.8,Amazon,30519,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8140.269152347262
0.75,0.8,Amazon,30539,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5821.859629336905
0.75,0.8,Amazon,30559,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8252.52270516162
0.75,0.8,Amazon,30625,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4932.584335545381
0.75,0.8,Amazon,30627,19,4,"Mon,Tue,Wed,Sat",0.5,2816.727557491611
0.75,0.8,Amazon,30629,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4629.145185289602
0.75,0.8,Amazon,30655,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5061.237427944449
0.75,0.8,Amazon,30657,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5227.080664344542
0.75,0.8,Amazon,30659,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,4373.495998344717
0.75,0.8,Amazon,30823,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,5705.037154540299
0.75,0.8,Amazon,30826,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,5061.619073864405
0.75,0.8,Amazon,30827,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4536.061456785562
0.75,0.8,Amazon,30851,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,3412.1088787466683
0.75,0.8,Amazon,30853,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,4319.068900643669
0.75,0.8,Amazon,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,16244.345238115564
0.75,0.8,Amazon,30880,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,11278.054808972109
0.75,0.8,Amazon,30890,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10080.548522471709
0.75,0.8,Amazon,30900,30,4,"Tue,Thu,Fri,Sat",0.3333333333333333,9518.14437987191
0.75,0.8,Amazon,30916,34,5,"Mon,Tue,Wed,Fri,Sat",0.1666666666666666,8820.225295092328
0.75,0.8,Amazon,30926,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,8752.96361616949
0.75,0.8,Amazon,30938,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,8457.921567455393
0.75,0.8,Amazon,30952,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,6587.11352559208
0.75,0.8,Amazon,30966,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,6501.756605823648
0.75,0.8,Amazon,30974,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,4297.133436493593
0.75,0.8,Amazon,30982,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6084.06789519755
0.75,0.8,Amazon,30989,19,4,"Mon,Tue,Wed,Sat",0.5,4582.049822185475
0.75,0.8,Amazon,31275,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,14129.512676709495
0.75,0.8,Amazon,31303,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,10291.231205914351
0.75,0.8,Amazon,31311,19,4,"Mon,Tue,Wed,Sat",0.5,7200.895036378591
0.75,0.8,Amazon,31319,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,8374.054856296383
0.75,0.8,Amazon,31515,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,12450.58174407703
0.75,0.8,Amazon,31535,36,5,"Mon,Wed,Thu,Fri,Sat",0.1666666666666666,14388.299939782704
0.75,0.8,Amazon,31832,13,3,"Tue,Thu,Sat",0.5,7903.167861697196
0.75,0.8,DPD,30159,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,6656.069904499083
0.75,0.8,DPD,30161,32,5,"Mon,Tue,Wed,Thu,Fri",0.1666666666666666,3138.8562034935712
0.75,0.8,DPD,30163,19,4,"Mon,Tue,Wed,Sat",0.5,2564.7273836521945
0.75,0.8,DPD,30165,13,3,"Tue,Thu,Sat",0.5,2123.3313606767583
0.75,0.8,DPD,30167,29,4,"Tue,Wed,Fri,Sat",0.3333333333333333,3616.3378034770426
0.75,0.8,DPD,30173,4,3,"Mon,Tue,Fri",0.6666666666666666,2336.0355659254446
0.75,0.8,DPD,30177,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1751.552351643829
0.75,0.8,DPD,30179,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1840.850896934889
0.75,0.8,DPD,30419,32,5,"Mon,Tue,Wed,Thu,Fri",0.1666666666666666,4864.036559761596
0.75,0.8,DPD,30449,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,3145.6294234849915
0.75,0.8,DPD,30453,4,3,"Mon,Tue,Fri",0.6666666666666666,2406.184386543732
0.75,0.8,DPD,30455,16,3,"Wed,Fri,Sat",0.6666666666666666,1946.8185087719392
0.75,0.8,DPD,30457,19,4,"Mon,Tue,Wed,Sat",0.5,2518.405063953257
0.75,0.8,DPD,30459,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,1958.4895596495207
0.75,0.8,DPD,30519,19,4,"Mon,Tue,Wed,Sat",0.5,3574.837259597196
0.75,0.8,DPD,30539,4,3,"Mon,Tue,Fri",0.6666666666666666,2220.6742341625622
0.75,0.8,DPD,30559,33,5,"Mon,Tue,Wed,Thu,Sat",0.1666666666666666,3599.506390124096
0.75,0.8,DPD,30625,9,3,"Mon,Thu,Sat",0.6666666666666666,1704.7932817480955
0.75,0.8,DPD,30627,2,2,"Wed,Sat",1.0,1025.9633117890107
0.75,0.8,DPD,30629,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1838.439847245816
0.75,0.8,DPD,30655,6,3,"Mon,Wed,Fri",0.5,1892.2826842432623
0.75,0.8,DPD,30657,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2777.015939206012
0.75,0.8,DPD,30659,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,2047.671479013632
0.75,0.8,DPD,30823,11,3,"Tue,Wed,Sat",0.6666666666666666,2837.4154155198
0.75,0.8,DPD,30826,6,3,"Mon,Wed,Fri",0.5,2952.438895386393
0.75,0.8,DPD,30827,9,3,"Mon,Thu,Sat",0.6666666666666666,2461.4414124045247
0.75,0.8,DPD,30851,35,5,"Mon,Tue,Thu,Fri,Sat",0.1666666666666666,1819.0572159486223
0.75,0.8,DPD,30853,19,4,"Mon,Tue,Wed,Sat",0.5,2344.888759623135
0.75,0.8,DPD,30855,38,6,"Mon,Tue,Wed,Thu,Fri,Sat",0.0,9651.557570967712
0.75,0.8,DPD,30880,23,4,"Mon,Wed,Thu,Fri",0.3333333333333333,4617.427922405804
0.75,0.8,DPD,30890,11,3,"Tue,Wed,Sat",0.6666666666666666,4732.248773611622
0.75,0.8,DPD,30900,6,3,"Mon,Wed,Fri",0.5,5351.22095901841
0.75,0.8,DPD,30916,19,4,"Mon,Tue,Wed,Sat",0.5,4535.838616232291
0.75,0.8,DPD,30926,13,3,"Tue,Thu,Sat",0.5,4059.960560246092
0.75,0.8,DPD,30938,6,3,"Mon,Wed,Fri",0.5,3794.613762958423
0.75,0.8,DPD,30952,11,3,"Tue,Wed,Sat",0.6666666666666666,3112.1570900899687
0.75,0.8,DPD,30966,13,3,"Tue,Thu,Sat",0.5,2628.1753306408555
0.75,0.8,DPD,30974,14,3,"Tue,Fri,Sat",0.6666666666666666,2352.263470151898
0.75,0.8,DPD,30982,6,3,"Mon,Wed,Fri",0.5,2216.91342563989
0.75,0.8,DPD,30989,0,2,"Mon,Thu",1.0,2143.6232864361264
0.75,0.8,DPD,31275,21,4,"Mon,Tue,Thu,Sat",0.3333333333333333,5051.72490253984
0.75,0.8,DPD,31303,20,4,"Mon,Tue,Thu,Fri",0.3333333333333333,4001.200310651788
